"focal_rte","migclass","excl_dir","dir_core","dir_diff","n_spp","mig_plot"
72090,"resident",0.491586845177623,0.5064913,0.0149044548223775,72,"Resident (72)"
72090,"short distance",0.507917358352662,0.5064913,-0.00142605835266241,78,"Short Distance (78)"
72090,"long distance",0.527063041146876,0.5064913,-0.0205717411468761,123,"Long Distance (123)"
72091,"resident",0.471652108923532,0.4939363,0.0222841910764683,72,"Resident (72)"
72091,"short distance",0.488910505250331,0.4939363,0.00502579474966913,78,"Short Distance (78)"
72091,"long distance",0.535051656789286,0.4939363,-0.0411153567892864,123,"Long Distance (123)"
72126,"resident",0.453893148560367,0.4717753,0.0178821514396332,72,"Resident (72)"
72126,"short distance",0.47027396690238,0.4717753,0.00150133309761985,78,"Short Distance (78)"
72126,"long distance",0.497621426772686,0.4717753,-0.0258461267726858,123,"Long Distance (123)"
72127,"resident",0.448797214527999,0.4709529,0.0221556854720005,72,"Resident (72)"
72127,"short distance",0.473138614146425,0.4709529,-0.00218571414642516,78,"Short Distance (78)"
72127,"long distance",0.499020155314411,0.4709529,-0.0280672553144115,123,"Long Distance (123)"
72132,"resident",0.463641065222904,0.483095,0.019453934777096,72,"Resident (72)"
72132,"short distance",0.483740632352818,0.483095,-0.000645632352818282,78,"Short Distance (78)"
72132,"long distance",0.508433724598014,0.483095,-0.0253387245980141,123,"Long Distance (123)"
72155,"resident",0.507037509024639,0.5114705,0.00443299097536087,72,"Resident (72)"
72155,"short distance",0.512391157869161,0.5114705,-0.000920657869160513,78,"Short Distance (78)"
72155,"long distance",0.517890108187831,0.5114705,-0.00641960818783116,123,"Long Distance (123)"
72165,"resident",0.450454048882971,0.4778303,0.0273762511170293,72,"Resident (72)"
72165,"short distance",0.48331293283828,0.4778303,-0.00548263283827993,78,"Short Distance (78)"
72165,"long distance",0.508633515649924,0.4778303,-0.0308032156499239,123,"Long Distance (123)"
72182,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
72182,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
72182,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
72192,"resident",0.481730146209569,0.5002238,0.0184936537904312,72,"Resident (72)"
72192,"short distance",0.489742019877325,0.5002238,0.0104817801226749,78,"Short Distance (78)"
72192,"long distance",0.543815715240822,0.5002238,-0.0435919152408216,123,"Long Distance (123)"
72193,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
72193,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
72193,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
72194,"resident",0.460968359147891,0.490192,0.0292236408521087,72,"Resident (72)"
72194,"short distance",0.48429322184764,0.490192,0.00589877815236001,78,"Short Distance (78)"
72194,"long distance",0.541908063036905,0.490192,-0.0517160630369047,123,"Long Distance (123)"
72195,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
72195,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
72195,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
75005,"resident",0.358745620937282,0.3578756,-0.000870020937281835,72,"Resident (72)"
75005,"short distance",0.351733837889358,0.3578756,0.00614176211064205,78,"Short Distance (78)"
75005,"long distance",0.360045040902527,0.3578756,-0.00216944090252691,123,"Long Distance (123)"
76001,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76001,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76001,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76002,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76002,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76002,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76003,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76003,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76003,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76004,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76004,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76004,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76005,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76005,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76005,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76006,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76006,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76006,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76008,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76008,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76008,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76009,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76009,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76009,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76010,"resident",0.395874449950742,0.394698,-0.00117644995074234,72,"Resident (72)"
76010,"short distance",0.405552268136032,0.394698,-0.0108542681360321,78,"Short Distance (78)"
76010,"long distance",0.380177929041892,0.394698,0.0145200709581085,123,"Long Distance (123)"
76021,"resident",0.337534831248615,0.3414761,0.00394126875138501,72,"Resident (72)"
76021,"short distance",0.34110911762291,0.3414761,0.000366982377089986,78,"Short Distance (78)"
76021,"long distance",0.346099339094127,0.3414761,-0.0046232390941271,123,"Long Distance (123)"
76022,"resident",0.393957113051733,0.3925958,-0.00136131305173259,72,"Resident (72)"
76022,"short distance",0.404012007238877,0.3925958,-0.0114162072388769,78,"Short Distance (78)"
76022,"long distance",0.377211018127681,0.3925958,0.0153847818723187,123,"Long Distance (123)"
76039,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76039,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76039,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76060,"resident",0.411108867463043,0.4090085,-0.00210036746304304,72,"Resident (72)"
76060,"short distance",0.416348881706289,0.4090085,-0.00734038170628948,78,"Short Distance (78)"
76060,"long distance",0.394383393738502,0.4090085,0.0146251062614981,123,"Long Distance (123)"
76127,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76127,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76127,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76237,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76237,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76237,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76306,"resident",0.337728188991819,0.337443,-0.000285188991818508,72,"Resident (72)"
76306,"short distance",0.323375837906187,0.337443,0.014067162093813,78,"Short Distance (78)"
76306,"long distance",0.352087447415285,0.337443,-0.0146444474152849,123,"Long Distance (123)"
76309,"resident",0.390290623688428,0.3890574,-0.0012332236884281,72,"Resident (72)"
76309,"short distance",0.397499680556031,0.3890574,-0.00844228055603063,78,"Short Distance (78)"
76309,"long distance",0.376437547216762,0.3890574,0.0126198527832384,123,"Long Distance (123)"
79024,"resident",0.290420977293462,0.3020019,0.0115809227065384,72,"Resident (72)"
79024,"short distance",0.31374644329189,0.3020019,-0.01174454329189,78,"Short Distance (78)"
79024,"long distance",0.304760154757646,0.3020019,-0.00275825475764629,123,"Long Distance (123)"
79033,"resident",0.288836773614694,0.2998514,0.0110146263853059,72,"Resident (72)"
79033,"short distance",0.317150084527799,0.2998514,-0.0172986845277989,78,"Short Distance (78)"
79033,"long distance",0.296560284781371,0.2998514,0.00329111521862852,123,"Long Distance (123)"
79113,"resident",0.298002937325526,0.3073382,0.00933526267447432,72,"Resident (72)"
79113,"short distance",0.312063947031211,0.3073382,-0.00472574703121087,78,"Short Distance (78)"
79113,"long distance",0.314326113039759,0.3073382,-0.00698791303975937,123,"Long Distance (123)"
79123,"resident",0.289602509612675,0.3023093,0.0127067903873248,72,"Resident (72)"
79123,"short distance",0.315536087107792,0.3023093,-0.0132267871077918,78,"Short Distance (78)"
79123,"long distance",0.30513189159043,0.3023093,-0.00282259159042997,123,"Long Distance (123)"
79133,"resident",0.288836773614694,0.2998514,0.0110146263853059,72,"Resident (72)"
79133,"short distance",0.317150084527799,0.2998514,-0.0172986845277989,78,"Short Distance (78)"
79133,"long distance",0.296560284781371,0.2998514,0.00329111521862852,123,"Long Distance (123)"
80002,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
80002,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
80002,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
80003,"resident",0.570351792719095,0.5665803,-0.00377149271909505,72,"Resident (72)"
80003,"short distance",0.566960327573188,0.5665803,-0.000380027573187558,78,"Short Distance (78)"
80003,"long distance",0.560882060638695,0.5665803,0.00569823936130553,123,"Long Distance (123)"
80010,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
80010,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
80010,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
80018,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
80018,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
80018,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
80021,"resident",0.52402906542003,0.560463,0.0364339345799704,72,"Resident (72)"
80021,"short distance",0.56321055626652,0.560463,-0.00274755626652001,78,"Short Distance (78)"
80021,"long distance",0.596378667590037,0.560463,-0.0359156675900372,123,"Long Distance (123)"
81003,"resident",0.312407902371996,0.3151291,0.00272119762800382,72,"Resident (72)"
81003,"short distance",0.313002922917822,0.3151291,0.00212617708217838,78,"Short Distance (78)"
81003,"long distance",0.319468176162117,0.3151291,-0.00433907616211671,123,"Long Distance (123)"
81010,"resident",0.310496111342357,0.3137579,0.00326178865764265,72,"Resident (72)"
81010,"short distance",0.314920895799339,0.3137579,-0.00116299579933887,78,"Short Distance (78)"
81010,"long distance",0.315672402073891,0.3137579,-0.00191450207389127,123,"Long Distance (123)"
82003,"resident",0.537465069787163,0.578201,0.0407359302128367,72,"Resident (72)"
82003,"short distance",0.578162422973292,0.578201,3.85770267083974e-05,78,"Short Distance (78)"
82003,"long distance",0.625560620362458,0.578201,-0.0473596203624577,123,"Long Distance (123)"
82004,"resident",0.547405106231314,0.5832154,0.0358102937686862,72,"Resident (72)"
82004,"short distance",0.578825228666537,0.5832154,0.00439017133346309,78,"Short Distance (78)"
82004,"long distance",0.630857737281583,0.5832154,-0.0476423372815826,123,"Long Distance (123)"
82006,"resident",0.547405106231314,0.5832154,0.0358102937686862,72,"Resident (72)"
82006,"short distance",0.578825228666537,0.5832154,0.00439017133346309,78,"Short Distance (78)"
82006,"long distance",0.630857737281583,0.5832154,-0.0476423372815826,123,"Long Distance (123)"
82009,"resident",0.547405106231314,0.5832154,0.0358102937686862,72,"Resident (72)"
82009,"short distance",0.578825228666537,0.5832154,0.00439017133346309,78,"Short Distance (78)"
82009,"long distance",0.630857737281583,0.5832154,-0.0476423372815826,123,"Long Distance (123)"
82010,"resident",0.547405106231314,0.5832154,0.0358102937686862,72,"Resident (72)"
82010,"short distance",0.578825228666537,0.5832154,0.00439017133346309,78,"Short Distance (78)"
82010,"long distance",0.630857737281583,0.5832154,-0.0476423372815826,123,"Long Distance (123)"
82013,"resident",0.592772458495907,0.5989582,0.00618574150409346,72,"Resident (72)"
82013,"short distance",0.617429616028836,0.5989582,-0.0184714160288363,78,"Short Distance (78)"
82013,"long distance",0.586248897042848,0.5989582,0.0127093029571518,123,"Long Distance (123)"
82016,"resident",0.603843723108792,0.6022746,-0.00156912310879198,72,"Resident (72)"
82016,"short distance",0.616175283886316,0.6022746,-0.0139006838863165,78,"Short Distance (78)"
82016,"long distance",0.583974321134251,0.6022746,0.0183002788657488,123,"Long Distance (123)"
82018,"resident",0.602764418544598,0.6010172,-0.00174721854459803,72,"Resident (72)"
82018,"short distance",0.617536727721461,0.6010172,-0.0165195277214606,78,"Short Distance (78)"
82018,"long distance",0.580495154302922,0.6010172,0.0205220456970782,123,"Long Distance (123)"
82020,"resident",0.59348904934109,0.5985513,0.00506225065890953,72,"Resident (72)"
82020,"short distance",0.613848914045442,0.5985513,-0.0152976140454423,78,"Short Distance (78)"
82020,"long distance",0.588645070716925,0.5985513,0.00990622928307483,123,"Long Distance (123)"
82022,"resident",0.59348904934109,0.5985513,0.00506225065890953,72,"Resident (72)"
82022,"short distance",0.613848914045442,0.5985513,-0.0152976140454423,78,"Short Distance (78)"
82022,"long distance",0.588645070716925,0.5985513,0.00990622928307483,123,"Long Distance (123)"
82023,"resident",0.59828094152848,0.5995199,0.00123895847151967,72,"Resident (72)"
82023,"short distance",0.614488418191537,0.5995199,-0.0149685181915372,78,"Short Distance (78)"
82023,"long distance",0.585797775845339,0.5995199,0.0137221241546609,123,"Long Distance (123)"
82025,"resident",0.58883274243778,0.591094,0.00226125756222006,72,"Resident (72)"
82025,"short distance",0.602991179723333,0.591094,-0.0118971797233329,78,"Short Distance (78)"
82025,"long distance",0.581677076359386,0.591094,0.00941692364061442,123,"Long Distance (123)"
82026,"resident",0.590362104324677,0.5915474,0.00118529567532255,72,"Resident (72)"
82026,"short distance",0.604285649851034,0.5915474,-0.0127382498510337,78,"Short Distance (78)"
82026,"long distance",0.57976367062557,0.5915474,0.0117837293744304,123,"Long Distance (123)"
82034,"resident",0.487630553809588,0.4842505,-0.00338005380958772,72,"Resident (72)"
82034,"short distance",0.49234518319785,0.4842505,-0.00809468319785023,78,"Short Distance (78)"
82034,"long distance",0.470780261894045,0.4842505,0.0134702381059554,123,"Long Distance (123)"
82041,"resident",0.491838600729607,0.4898896,-0.00194900072960719,72,"Resident (72)"
82041,"short distance",0.489982842817859,0.4898896,-9.32428178586076e-05,78,"Short Distance (78)"
82041,"long distance",0.487637816259019,0.4898896,0.00225178374098106,123,"Long Distance (123)"
82042,"resident",0.491838600729607,0.4898896,-0.00194900072960719,72,"Resident (72)"
82042,"short distance",0.489982842817859,0.4898896,-9.32428178586076e-05,78,"Short Distance (78)"
82042,"long distance",0.487637816259019,0.4898896,0.00225178374098106,123,"Long Distance (123)"
82128,"resident",0.487630553809588,0.4842505,-0.00338005380958772,72,"Resident (72)"
82128,"short distance",0.49234518319785,0.4842505,-0.00809468319785023,78,"Short Distance (78)"
82128,"long distance",0.470780261894045,0.4842505,0.0134702381059554,123,"Long Distance (123)"
82130,"resident",0.487630553809588,0.4842505,-0.00338005380958772,72,"Resident (72)"
82130,"short distance",0.49234518319785,0.4842505,-0.00809468319785023,78,"Short Distance (78)"
82130,"long distance",0.470780261894045,0.4842505,0.0134702381059554,123,"Long Distance (123)"
82139,"resident",0.487630553809588,0.4842505,-0.00338005380958772,72,"Resident (72)"
82139,"short distance",0.49234518319785,0.4842505,-0.00809468319785023,78,"Short Distance (78)"
82139,"long distance",0.470780261894045,0.4842505,0.0134702381059554,123,"Long Distance (123)"
85004,"resident",0.400635405973942,0.4351044,0.0344689940260584,72,"Resident (72)"
85004,"short distance",0.443025659712506,0.4351044,-0.00792125971250562,78,"Short Distance (78)"
85004,"long distance",0.459510783369321,0.4351044,-0.0244063833693206,123,"Long Distance (123)"
85008,"resident",0.4237035027592,0.426876,0.00317249724079982,72,"Resident (72)"
85008,"short distance",0.420375819815732,0.426876,0.00650018018426779,78,"Short Distance (78)"
85008,"long distance",0.430053335443048,0.426876,-0.00317733544304821,123,"Long Distance (123)"
85010,"resident",0.400635405973942,0.4351044,0.0344689940260584,72,"Resident (72)"
85010,"short distance",0.443025659712506,0.4351044,-0.00792125971250562,78,"Short Distance (78)"
85010,"long distance",0.459510783369321,0.4351044,-0.0244063833693206,123,"Long Distance (123)"
85011,"resident",0.400635405973942,0.4351044,0.0344689940260584,72,"Resident (72)"
85011,"short distance",0.443025659712506,0.4351044,-0.00792125971250562,78,"Short Distance (78)"
85011,"long distance",0.459510783369321,0.4351044,-0.0244063833693206,123,"Long Distance (123)"
85012,"short distance",0.421822801680493,0.4192278,-0.00259500168049326,78,"Short Distance (78)"
85012,"resident",0.418681944434737,0.4192278,0.000545855565263043,72,"Resident (72)"
85012,"long distance",0.410438511778429,0.4192278,0.00878928822157105,123,"Long Distance (123)"
85015,"short distance",0.42674041239523,0.4212263,-0.00551411239522964,78,"Short Distance (78)"
85015,"resident",0.420710121063736,0.4212263,0.000516178936264433,72,"Resident (72)"
85015,"long distance",0.409206092075452,0.4212263,0.0120202079245479,123,"Long Distance (123)"
85019,"resident",0.387608085513247,0.4340087,0.0464006144867533,72,"Resident (72)"
85019,"long distance",0.459270927878548,0.4340087,-0.025262227878548,123,"Long Distance (123)"
85019,"short distance",0.45147911818023,0.4340087,-0.0174704181802297,78,"Short Distance (78)"
85020,"short distance",0.419191939710293,0.423715,0.00452306028970678,78,"Short Distance (78)"
85020,"resident",0.421597855664632,0.423715,0.00211714433536786,72,"Resident (72)"
85020,"long distance",0.423816866828263,0.423715,-0.000101866828262964,123,"Long Distance (123)"
85021,"short distance",0.42324741270901,0.422189,-0.00105841270901014,78,"Short Distance (78)"
85021,"resident",0.418200300072889,0.422189,0.00398869992711098,72,"Resident (72)"
85021,"long distance",0.417793721157196,0.422189,0.00439527884280372,123,"Long Distance (123)"
85022,"short distance",0.42324741270901,0.422189,-0.00105841270901014,78,"Short Distance (78)"
85022,"resident",0.418200300072889,0.422189,0.00398869992711098,72,"Resident (72)"
85022,"long distance",0.417793721157196,0.422189,0.00439527884280372,123,"Long Distance (123)"
85108,"resident",0.422091589474664,0.4246828,0.00259121052533595,72,"Resident (72)"
85108,"short distance",0.414800853598804,0.4246828,0.009881946401196,78,"Short Distance (78)"
85108,"long distance",0.429347459133792,0.4246828,-0.00466465913379166,123,"Long Distance (123)"
85109,"resident",0.386858113220787,0.4344356,0.0475774867792133,72,"Resident (72)"
85109,"short distance",0.449157984690644,0.4344356,-0.0147223846906437,78,"Short Distance (78)"
85109,"long distance",0.462599749809579,0.4344356,-0.0281641498095793,123,"Long Distance (123)"
85119,"resident",0.387608085513247,0.4340087,0.0464006144867533,72,"Resident (72)"
85119,"long distance",0.459270927878548,0.4340087,-0.025262227878548,123,"Long Distance (123)"
85119,"short distance",0.45147911818023,0.4340087,-0.0174704181802297,78,"Short Distance (78)"
85121,"short distance",0.42324741270901,0.422189,-0.00105841270901014,78,"Short Distance (78)"
85121,"resident",0.418200300072889,0.422189,0.00398869992711098,72,"Resident (72)"
85121,"long distance",0.417793721157196,0.422189,0.00439527884280372,123,"Long Distance (123)"
85123,"short distance",0.416529825613577,0.4219607,0.00543087438642348,78,"Short Distance (78)"
85123,"resident",0.418109616507432,0.4219607,0.00385108349256763,72,"Resident (72)"
85123,"long distance",0.424699438466859,0.4219607,-0.0027387384668594,123,"Long Distance (123)"
85153,"resident",0.4387349322071,0.4432674,0.00453246779289956,72,"Resident (72)"
85153,"short distance",0.447356631563059,0.4432674,-0.00408923156305863,78,"Short Distance (78)"
85153,"long distance",0.461194589476026,0.4432674,-0.0179271894760259,123,"Long Distance (123)"
85155,"resident",0.400635405973942,0.4351044,0.0344689940260584,72,"Resident (72)"
85155,"short distance",0.443025659712506,0.4351044,-0.00792125971250562,78,"Short Distance (78)"
85155,"long distance",0.459510783369321,0.4351044,-0.0244063833693206,123,"Long Distance (123)"
85161,"short distance",0.421822801680493,0.4192278,-0.00259500168049326,78,"Short Distance (78)"
85161,"resident",0.418681944434737,0.4192278,0.000545855565263043,72,"Resident (72)"
85161,"long distance",0.410438511778429,0.4192278,0.00878928822157105,123,"Long Distance (123)"
85169,"short distance",0.419191939710293,0.423715,0.00452306028970678,78,"Short Distance (78)"
85169,"resident",0.421597855664632,0.423715,0.00211714433536786,72,"Resident (72)"
85169,"long distance",0.423816866828263,0.423715,-0.000101866828262964,123,"Long Distance (123)"
87005,"resident",0.566260237146893,0.567176,0.000915762853106572,72,"Resident (72)"
87005,"short distance",0.541893519948249,0.567176,0.0252824800517506,78,"Short Distance (78)"
87005,"long distance",0.585590120006472,0.567176,-0.018414120006472,123,"Long Distance (123)"
87006,"resident",0.579804394100925,0.5796611,-0.000143294100924729,72,"Resident (72)"
87006,"short distance",0.550509013516793,0.5796611,0.0291520864832068,78,"Short Distance (78)"
87006,"long distance",0.599672118205401,0.5796611,-0.0200110182054013,123,"Long Distance (123)"
87009,"resident",0.569380018999954,0.5705744,0.00119438100004554,72,"Resident (72)"
87009,"short distance",0.545357329598019,0.5705744,0.025217070401981,78,"Short Distance (78)"
87009,"long distance",0.588850494908401,0.5705744,-0.0182760949084007,123,"Long Distance (123)"
87010,"resident",0.566424771474127,0.5689194,0.00249462852587257,72,"Resident (72)"
87010,"short distance",0.54332873208623,0.5689194,0.0255906679137698,78,"Short Distance (78)"
87010,"long distance",0.588701905872997,0.5689194,-0.0197825058729966,123,"Long Distance (123)"
87014,"resident",0.386260842077569,0.3834472,-0.00281364207756901,72,"Resident (72)"
87014,"short distance",0.378482300617201,0.3834472,0.00496489938279893,78,"Short Distance (78)"
87014,"long distance",0.381410883816391,0.3834472,0.00203631618360883,123,"Long Distance (123)"
87015,"resident",0.386706363037555,0.3840842,-0.00262216303755491,72,"Resident (72)"
87015,"short distance",0.382835780234016,0.3840842,0.00124841976598383,78,"Short Distance (78)"
87015,"long distance",0.378166310602329,0.3840842,0.00591788939767107,123,"Long Distance (123)"
88004,"resident",0.470285154762116,0.49165,0.0213648452378843,72,"Resident (72)"
88004,"short distance",0.480925198406319,0.49165,0.0107248015936807,78,"Short Distance (78)"
88004,"long distance",0.531931818868314,0.49165,-0.040281818868314,123,"Long Distance (123)"
88005,"resident",0.455634620556523,0.4820904,0.0264557794434772,72,"Resident (72)"
88005,"short distance",0.464541091456998,0.4820904,0.0175493085430018,78,"Short Distance (78)"
88005,"long distance",0.540258979660933,0.4820904,-0.0581685796609334,123,"Long Distance (123)"
88007,"resident",0.45466730319578,0.480683,0.0260156968042203,72,"Resident (72)"
88007,"short distance",0.463770639414124,0.480683,0.0169123605858755,78,"Short Distance (78)"
88007,"long distance",0.539782451719051,0.480683,-0.059099451719051,123,"Long Distance (123)"
88014,"resident",0.485660205396043,0.4889348,0.00327459460395663,72,"Resident (72)"
88014,"short distance",0.490769247035492,0.4889348,-0.00183444703549229,78,"Short Distance (78)"
88014,"long distance",0.492476623768922,0.4889348,-0.00354182376892154,123,"Long Distance (123)"
88021,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
88021,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
88021,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
88023,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
88023,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
88023,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
88028,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
88028,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
88028,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
88029,"resident",0.558439732150093,0.6021607,0.0437209678499074,72,"Resident (72)"
88029,"short distance",0.618502483349912,0.6021607,-0.016341783349912,78,"Short Distance (78)"
88029,"long distance",0.622093650880197,0.6021607,-0.019932950880197,123,"Long Distance (123)"
88030,"resident",0.558439732150093,0.6021607,0.0437209678499074,72,"Resident (72)"
88030,"short distance",0.618502483349912,0.6021607,-0.016341783349912,78,"Short Distance (78)"
88030,"long distance",0.622093650880197,0.6021607,-0.019932950880197,123,"Long Distance (123)"
88037,"resident",0.517739905451281,0.5488732,0.0311332945487192,72,"Resident (72)"
88037,"short distance",0.541889696953751,0.5488732,0.00698350304624928,78,"Short Distance (78)"
88037,"long distance",0.589187710499909,0.5488732,-0.0403145104999092,123,"Long Distance (123)"
88040,"resident",0.506498856908027,0.5405966,0.0340977430919732,72,"Resident (72)"
88040,"short distance",0.536385738409936,0.5405966,0.00421086159006401,78,"Short Distance (78)"
88040,"long distance",0.580352878297168,0.5405966,-0.0397562782971683,123,"Long Distance (123)"
88041,"resident",0.495786532711347,0.5342981,0.0385115672886525,72,"Resident (72)"
88041,"short distance",0.53458296773697,0.5342981,-0.000284867736969674,78,"Short Distance (78)"
88041,"long distance",0.57407151999999,0.5342981,-0.0397734199999904,123,"Long Distance (123)"
88043,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
88043,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
88043,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
88044,"resident",0.53982675472735,0.5510828,0.0112560452726501,72,"Resident (72)"
88044,"short distance",0.567610761473851,0.5510828,-0.0165279614738514,78,"Short Distance (78)"
88044,"long distance",0.544697885521589,0.5510828,0.0063849144784105,123,"Long Distance (123)"
89001,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89001,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89001,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89002,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89002,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89002,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89003,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89003,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89003,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89004,"resident",0.300024058654088,0.301003,0.00097894134591181,72,"Resident (72)"
89004,"short distance",0.307588963193508,0.301003,-0.00658596319350829,78,"Short Distance (78)"
89004,"long distance",0.295450880180264,0.301003,0.00555211981973613,123,"Long Distance (123)"
89005,"resident",0.300582039962454,0.3015329,0.000950860037546297,72,"Resident (72)"
89005,"short distance",0.309192823199352,0.3015329,-0.00765992319935171,78,"Short Distance (78)"
89005,"long distance",0.294860734004712,0.3015329,0.00667216599528819,123,"Long Distance (123)"
89009,"long distance",0.310372095989659,0.3143404,0.00396830401034098,123,"Long Distance (123)"
89009,"resident",0.320428115106697,0.3143404,-0.00608771510669726,72,"Resident (72)"
89009,"short distance",0.310711209679685,0.3143404,0.00362919032031522,78,"Short Distance (78)"
89023,"resident",0.288557115783152,0.2898513,0.00129418421684752,72,"Resident (72)"
89023,"short distance",0.294281066219899,0.2898513,-0.00442976621989882,78,"Short Distance (78)"
89023,"long distance",0.284508289294535,0.2898513,0.00534301070546506,123,"Long Distance (123)"
89027,"resident",0.299839342534728,0.3008021,0.000962757465272135,72,"Resident (72)"
