"focal_rte","spp_excl_dir","Foraging","excl_dir","dir_diff"
72004,0.330909755800754,"ground glean",0.316112175580299,0.0147975802204546
72004,0.330909755800754,"foliage glean",0.315658960695126,0.015250795105628
72004,0.330909755800754,"bark glean",0.309705744345968,0.0212040114547858
72004,0.330909755800754,"aerial foraging",0.317876364677177,0.0130333911235774
72004,0.330909755800754,"hover/glean",0.310648434971172,0.0202613208295821
72004,0.330909755800754,"hawks",0.315929995128491,0.0149797606722632
72005,0.330909755800754,"ground glean",0.316112175580299,0.0147975802204546
72005,0.330909755800754,"foliage glean",0.315658960695126,0.015250795105628
72005,0.330909755800754,"bark glean",0.309705744345968,0.0212040114547858
72005,0.330909755800754,"aerial foraging",0.317876364677177,0.0130333911235774
72005,0.330909755800754,"hover/glean",0.310648434971172,0.0202613208295821
72005,0.330909755800754,"hawks",0.315929995128491,0.0149797606722632
72006,0.493611599608674,"ground glean",0.458722049107047,0.0348895505016273
72006,0.493611599608674,"foliage glean",0.490699977102924,0.00291162250574983
72006,0.493611599608674,"bark glean",0.464792793560117,0.0288188060485569
72006,0.493611599608674,"aerial foraging",0.470504280124621,0.0231073194840533
72006,0.493611599608674,"hover/glean",0.469204699022021,0.0244069005866528
72006,0.493611599608674,"hawks",0.465805379681142,0.0278062199275321
72008,0.330909755800754,"ground glean",0.316112175580299,0.0147975802204546
72008,0.330909755800754,"foliage glean",0.315658960695126,0.015250795105628
72008,0.330909755800754,"bark glean",0.309705744345968,0.0212040114547858
72008,0.330909755800754,"aerial foraging",0.317876364677177,0.0130333911235774
72008,0.330909755800754,"hover/glean",0.310648434971172,0.0202613208295821
72008,0.330909755800754,"hawks",0.315929995128491,0.0149797606722632
72010,0.478824767538966,"ground glean",0.445305299105249,0.0335194684337168
72010,0.478824767538966,"foliage glean",0.474852321414625,0.003972446124341
72010,0.478824767538966,"bark glean",0.453831845557124,0.0249929219818421
72010,0.478824767538966,"aerial foraging",0.455132734317523,0.023692033221443
72010,0.478824767538966,"hover/glean",0.449508759733851,0.0293160078051152
72010,0.478824767538966,"hawks",0.451668414754726,0.0271563527842398
72016,0.478824767538966,"ground glean",0.445305299105249,0.0335194684337168
72016,0.478824767538966,"foliage glean",0.474852321414625,0.003972446124341
72016,0.478824767538966,"bark glean",0.453831845557124,0.0249929219818421
72016,0.478824767538966,"aerial foraging",0.455132734317523,0.023692033221443
72016,0.478824767538966,"hover/glean",0.449508759733851,0.0293160078051152
72016,0.478824767538966,"hawks",0.451668414754726,0.0271563527842398
72021,0.458250321455817,"ground glean",0.412838374020598,0.0454119474352186
72021,0.458250321455817,"foliage glean",0.48432734501493,-0.0260770235591133
72021,0.458250321455817,"bark glean",0.440465923200484,0.0177843982553332
72021,0.458250321455817,"aerial foraging",0.440022276207464,0.0182280452483534
72021,0.458250321455817,"hover/glean",0.430618397756266,0.0276319236995506
72021,0.458250321455817,"hawks",0.434511975151679,0.023738346304138
72022,0.474204965445243,"ground glean",0.424177791443489,0.0500271740017537
72022,0.474204965445243,"foliage glean",0.491876553578158,-0.0176715881329153
72022,0.474204965445243,"bark glean",0.449377036511504,0.0248279289337389
72022,0.474204965445243,"aerial foraging",0.446844389975157,0.0273605754700859
72022,0.474204965445243,"hover/glean",0.435600740608082,0.0386042248371606
72022,0.474204965445243,"hawks",0.444908418781923,0.02929654666332
72023,0.453118357596101,"ground glean",0.412560982326025,0.0405573752700761
72023,0.453118357596101,"foliage glean",0.475335703003881,-0.02221734540778
72023,0.453118357596101,"bark glean",0.440118790503414,0.0129995670926873
72023,0.453118357596101,"aerial foraging",0.439818214165461,0.01330014343064
72023,0.453118357596101,"hover/glean",0.434120439690353,0.0189979179057477
72023,0.453118357596101,"hawks",0.434822659291305,0.0182956983047955
72029,0.467412011231135,"ground glean",0.417761554750525,0.04965045648061
72029,0.467412011231135,"foliage glean",0.493649466071672,-0.0262374548405369
72029,0.467412011231135,"bark glean",0.446553246407873,0.0208587648232615
72029,0.467412011231135,"aerial foraging",0.44630284380972,0.0211091674214146
72029,0.467412011231135,"hover/glean",0.437278673622951,0.0301333376081843
72029,0.467412011231135,"hawks",0.442840987229744,0.0245710240013907
72030,0.473593923240639,"ground glean",0.431016905662271,0.0425770175783681
72030,0.473593923240639,"foliage glean",0.491138034175189,-0.0175441109345503
72030,0.473593923240639,"bark glean",0.452578989404623,0.0210149338360158
72030,0.473593923240639,"aerial foraging",0.452685059802434,0.0209088634382052
72030,0.473593923240639,"hover/glean",0.440968929629941,0.0326249936106976
72030,0.473593923240639,"hawks",0.448743058507242,0.0248508647333968
72031,0.46387359622088,"ground glean",0.410582649922653,0.0532909462982268
72031,0.46387359622088,"foliage glean",0.478663778269842,-0.0147901820489624
72031,0.46387359622088,"bark glean",0.4270213504649,0.0368522457559796
72031,0.46387359622088,"aerial foraging",0.436219733444528,0.0276538627763521
72031,0.46387359622088,"hawks",0.432660377348479,0.0312132188724006
72031,0.46387359622088,"hover/glean",0.42480286599495,0.0390707302259297
72033,0.46387359622088,"ground glean",0.410582649922653,0.0532909462982268
72033,0.46387359622088,"foliage glean",0.478663778269842,-0.0147901820489624
72033,0.46387359622088,"bark glean",0.4270213504649,0.0368522457559796
72033,0.46387359622088,"aerial foraging",0.436219733444528,0.0276538627763521
72033,0.46387359622088,"hawks",0.432660377348479,0.0312132188724006
72033,0.46387359622088,"hover/glean",0.42480286599495,0.0390707302259297
72034,0.471449174971356,"ground glean",0.423187195250934,0.0482619797204222
72034,0.471449174971356,"foliage glean",0.49349807600793,-0.0220489010365739
72034,0.471449174971356,"bark glean",0.449801391008888,0.0216477839624682
72034,0.471449174971356,"aerial foraging",0.447966471292602,0.0234827036787542
72034,0.471449174971356,"hover/glean",0.439108587389528,0.0323405875818283
72034,0.471449174971356,"hawks",0.444052459173846,0.0273967157975104
72035,0.468749253128735,"ground glean",0.420923116119229,0.0478261370095064
72035,0.468749253128735,"foliage glean",0.49371640177416,-0.024967148645425
72035,0.468749253128735,"bark glean",0.446714515422716,0.0220347377060192
72035,0.468749253128735,"aerial foraging",0.448011426668246,0.0207378264604886
72035,0.468749253128735,"hawks",0.44316106812186,0.0255881850068753
72035,0.468749253128735,"hover/glean",0.437484444110634,0.031264809018101
72036,0.469619305883944,"ground glean",0.421348274928103,0.0482710309558406
72036,0.469619305883944,"foliage glean",0.492960458721774,-0.0233411528378297
72036,0.469619305883944,"bark glean",0.448219741251692,0.0213995646322522
72036,0.469619305883944,"aerial foraging",0.448984349031564,0.0206349568523803
72036,0.469619305883944,"hawks",0.445080550237532,0.0245387556464122
72036,0.469619305883944,"hover/glean",0.439554858022124,0.0300644478618201
72038,0.461417539238354,"ground glean",0.408383125283393,0.0530344139549607
72038,0.461417539238354,"foliage glean",0.481707094118935,-0.0202895548805807
72038,0.461417539238354,"bark glean",0.426194816187939,0.0352227230504155
72038,0.461417539238354,"aerial foraging",0.435773125405494,0.0256444138328596
72038,0.461417539238354,"hawks",0.432177989073008,0.0292395501653465
72038,0.461417539238354,"hover/glean",0.425511080267548,0.0359064589708057
72047,0.526560646853365,"ground glean",0.484054457624931,0.0425061892284337
72047,0.526560646853365,"foliage glean",0.511301603200638,0.0152590436527266
72047,0.526560646853365,"bark glean",0.508560923633578,0.0179997232197868
72047,0.526560646853365,"aerial foraging",0.506431976192845,0.0201286706605198
72047,0.526560646853365,"hover/glean",0.512270987323617,0.014289659529748
72047,0.526560646853365,"hawks",0.505657617378287,0.0209030294750776
72049,0.496212310785453,"ground glean",0.451946983796819,0.0442653269886338
72049,0.496212310785453,"foliage glean",0.510158445359785,-0.0139461345743322
72049,0.496212310785453,"bark glean",0.474947948776951,0.0212643620085024
72049,0.496212310785453,"aerial foraging",0.478401104961149,0.0178112058243043
72049,0.496212310785453,"hover/glean",0.480232262562445,0.0159800482230085
72049,0.496212310785453,"hawks",0.469196886261265,0.0270154245241879
72050,0.492884465885218,"ground glean",0.451913207253247,0.0409712586319705
72050,0.492884465885218,"foliage glean",0.500484678687275,-0.00760021280205742
72050,0.492884465885218,"bark glean",0.466912019922475,0.0259724459627427
72050,0.492884465885218,"aerial foraging",0.469614157882129,0.023270308003089
72050,0.492884465885218,"hover/glean",0.473437575739177,0.0194468901460406
72050,0.492884465885218,"hawks",0.462100051201231,0.0307844146839874
72054,0.496212310785453,"ground glean",0.451946983796819,0.0442653269886338
72054,0.496212310785453,"foliage glean",0.510158445359785,-0.0139461345743322
72054,0.496212310785453,"bark glean",0.474947948776951,0.0212643620085024
72054,0.496212310785453,"aerial foraging",0.478401104961149,0.0178112058243043
72054,0.496212310785453,"hover/glean",0.480232262562445,0.0159800482230085
72054,0.496212310785453,"hawks",0.469196886261265,0.0270154245241879
72056,0.493850860749715,"ground glean",0.44644630814781,0.0474045526019053
72056,0.493850860749715,"foliage glean",0.506451071561951,-0.0126002108122358
72056,0.493850860749715,"bark glean",0.466573280832663,0.0272775799170515
72056,0.493850860749715,"aerial foraging",0.470670922984442,0.0231799377652726
72056,0.493850860749715,"hover/glean",0.472651649547911,0.0211992112018043
72056,0.493850860749715,"hawks",0.463166405919425,0.0306844548302897
72060,0.473022526384459,"ground glean",0.432819503180847,0.0402030232036122
72060,0.473022526384459,"foliage glean",0.483192647301693,-0.0101701209172341
72060,0.473022526384459,"bark glean",0.453977415511319,0.0190451108731395
72060,0.473022526384459,"aerial foraging",0.455531913267146,0.0174906131173133
72060,0.473022526384459,"hover/glean",0.450151626106391,0.0228709002780685
72060,0.473022526384459,"hawks",0.448295871900763,0.0247266544836964
72061,0.500309904600682,"ground glean",0.446364721071807,0.0539451835288755
72061,0.500309904600682,"foliage glean",0.516820178906994,-0.0165102743063121
72061,0.500309904600682,"bark glean",0.479873809955568,0.0204360946451139
72061,0.500309904600682,"aerial foraging",0.481915668352952,0.0183942362477297
72061,0.500309904600682,"hover/glean",0.478298850024876,0.0220110545758064
72061,0.500309904600682,"hawks",0.472584035759712,0.0277258688409699
72062,0.494760094004672,"ground glean",0.438901797372231,0.0558582966324411
72062,0.494760094004672,"foliage glean",0.512427879462201,-0.017667785457529
72062,0.494760094004672,"bark glean",0.472384628908199,0.0223754650964726
72062,0.494760094004672,"aerial foraging",0.473652952515464,0.0211071414892084
72062,0.494760094004672,"hover/glean",0.472138551778001,0.0226215422266715
72062,0.494760094004672,"hawks",0.46411058862422,0.0306495053804515
72063,0.49501100984734,"ground glean",0.458373067132266,0.0366379427150742
72063,0.49501100984734,"foliage glean",0.505320862064428,-0.0103098522170882
72063,0.49501100984734,"bark glean",0.474148348631121,0.0208626612162193
72063,0.49501100984734,"aerial foraging",0.477712423221281,0.0172985866260594
72063,0.49501100984734,"hover/glean",0.472045896683793,0.0229651131635468
72063,0.49501100984734,"hawks",0.469152003354606,0.0258590064927335
72064,0.492239042992183,"ground glean",0.447601063101117,0.0446379798910664
72064,0.492239042992183,"foliage glean",0.51136403635844,-0.0191249933662567
72064,0.492239042992183,"bark glean",0.476402866996346,0.0158361759958374
72064,0.492239042992183,"aerial foraging",0.478065726651896,0.0141733163402868
72064,0.492239042992183,"hover/glean",0.472306550551505,0.0199324924406781
72064,0.492239042992183,"hawks",0.469868991023052,0.0223700519691315
72071,0.477039255427493,"ground glean",0.43322028403319,0.0438189713943031
72071,0.477039255427493,"foliage glean",0.497567655541674,-0.0205284001141807
72071,0.477039255427493,"bark glean",0.465108785581399,0.0119304698460942
72071,0.477039255427493,"aerial foraging",0.464044129940752,0.012995125486741
72071,0.477039255427493,"hover/glean",0.456416219393737,0.0206230360337559
72071,0.477039255427493,"hawks",0.458704159518407,0.0183350959090861
72072,0.463430856069876,"ground glean",0.419172139323274,0.0442587167466021
72072,0.463430856069876,"foliage glean",0.495440708495266,-0.0320098524253904
72072,0.463430856069876,"bark glean",0.450740362292451,0.012690493777425
72072,0.463430856069876,"aerial foraging",0.45321646420772,0.0102143918621557
72072,0.463430856069876,"hover/glean",0.44444267201695,0.0189881840529264
72072,0.463430856069876,"hawks",0.450010557478227,0.0134202985916487
72076,0.463438277072024,"ground glean",0.419114518984836,0.0443237580871877
72076,0.463438277072024,"foliage glean",0.490273098115826,-0.0268348210438023
72076,0.463438277072024,"bark glean",0.452031601577987,0.0114066754940372
72076,0.463438277072024,"aerial foraging",0.453503277980362,0.00993499909166246
72076,0.463438277072024,"hover/glean",0.445389665174108,0.0180486118979161
72076,0.463438277072024,"hawks",0.450143068565464,0.0132952085065603
72083,0.466406207151477,"ground glean",0.423719783984503,0.0426864231669736
72083,0.466406207151477,"foliage glean",0.481430424795118,-0.0150242176436409
72083,0.466406207151477,"bark glean",0.445640765992941,0.0207654411585362
72083,0.466406207151477,"aerial foraging",0.447826988265761,0.0185792188857159
72083,0.466406207151477,"hawks",0.442297698442555,0.024108508708922
72083,0.466406207151477,"hover/glean",0.436829514781025,0.0295766923704516
72084,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
72084,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
72084,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
72084,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
72084,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
72084,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
72086,0.467672347023459,"ground glean",0.425496981293921,0.0421753657295384
72086,0.467672347023459,"foliage glean",0.485296086954519,-0.01762373993106
72086,0.467672347023459,"bark glean",0.44426298137582,0.0234093656476391
72086,0.467672347023459,"aerial foraging",0.452701898797495,0.0149704482259636
72086,0.467672347023459,"hover/glean",0.440490986708603,0.027181360314856
72086,0.467672347023459,"hawks",0.447639824944183,0.0200325220792762
72088,0.525484659446986,"ground glean",0.483493052877785,0.0419916065692013
72088,0.525484659446986,"foliage glean",0.50981801216867,0.0156666472783161
72088,0.525484659446986,"bark glean",0.509631607283111,0.0158530521638753
72088,0.525484659446986,"aerial foraging",0.506711950442221,0.0187727090047654
72088,0.525484659446986,"hover/glean",0.512353068361809,0.0131315910851769
72088,0.525484659446986,"hawks",0.506660650561314,0.0188240088856718
72090,0.497259681906407,"ground glean",0.441291918838803,0.0559677630676036
72090,0.497259681906407,"foliage glean",0.50073469601428,-0.00347501410787265
72090,0.497259681906407,"bark glean",0.477456157702218,0.0198035242041888
72090,0.497259681906407,"aerial foraging",0.478527295643499,0.0187323862629081
72090,0.497259681906407,"hover/glean",0.479270570047883,0.017989111858524
72090,0.497259681906407,"hawks",0.477593647706596,0.0196660341998112
72091,0.483996932627702,"ground glean",0.430086225113102,0.0539107075146003
72091,0.483996932627702,"foliage glean",0.480865214745798,0.00313171788190447
72091,0.483996932627702,"bark glean",0.461129084814373,0.0228678478133292
72091,0.483996932627702,"aerial foraging",0.463304323006986,0.0206926096207163
72091,0.483996932627702,"hover/glean",0.465447748054424,0.0185491845732784
72091,0.483996932627702,"hawks",0.467197949734947,0.0167989828927551
72126,0.46039820212119,"ground glean",0.411993670826439,0.0484045312947514
72126,0.46039820212119,"foliage glean",0.485323343903207,-0.0249251417820168
72126,0.46039820212119,"bark glean",0.441144343023982,0.0192538590972077
72126,0.46039820212119,"aerial foraging",0.439032745762585,0.0213654563586051
72126,0.46039820212119,"hover/glean",0.42966458356553,0.0307336185556598
72126,0.46039820212119,"hawks",0.436193088101588,0.0242051140196022
72127,0.458250321455817,"ground glean",0.412838374020598,0.0454119474352186
72127,0.458250321455817,"foliage glean",0.48432734501493,-0.0260770235591133
72127,0.458250321455817,"bark glean",0.440465923200484,0.0177843982553332
72127,0.458250321455817,"aerial foraging",0.440022276207464,0.0182280452483534
72127,0.458250321455817,"hover/glean",0.430618397756266,0.0276319236995506
72127,0.458250321455817,"hawks",0.434511975151679,0.023738346304138
72132,0.470574383359327,"ground glean",0.424885514658516,0.0456888687008111
72132,0.470574383359327,"foliage glean",0.492475924256957,-0.0219015408976296
72132,0.470574383359327,"bark glean",0.44896543299183,0.0216089503674972
72132,0.470574383359327,"aerial foraging",0.449386345836543,0.0211880375227841
72132,0.470574383359327,"hover/glean",0.438349543869564,0.0322248394897632
72132,0.470574383359327,"hawks",0.444536869051027,0.0260375143083005
72155,0.502517085111532,"ground glean",0.460432461415431,0.0420846236961012
72155,0.502517085111532,"foliage glean",0.506737625181623,-0.00422054007009054
72155,0.502517085111532,"bark glean",0.485027989323508,0.017489095788024
72155,0.502517085111532,"aerial foraging",0.48443732833467,0.0180797567768621
72155,0.502517085111532,"hover/glean",0.486706165534728,0.0158109195768044
72155,0.502517085111532,"hawks",0.477936547827485,0.0245805372840466
72165,0.468739276914038,"ground glean",0.42543273550235,0.0433065414116876
72165,0.468739276914038,"foliage glean",0.50220192562021,-0.0334626487061725
72165,0.468739276914038,"bark glean",0.456089456675744,0.0126498202382936
72165,0.468739276914038,"aerial foraging",0.458178139902438,0.0105611370115996
72165,0.468739276914038,"hover/glean",0.449575698862814,0.0191635780512245
72165,0.468739276914038,"hawks",0.453232616151555,0.0155066607624834
72182,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
72182,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
72182,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
72182,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
72182,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
72182,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
72192,0.487665945755225,"ground glean",0.431927856200495,0.0557380895547305
72192,0.487665945755225,"foliage glean",0.496528538631536,-0.00886259287631119
72192,0.487665945755225,"bark glean",0.462094414635295,0.0255715311199299
72192,0.487665945755225,"aerial foraging",0.461505149439589,0.0261607963156363
72192,0.487665945755225,"hover/glean",0.459743396618597,0.0279225491366284
72192,0.487665945755225,"hawks",0.455266392669931,0.032399553085294
72193,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
72193,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
72193,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
72193,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
72193,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
72193,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
72194,0.479291896595799,"ground glean",0.429221870983454,0.050070025612345
72194,0.479291896595799,"foliage glean",0.485314324010778,-0.00602242741497938
72194,0.479291896595799,"bark glean",0.452864173372859,0.0264277232229403
72194,0.479291896595799,"aerial foraging",0.453695377071227,0.0255965195245721
72194,0.479291896595799,"hover/glean",0.452731423069577,0.0265604735262216
72194,0.479291896595799,"hawks",0.45172706903056,0.0275648275652394
72195,0.524187567304256,"ground glean",0.429560382394367,0.094627184909889
72195,0.524187567304256,"foliage glean",0.511841720022447,0.0123458472818088
72195,0.524187567304256,"bark glean",0.458969584785231,0.0652179825190249
72195,0.524187567304256,"aerial foraging",0.468825715721648,0.0553618515826079
72195,0.524187567304256,"hover/glean",0.469024027161884,0.0551635401423718
72195,0.524187567304256,"hawks",0.47135084268468,0.052836724619576
75005,0.354422430511608,"ground glean",0.337719447569869,0.0167029829417386
75005,0.354422430511608,"foliage glean",0.330901305289295,0.0235211252223129
75005,0.354422430511608,"bark glean",0.338157421771114,0.0162650087404938
75005,0.354422430511608,"aerial foraging",0.339620359657541,0.0148020708540673
75005,0.354422430511608,"hover/glean",0.333338882315798,0.0210835481958102
75005,0.354422430511608,"hawks",0.346587219624116,0.00783521088749162
76001,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76001,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76001,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76001,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76001,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76001,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76002,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76002,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76002,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76002,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76002,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76002,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76003,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76003,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76003,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76003,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76003,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76003,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76004,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76004,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76004,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76004,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76004,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76004,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76005,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76005,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76005,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76005,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76005,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76005,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76006,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76006,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76006,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76006,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76006,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76006,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76008,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76008,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76008,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76008,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76008,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76008,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76009,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76009,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76009,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76009,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76009,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76009,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76010,0.389930275856199,"ground glean",0.368473497487943,0.0214567783682555
76010,0.389930275856199,"bark glean",0.367752373061414,0.0221779027947854
76010,0.389930275856199,"aerial foraging",0.366178718417168,0.0237515574390311
76010,0.389930275856199,"hover/glean",0.362710119469661,0.0272201563865384
76010,0.389930275856199,"hawks",0.369691656161749,0.0202386196944504
76010,0.389930275856199,"foliage glean",0.367087845861563,0.0228424299946359
76021,0.337881688701552,"ground glean",0.353316403012743,-0.015434714311191
76021,0.337881688701552,"foliage glean",0.323410913591841,0.0144707751097112
76021,0.337881688701552,"bark glean",0.324004027035183,0.0138776616663692
76021,0.337881688701552,"aerial foraging",0.330195887190329,0.0076858015112225
76021,0.337881688701552,"hover/glean",0.325933337218555,0.0119483514829968
76021,0.337881688701552,"hawks",0.329857363425693,0.008024325275859
76022,0.387582236018908,"ground glean",0.367687222395752,0.0198950136231562
76022,0.387582236018908,"bark glean",0.367798847677311,0.019783388341597
76022,0.387582236018908,"aerial foraging",0.36623953944132,0.0213426965775878
76022,0.387582236018908,"hover/glean",0.363064775815972,0.0245174602029358
76022,0.387582236018908,"hawks",0.370005695436668,0.0175765405822403
76022,0.387582236018908,"foliage glean",0.367806884774428,0.0197753512444798
76039,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76039,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76039,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76039,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76039,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76039,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76060,0.404026291819724,"ground glean",0.384948665335935,0.0190776264837886
76060,0.404026291819724,"bark glean",0.387724486934569,0.0163018048851554
76060,0.404026291819724,"aerial foraging",0.386716861731178,0.0173094300885462
76060,0.404026291819724,"hover/glean",0.383236267834092,0.0207900239856321
76060,0.404026291819724,"hawks",0.394750584860767,0.00927570695895696
76060,0.404026291819724,"foliage glean",0.382113742106109,0.0219125497136148
76127,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76127,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76127,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76127,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76127,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76127,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76237,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76237,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76237,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76237,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76237,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76237,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76306,0.331972085228184,"ground glean",0.326433768776762,0.00553831645142239
76306,0.331972085228184,"foliage glean",0.326331250038212,0.00564083518997249
76306,0.331972085228184,"bark glean",0.317000205214363,0.0149718800138205
76306,0.331972085228184,"aerial foraging",0.324252302440988,0.00771978278719621
76306,0.331972085228184,"hover/glean",0.325391122050028,0.00658096317815637
76306,0.331972085228184,"hawks",0.321673302433866,0.0102987827943183
76309,0.383275563937199,"ground glean",0.36165410109597,0.0216214628412288
76309,0.383275563937199,"bark glean",0.363461469298371,0.0198140946388282
76309,0.383275563937199,"aerial foraging",0.360553871661927,0.0227216922752721
76309,0.383275563937199,"hover/glean",0.359475967551215,0.0237995963859837
76309,0.383275563937199,"hawks",0.364562909833492,0.0187126541037073
76309,0.383275563937199,"foliage glean",0.362083262958486,0.0211923009787127
79024,0.297251403813112,"ground glean",0.313027231743977,-0.0157758279308646
79024,0.297251403813112,"hawks",0.306451626419815,-0.00920022260670272
79024,0.297251403813112,"hover/glean",0.301238422651008,-0.00398701883789648
79024,0.297251403813112,"foliage glean",0.295151738674319,0.00209966513879284
79024,0.297251403813112,"swoops",0.300459250994202,-0.00320784718109046
79024,0.297251403813112,"bark glean",0.300626169443426,-0.00337476563031408
79024,0.297251403813112,"aerial foraging",0.301403765362274,-0.00415236154916193
79033,0.293880244731758,"ground glean",0.306998161870866,-0.0131179171391078
79033,0.293880244731758,"hawks",0.299095546351537,-0.0052153016197789
79033,0.293880244731758,"hover/glean",0.295263627713964,-0.00138338298220581
79033,0.293880244731758,"foliage glean",0.289802246950586,0.00407799778117168
79033,0.293880244731758,"swoops",0.295267554757749,-0.00138731002599063
79033,0.293880244731758,"bark glean",0.295063773596181,-0.00118352886442347
79033,0.293880244731758,"aerial foraging",0.295682877104757,-0.0018026323729986
79113,0.303319753444668,"ground glean",0.318409286818207,-0.0150895333735385
79113,0.303319753444668,"hawks",0.315531368009536,-0.0122116145648676
79113,0.303319753444668,"hover/glean",0.308584132986062,-0.0052643795413943
79113,0.303319753444668,"foliage glean",0.301101206666918,0.00221854677774991
79113,0.303319753444668,"swoops",0.308041522180066,-0.0047217687353982
79113,0.303319753444668,"bark glean",0.308380781754296,-0.00506102830962807
