"focal_rte","scale","Breeding.Biome","excl_dir","dir_core_regional","dir_core_local","dir_diff","n_spp","hab_plot"
35011,"nesting_dir","Forest Generalist",0.55568154732918,0.5473425,0.45389446719295,-0.00833904732918034,31,"Forest Generalist (31)"
35011,"nesting_dir","Habitat Generalist",0.561600790622691,0.5473425,0.45389446719295,-0.0142582906226913,23,"Habitat Generalist (23)"
35011,"nesting_dir","Grassland",0.529382887567474,0.5473425,0.45389446719295,0.0179596124325258,25,"Grassland (25)"
35011,"nesting_dir","Wetland",0.547420287267097,0.5473425,0.45389446719295,-7.77872670975066e-05,6,"Wetland (6)"
35011,"nesting_dir","Aridlands",0.547358405856849,0.5473425,0.45389446719295,-1.59058568488524e-05,34,"Aridlands (34)"
35011,"nesting_dir_local","Eastern Forest",0.474320050402172,0.5473425,0.45389446719295,-0.0204255832092222,56,"Eastern Forest (56)"
35011,"nesting_dir_local","Introduced",0.445027075488447,0.5473425,0.45389446719295,0.00886739170450318,8,"Introduced (8)"
35011,"nesting_dir_local","Forest Generalist",0.464349189904368,0.5473425,0.45389446719295,-0.010454722711418,31,"Forest Generalist (31)"
35011,"nesting_dir_local","Habitat Generalist",0.460471678890773,0.5473425,0.45389446719295,-0.00657721169782277,23,"Habitat Generalist (23)"
35011,"nesting_dir_local","Grassland",0.433586560382437,0.5473425,0.45389446719295,0.0203079068105126,25,"Grassland (25)"
35012,"nesting_dir","Eastern Forest",0.568918454350674,0.5474038,0.455964428521868,-0.0215146543506736,56,"Eastern Forest (56)"
35012,"nesting_dir","Introduced",0.52453083561282,0.5474038,0.455964428521868,0.02287296438718,8,"Introduced (8)"
35012,"nesting_dir","Forest Generalist",0.555589607494093,0.5474038,0.455964428521868,-0.00818580749409303,31,"Forest Generalist (31)"
35012,"nesting_dir","Habitat Generalist",0.558870903449628,0.5474038,0.455964428521868,-0.0114671034496283,23,"Habitat Generalist (23)"
35012,"nesting_dir","Grassland",0.526282185488729,0.5474038,0.455964428521868,0.0211216145112706,25,"Grassland (25)"
35012,"nesting_dir","Wetland",0.547453748701068,0.5474038,0.455964428521868,-4.99487010677813e-05,6,"Wetland (6)"
35012,"nesting_dir","Aridlands",0.547440197944762,0.5474038,0.455964428521868,-3.63979447617346e-05,34,"Aridlands (34)"
35012,"nesting_dir_local","Eastern Forest",0.499812116776682,0.5474038,0.455964428521868,-0.0438476882548142,56,"Eastern Forest (56)"
35012,"nesting_dir_local","Introduced",0.443660727755815,0.5474038,0.455964428521868,0.0123037007660535,8,"Introduced (8)"
35012,"nesting_dir_local","Habitat Generalist",0.455212362069644,0.5474038,0.455964428521868,0.000752066452224198,23,"Habitat Generalist (23)"
35012,"nesting_dir_local","Forest Generalist",0.461399085060126,0.5474038,0.455964428521868,-0.00543465653825803,31,"Forest Generalist (31)"
35012,"nesting_dir_local","Grassland",0.432968376145519,0.5474038,0.455964428521868,0.0229960523763489,25,"Grassland (25)"
35013,"nesting_dir","Introduced",0.503798558842976,0.5170954,0.449589705468319,0.013296841157024,8,"Introduced (8)"
35013,"nesting_dir","Habitat Generalist",0.519353914119442,0.5170954,0.449589705468319,-0.00225851411944211,23,"Habitat Generalist (23)"
35013,"nesting_dir","Forest Generalist",0.516375156917043,0.5170954,0.449589705468319,0.000720243082957039,31,"Forest Generalist (31)"
35013,"nesting_dir","Eastern Forest",0.542994406414227,0.5170954,0.449589705468319,-0.0258990064142268,56,"Eastern Forest (56)"
35013,"nesting_dir","Grassland",0.503007570271245,0.5170954,0.449589705468319,0.0140878297287549,25,"Grassland (25)"
35013,"nesting_dir","Wetland",0.517205221570037,0.5170954,0.449589705468319,-0.000109821570036917,6,"Wetland (6)"
35013,"nesting_dir","Aridlands",0.51709834913587,0.5170954,0.449589705468319,-2.94913587028933e-06,34,"Aridlands (34)"
35013,"nesting_dir_local","Eastern Forest",0.460497336314404,0.5170954,0.449589705468319,-0.0109076308460847,56,"Eastern Forest (56)"
35013,"nesting_dir_local","Introduced",0.446150020027688,0.5170954,0.449589705468319,0.00343968544063128,8,"Introduced (8)"
35013,"nesting_dir_local","Forest Generalist",0.457092351789579,0.5170954,0.449589705468319,-0.00750264632126046,31,"Forest Generalist (31)"
35013,"nesting_dir_local","Habitat Generalist",0.447500623797385,0.5170954,0.449589705468319,0.00208908167093413,23,"Habitat Generalist (23)"
35013,"nesting_dir_local","Grassland",0.44572417918995,0.5170954,0.449589705468319,0.00386552627836917,25,"Grassland (25)"
35014,"nesting_dir","Introduced",0.515007253308051,0.5362466,0.437769675606553,0.0212393466919487,8,"Introduced (8)"
35014,"nesting_dir","Habitat Generalist",0.545539079821077,0.5362466,0.437769675606553,-0.00929247982107706,23,"Habitat Generalist (23)"
35014,"nesting_dir","Forest Generalist",0.540295901175884,0.5362466,0.437769675606553,-0.00404930117588398,31,"Forest Generalist (31)"
35014,"nesting_dir","Eastern Forest",0.556965969155449,0.5362466,0.437769675606553,-0.0207193691554488,56,"Eastern Forest (56)"
35014,"nesting_dir","Grassland",0.520606608918448,0.5362466,0.437769675606553,0.0156399910815523,25,"Grassland (25)"
35014,"nesting_dir","Wetland",0.536329095757368,0.5362466,0.437769675606553,-8.24957573677398e-05,6,"Wetland (6)"
35014,"nesting_dir","Aridlands",0.536272158289158,0.5362466,0.437769675606553,-2.55582891582895e-05,34,"Aridlands (34)"
35014,"nesting_dir_local","Eastern Forest",0.423318528455511,0.5362466,0.437769675606553,0.0144511471510418,56,"Eastern Forest (56)"
35014,"nesting_dir_local","Introduced",0.434279731692325,0.5362466,0.437769675606553,0.00348994391422847,8,"Introduced (8)"
35014,"nesting_dir_local","Forest Generalist",0.454337932517078,0.5362466,0.437769675606553,-0.0165682569105253,31,"Forest Generalist (31)"
35014,"nesting_dir_local","Habitat Generalist",0.442892998023605,0.5362466,0.437769675606553,-0.00512332241705249,23,"Habitat Generalist (23)"
35014,"nesting_dir_local","Grassland",0.436901174402589,0.5362466,0.437769675606553,0.000868501203963701,25,"Grassland (25)"
35020,"nesting_dir","Introduced",0.50854894729929,0.5219384,0.445635824716572,0.01338945270071,8,"Introduced (8)"
35020,"nesting_dir","Habitat Generalist",0.522878399029655,0.5219384,0.445635824716572,-0.000939999029654803,23,"Habitat Generalist (23)"
35020,"nesting_dir","Eastern Forest",0.551087800941337,0.5219384,0.445635824716572,-0.0291494009413373,56,"Eastern Forest (56)"
35020,"nesting_dir","Forest Generalist",0.521296273432332,0.5219384,0.445635824716572,0.000642126567667822,31,"Forest Generalist (31)"
35020,"nesting_dir","Grassland",0.50627940451744,0.5219384,0.445635824716572,0.0156589954825601,25,"Grassland (25)"
35020,"nesting_dir","Wetland",0.521992710400407,0.5219384,0.445635824716572,-5.43104004065986e-05,6,"Wetland (6)"
35020,"nesting_dir","Aridlands",0.52195666450111,0.5219384,0.445635824716572,-1.82645011100879e-05,34,"Aridlands (34)"
35020,"nesting_dir_local","Eastern Forest",0.465566406071061,0.5219384,0.445635824716572,-0.0199305813544886,56,"Eastern Forest (56)"
35020,"nesting_dir_local","Habitat Generalist",0.438234743756651,0.5219384,0.445635824716572,0.00740108095992076,23,"Habitat Generalist (23)"
35020,"nesting_dir_local","Forest Generalist",0.44078064988854,0.5219384,0.445635824716572,0.00485517482803183,31,"Forest Generalist (31)"
35020,"nesting_dir_local","Grassland",0.449735864281324,0.5219384,0.445635824716572,-0.0041000395647518,25,"Grassland (25)"
35020,"nesting_dir_local","Introduced",0.444127330560411,0.5219384,0.445635824716572,0.00150849415616089,8,"Introduced (8)"
35021,"nesting_dir","Eastern Forest",0.602249670404853,0.5690525,0.446918249158189,-0.0331971704048535,56,"Eastern Forest (56)"
35021,"nesting_dir","Habitat Generalist",0.53555186112846,0.5690525,0.446918249158189,0.0335006388715398,23,"Habitat Generalist (23)"
35021,"nesting_dir","Forest Generalist",0.565954396675577,0.5690525,0.446918249158189,0.00309810332442295,31,"Forest Generalist (31)"
35021,"nesting_dir","Grassland",0.566628845720601,0.5690525,0.446918249158189,0.00242365427939861,25,"Grassland (25)"
35021,"nesting_dir","Introduced",0.570885935791376,0.5690525,0.446918249158189,-0.00183343579137585,8,"Introduced (8)"
35021,"nesting_dir","Aridlands",0.568934149674472,0.5690525,0.446918249158189,0.000118350325527872,34,"Aridlands (34)"
35021,"nesting_dir_local","Eastern Forest",0.468192185480846,0.5690525,0.446918249158189,-0.0212739363226573,56,"Eastern Forest (56)"
35021,"nesting_dir_local","Forest Generalist",0.446021412599579,0.5690525,0.446918249158189,0.000896836558609559,31,"Forest Generalist (31)"
35021,"nesting_dir_local","Habitat Generalist",0.442049419049857,0.5690525,0.446918249158189,0.00486883010833189,23,"Habitat Generalist (23)"
35021,"nesting_dir_local","Grassland",0.437321618695989,0.5690525,0.446918249158189,0.00959663046219955,25,"Grassland (25)"
35021,"nesting_dir_local","Introduced",0.445974407543511,0.5690525,0.446918249158189,0.000943841614678143,8,"Introduced (8)"
35021,"nesting_dir_local","Aridlands",0.445600924129447,0.5690525,0.446918249158189,0.00131732502874238,34,"Aridlands (34)"
35022,"nesting_dir","Eastern Forest",0.603187162621825,0.5659995,0.446918249158189,-0.0371876626218253,56,"Eastern Forest (56)"
35022,"nesting_dir","Habitat Generalist",0.536935406404469,0.5659995,0.446918249158189,0.0290640935955307,23,"Habitat Generalist (23)"
35022,"nesting_dir","Forest Generalist",0.560578513265311,0.5659995,0.446918249158189,0.00542098673468883,31,"Forest Generalist (31)"
35022,"nesting_dir","Grassland",0.564215423971916,0.5659995,0.446918249158189,0.0017840760280835,25,"Grassland (25)"
35022,"nesting_dir","Introduced",0.563861743800907,0.5659995,0.446918249158189,0.00213775619909262,8,"Introduced (8)"
35022,"nesting_dir","Aridlands",0.56587710998381,0.5659995,0.446918249158189,0.000122390016189744,34,"Aridlands (34)"
35022,"nesting_dir_local","Eastern Forest",0.468192185480846,0.5659995,0.446918249158189,-0.0212739363226573,56,"Eastern Forest (56)"
35022,"nesting_dir_local","Forest Generalist",0.446021412599579,0.5659995,0.446918249158189,0.000896836558609559,31,"Forest Generalist (31)"
35022,"nesting_dir_local","Habitat Generalist",0.442049419049857,0.5659995,0.446918249158189,0.00486883010833189,23,"Habitat Generalist (23)"
35022,"nesting_dir_local","Grassland",0.437321618695989,0.5659995,0.446918249158189,0.00959663046219955,25,"Grassland (25)"
35022,"nesting_dir_local","Introduced",0.445974407543511,0.5659995,0.446918249158189,0.000943841614678143,8,"Introduced (8)"
35022,"nesting_dir_local","Aridlands",0.445600924129447,0.5659995,0.446918249158189,0.00131732502874238,34,"Aridlands (34)"
35026,"nesting_dir","Eastern Forest",0.603187162621825,0.5659995,0.446626089086388,-0.0371876626218253,56,"Eastern Forest (56)"
35026,"nesting_dir","Habitat Generalist",0.536935406404469,0.5659995,0.446626089086388,0.0290640935955307,23,"Habitat Generalist (23)"
35026,"nesting_dir","Forest Generalist",0.560578513265311,0.5659995,0.446626089086388,0.00542098673468883,31,"Forest Generalist (31)"
35026,"nesting_dir","Grassland",0.564215423971916,0.5659995,0.446626089086388,0.0017840760280835,25,"Grassland (25)"
35026,"nesting_dir","Introduced",0.563861743800907,0.5659995,0.446626089086388,0.00213775619909262,8,"Introduced (8)"
35026,"nesting_dir","Aridlands",0.56587710998381,0.5659995,0.446626089086388,0.000122390016189744,34,"Aridlands (34)"
35026,"nesting_dir_local","Eastern Forest",0.473018821199806,0.5659995,0.446626089086388,-0.0263927321134182,56,"Eastern Forest (56)"
35026,"nesting_dir_local","Forest Generalist",0.440415398338503,0.5659995,0.446626089086388,0.00621069074788522,31,"Forest Generalist (31)"
35026,"nesting_dir_local","Habitat Generalist",0.420021416986028,0.5659995,0.446626089086388,0.0266046721003599,23,"Habitat Generalist (23)"
35026,"nesting_dir_local","Grassland",0.444888179401252,0.5659995,0.446626089086388,0.00173790968513587,25,"Grassland (25)"
35026,"nesting_dir_local","Introduced",0.448303449131544,0.5659995,0.446626089086388,-0.00167736004515551,8,"Introduced (8)"
35029,"nesting_dir","Eastern Forest",0.551989838546159,0.5263607,0.442278088233435,-0.0256291385461589,56,"Eastern Forest (56)"
35029,"nesting_dir","Introduced",0.513490775630141,0.5263607,0.442278088233435,0.012869924369859,8,"Introduced (8)"
35029,"nesting_dir","Habitat Generalist",0.531385516083187,0.5263607,0.442278088233435,-0.0050248160831865,23,"Habitat Generalist (23)"
35029,"nesting_dir","Forest Generalist",0.531337230753519,0.5263607,0.442278088233435,-0.00497653075351878,31,"Forest Generalist (31)"
35029,"nesting_dir","Grassland",0.501892636515634,0.5263607,0.442278088233435,0.0244680634843659,25,"Grassland (25)"
35029,"nesting_dir","Aridlands",0.526376203641744,0.5263607,0.442278088233435,-1.55036417437415e-05,34,"Aridlands (34)"
35029,"nesting_dir","Wetland",0.526381446981591,0.5263607,0.442278088233435,-2.07469815913797e-05,6,"Wetland (6)"
35029,"nesting_dir_local","Eastern Forest",0.447560905182399,0.5263607,0.442278088233435,-0.00528281694896432,56,"Eastern Forest (56)"
35029,"nesting_dir_local","Introduced",0.443207128104522,0.5263607,0.442278088233435,-0.000929039871086834,8,"Introduced (8)"
35029,"nesting_dir_local","Forest Generalist",0.440076493351387,0.5263607,0.442278088233435,0.00220159488204835,31,"Forest Generalist (31)"
35029,"nesting_dir_local","Habitat Generalist",0.438319490017403,0.5263607,0.442278088233435,0.00395859821603195,23,"Habitat Generalist (23)"
35029,"nesting_dir_local","Grassland",0.441440189063993,0.5263607,0.442278088233435,0.000837899169442213,25,"Grassland (25)"
35035,"nesting_dir","Eastern Forest",0.604105774143264,0.5670363,0.432834676748933,-0.0370694741432639,56,"Eastern Forest (56)"
35035,"nesting_dir","Habitat Generalist",0.538026272699785,0.5670363,0.432834676748933,0.0290100273002152,23,"Habitat Generalist (23)"
35035,"nesting_dir","Forest Generalist",0.5621481774543,0.5670363,0.432834676748933,0.00488812254570048,31,"Forest Generalist (31)"
35035,"nesting_dir","Grassland",0.564258920083626,0.5670363,0.432834676748933,0.00277737991637372,25,"Grassland (25)"
35035,"nesting_dir","Introduced",0.565539774872062,0.5670363,0.432834676748933,0.00149652512793808,8,"Introduced (8)"
35035,"nesting_dir","Aridlands",0.566908929386619,0.5670363,0.432834676748933,0.00012737061338064,34,"Aridlands (34)"
35035,"nesting_dir_local","Eastern Forest",0.4497192700888,0.5670363,0.432834676748933,-0.0168845933398667,56,"Eastern Forest (56)"
35035,"nesting_dir_local","Forest Generalist",0.424789244255291,0.5670363,0.432834676748933,0.00804543249364176,31,"Forest Generalist (31)"
35035,"nesting_dir_local","Habitat Generalist",0.405225455219088,0.5670363,0.432834676748933,0.0276092215298446,23,"Habitat Generalist (23)"
35035,"nesting_dir_local","Grassland",0.437937017252609,0.5670363,0.432834676748933,-0.00510234050367625,25,"Grassland (25)"
35035,"nesting_dir_local","Introduced",0.434433637442983,0.5670363,0.432834676748933,-0.00159896069404958,8,"Introduced (8)"
35038,"nesting_dir","Eastern Forest",0.600394054439715,0.567591,0.418139670625799,-0.0328030544397154,56,"Eastern Forest (56)"
35038,"nesting_dir","Habitat Generalist",0.545768227194839,0.567591,0.418139670625799,0.0218227728051607,23,"Habitat Generalist (23)"
35038,"nesting_dir","Forest Generalist",0.564149423468133,0.567591,0.418139670625799,0.0034415765318665,31,"Forest Generalist (31)"
35038,"nesting_dir","Grassland",0.56304755737773,0.567591,0.418139670625799,0.00454344262226958,25,"Grassland (25)"
35038,"nesting_dir","Introduced",0.566986008056913,0.567591,0.418139670625799,0.000604991943086497,8,"Introduced (8)"
35038,"nesting_dir","Aridlands",0.567438748122064,0.567591,0.418139670625799,0.000152251877936438,34,"Aridlands (34)"
35038,"nesting_dir_local","Eastern Forest",0.434476462652458,0.567591,0.418139670625799,-0.0163367920266593,56,"Eastern Forest (56)"
35038,"nesting_dir_local","Forest Generalist",0.408871186703,0.567591,0.418139670625799,0.0092684839227985,31,"Forest Generalist (31)"
35038,"nesting_dir_local","Habitat Generalist",0.398648964860626,0.567591,0.418139670625799,0.0194907057651726,23,"Habitat Generalist (23)"
35038,"nesting_dir_local","Grassland",0.428008456252489,0.567591,0.418139670625799,-0.00986878562669008,25,"Grassland (25)"
35038,"nesting_dir_local","Introduced",0.418689458974765,0.567591,0.418139670625799,-0.000549788348965852,8,"Introduced (8)"
35115,"nesting_dir","Introduced",0.509593077358195,0.5223696,0.43496450163431,0.0127765226418054,8,"Introduced (8)"
35115,"nesting_dir","Habitat Generalist",0.519792927762657,0.5223696,0.43496450163431,0.00257667223734259,23,"Habitat Generalist (23)"
35115,"nesting_dir","Eastern Forest",0.549658551114422,0.5223696,0.43496450163431,-0.0272889511144216,56,"Eastern Forest (56)"
35115,"nesting_dir","Forest Generalist",0.520665919386195,0.5223696,0.43496450163431,0.00170368061380521,31,"Forest Generalist (31)"
35115,"nesting_dir","Grassland",0.508524204557072,0.5223696,0.43496450163431,0.0138453954429275,25,"Grassland (25)"
35115,"nesting_dir","Wetland",0.522418445957836,0.5223696,0.43496450163431,-4.88459578361633e-05,6,"Wetland (6)"
35115,"nesting_dir","Aridlands",0.522379741419478,0.5223696,0.43496450163431,-1.01414194784155e-05,34,"Aridlands (34)"
35115,"nesting_dir_local","Eastern Forest",0.423229056994567,0.5223696,0.43496450163431,0.0117354446397435,56,"Eastern Forest (56)"
35115,"nesting_dir_local","Habitat Generalist",0.437253712269256,0.5223696,0.43496450163431,-0.00228921063494636,23,"Habitat Generalist (23)"
35115,"nesting_dir_local","Forest Generalist",0.440927005878465,0.5223696,0.43496450163431,-0.00596250424415457,31,"Forest Generalist (31)"
35115,"nesting_dir_local","Grassland",0.433670808837842,0.5223696,0.43496450163431,0.00129369279646757,25,"Grassland (25)"
35115,"nesting_dir_local","Introduced",0.435103817765842,0.5223696,0.43496450163431,-0.000139316131531897,8,"Introduced (8)"
36002,"nesting_dir","Eastern Forest",0.564779860799836,0.5551618,0.423241301542874,-0.0096180607998364,56,"Eastern Forest (56)"
36002,"nesting_dir","Introduced",0.536009723695753,0.5551618,0.423241301542874,0.0191520763042468,8,"Introduced (8)"
36002,"nesting_dir","Forest Generalist",0.559543340099482,0.5551618,0.423241301542874,-0.00438154009948233,31,"Forest Generalist (31)"
36002,"nesting_dir","Habitat Generalist",0.567556499302652,0.5551618,0.423241301542874,-0.0123946993026524,23,"Habitat Generalist (23)"
36002,"nesting_dir","Grassland",0.552228032591902,0.5551618,0.423241301542874,0.00293376740809781,25,"Grassland (25)"
36002,"nesting_dir","Aridlands",0.555708087060239,0.5551618,0.423241301542874,-0.000546287060238959,34,"Aridlands (34)"
36002,"nesting_dir_local","Eastern Forest",0.431611619245852,0.5551618,0.423241301542874,-0.00837031770297808,56,"Eastern Forest (56)"
36002,"nesting_dir_local","Introduced",0.415335079535587,0.5551618,0.423241301542874,0.00790622200728708,8,"Introduced (8)"
36002,"nesting_dir_local","Forest Generalist",0.422626725662724,0.5551618,0.423241301542874,0.000614575880149848,31,"Forest Generalist (31)"
36002,"nesting_dir_local","Habitat Generalist",0.428831927895463,0.5551618,0.423241301542874,-0.00559062635258928,23,"Habitat Generalist (23)"
36002,"nesting_dir_local","Grassland",0.415397464241298,0.5551618,0.423241301542874,0.00784383730157567,25,"Grassland (25)"
36002,"nesting_dir_local","Aridlands",0.423948229625425,0.5551618,0.423241301542874,-0.000706928082551295,34,"Aridlands (34)"
36003,"nesting_dir","Eastern Forest",0.569104186414544,0.5578269,0.423241301542874,-0.0112772864145443,56,"Eastern Forest (56)"
36003,"nesting_dir","Introduced",0.537828384102817,0.5578269,0.423241301542874,0.0199985158971835,8,"Introduced (8)"
36003,"nesting_dir","Forest Generalist",0.563611135790799,0.5578269,0.423241301542874,-0.00578423579079868,31,"Forest Generalist (31)"
36003,"nesting_dir","Habitat Generalist",0.567781179424426,0.5578269,0.423241301542874,-0.00995427942442595,23,"Habitat Generalist (23)"
36003,"nesting_dir","Grassland",0.55372199764119,0.5578269,0.423241301542874,0.00410490235881,25,"Grassland (25)"
36003,"nesting_dir","Aridlands",0.55856648125082,0.5578269,0.423241301542874,-0.000739581250820076,34,"Aridlands (34)"
36003,"nesting_dir_local","Eastern Forest",0.431611619245852,0.5578269,0.423241301542874,-0.00837031770297808,56,"Eastern Forest (56)"
36003,"nesting_dir_local","Introduced",0.415335079535587,0.5578269,0.423241301542874,0.00790622200728708,8,"Introduced (8)"
36003,"nesting_dir_local","Forest Generalist",0.422626725662724,0.5578269,0.423241301542874,0.000614575880149848,31,"Forest Generalist (31)"
36003,"nesting_dir_local","Habitat Generalist",0.428831927895463,0.5578269,0.423241301542874,-0.00559062635258928,23,"Habitat Generalist (23)"
36003,"nesting_dir_local","Grassland",0.415397464241298,0.5578269,0.423241301542874,0.00784383730157567,25,"Grassland (25)"
36003,"nesting_dir_local","Aridlands",0.423948229625425,0.5578269,0.423241301542874,-0.000706928082551295,34,"Aridlands (34)"
36006,"nesting_dir","Eastern Forest",0.587401558094184,0.5776098,0.473178946971343,-0.00979175809418387,56,"Eastern Forest (56)"
36006,"nesting_dir","Introduced",0.551357485934615,0.5776098,0.473178946971343,0.0262523140653846,8,"Introduced (8)"
36006,"nesting_dir","Forest Generalist",0.586410021616002,0.5776098,0.473178946971343,-0.00880022161600236,31,"Forest Generalist (31)"
36006,"nesting_dir","Habitat Generalist",0.604016558542495,0.5776098,0.473178946971343,-0.026406758542495,23,"Habitat Generalist (23)"
36006,"nesting_dir","Grassland",0.568346641027403,0.5776098,0.473178946971343,0.00926315897259722,25,"Grassland (25)"
36006,"nesting_dir","Wetland",0.577657709550278,0.5776098,0.473178946971343,-4.79095502776694e-05,6,"Wetland (6)"
36006,"nesting_dir","Aridlands",0.577705545451521,0.5776098,0.473178946971343,-9.57454515206901e-05,34,"Aridlands (34)"
36006,"nesting_dir_local","Eastern Forest",0.482454590400049,0.5776098,0.473178946971343,-0.00927564342870602,56,"Eastern Forest (56)"
36006,"nesting_dir_local","Introduced",0.469185011796805,0.5776098,0.473178946971343,0.00399393517453761,8,"Introduced (8)"
36006,"nesting_dir_local","Forest Generalist",0.476050546818282,0.5776098,0.473178946971343,-0.00287159984693852,31,"Forest Generalist (31)"
36006,"nesting_dir_local","Habitat Generalist",0.488580231663625,0.5776098,0.473178946971343,-0.0154012846922822,23,"Habitat Generalist (23)"
36006,"nesting_dir_local","Grassland",0.457881596253288,0.5776098,0.473178946971343,0.0152973507180551,25,"Grassland (25)"
36011,"nesting_dir","Eastern Forest",0.556201811793003,0.5499929,0.423241301542874,-0.00620891179300331,56,"Eastern Forest (56)"
36011,"nesting_dir","Introduced",0.533964877125105,0.5499929,0.423241301542874,0.0160280228748955,8,"Introduced (8)"
36011,"nesting_dir","Forest Generalist",0.547319152969941,0.5499929,0.423241301542874,0.0026737470300594,31,"Forest Generalist (31)"
36011,"nesting_dir","Habitat Generalist",0.571038659014787,0.5499929,0.423241301542874,-0.0210457590147868,23,"Habitat Generalist (23)"
36011,"nesting_dir","Grassland",0.545129668192888,0.5499929,0.423241301542874,0.0048632318071119,25,"Grassland (25)"
36011,"nesting_dir","Aridlands",0.55061712684106,0.5499929,0.423241301542874,-0.000624226841060227,34,"Aridlands (34)"
36011,"nesting_dir","Wetland",0.550659697819324,0.5499929,0.423241301542874,-0.000666797819323661,6,"Wetland (6)"
36011,"nesting_dir_local","Eastern Forest",0.431611619245852,0.5499929,0.423241301542874,-0.00837031770297808,56,"Eastern Forest (56)"
36011,"nesting_dir_local","Introduced",0.415335079535587,0.5499929,0.423241301542874,0.00790622200728708,8,"Introduced (8)"
36011,"nesting_dir_local","Forest Generalist",0.422626725662724,0.5499929,0.423241301542874,0.000614575880149848,31,"Forest Generalist (31)"
36011,"nesting_dir_local","Habitat Generalist",0.428831927895463,0.5499929,0.423241301542874,-0.00559062635258928,23,"Habitat Generalist (23)"
36011,"nesting_dir_local","Grassland",0.415397464241298,0.5499929,0.423241301542874,0.00784383730157567,25,"Grassland (25)"
36011,"nesting_dir_local","Aridlands",0.423948229625425,0.5499929,0.423241301542874,-0.000706928082551295,34,"Aridlands (34)"
36013,"nesting_dir","Eastern Forest",0.310651996694674,0.3137579,0.438805943255001,0.00310590330532606,56,"Eastern Forest (56)"
36013,"nesting_dir","Introduced",0.311944515452059,0.3137579,0.438805943255001,0.00181338454794067,8,"Introduced (8)"
36013,"nesting_dir","Habitat Generalist",0.31907884440915,0.3137579,0.438805943255001,-0.00532094440914993,23,"Habitat Generalist (23)"
36013,"nesting_dir","Forest Generalist",0.314672861555719,0.3137579,0.438805943255001,-0.000914961555718796,31,"Forest Generalist (31)"
36013,"nesting_dir","Grassland",0.311887069361476,0.3137579,0.438805943255001,0.001870830638524,25,"Grassland (25)"
36013,"nesting_dir","Wetland",0.313807263465492,0.3137579,0.438805943255001,-4.93634654922248e-05,6,"Wetland (6)"
36013,"nesting_dir","Boreal Forest",0.313869097608415,0.3137579,0.438805943255001,-0.000111197608414992,31,"Boreal Forest (31)"
36013,"nesting_dir","Western Forest",0.31374241628199,0.3137579,0.438805943255001,1.54837180096901e-05,59,"Western Forest (59)"
36013,"nesting_dir","Aridlands",0.313755013037864,0.3137579,0.438805943255001,2.88696213585071e-06,34,"Aridlands (34)"
36013,"nesting_dir_local","Eastern Forest",0.446919403430205,0.3137579,0.438805943255001,-0.0081134601752037,56,"Eastern Forest (56)"
36013,"nesting_dir_local","Introduced",0.424415008389989,0.3137579,0.438805943255001,0.0143909348650123,8,"Introduced (8)"
36013,"nesting_dir_local","Habitat Generalist",0.458749304081844,0.3137579,0.438805943255001,-0.0199433608268434,23,"Habitat Generalist (23)"
36013,"nesting_dir_local","Forest Generalist",0.451190175302594,0.3137579,0.438805943255001,-0.0123842320475934,31,"Forest Generalist (31)"
36013,"nesting_dir_local","Grassland",0.424728940760081,0.3137579,0.438805943255001,0.0140770024949195,25,"Grassland (25)"
36013,"nesting_dir_local","Wetland",0.439738853748284,0.3137579,0.438805943255001,-0.000932910493283201,6,"Wetland (6)"
36014,"nesting_dir","Eastern Forest",0.310651996694674,0.3137579,0.438805943255001,0.00310590330532606,56,"Eastern Forest (56)"
36014,"nesting_dir","Introduced",0.311944515452059,0.3137579,0.438805943255001,0.00181338454794067,8,"Introduced (8)"
36014,"nesting_dir","Habitat Generalist",0.31907884440915,0.3137579,0.438805943255001,-0.00532094440914993,23,"Habitat Generalist (23)"
36014,"nesting_dir","Forest Generalist",0.314672861555719,0.3137579,0.438805943255001,-0.000914961555718796,31,"Forest Generalist (31)"
36014,"nesting_dir","Grassland",0.311887069361476,0.3137579,0.438805943255001,0.001870830638524,25,"Grassland (25)"
36014,"nesting_dir","Wetland",0.313807263465492,0.3137579,0.438805943255001,-4.93634654922248e-05,6,"Wetland (6)"
36014,"nesting_dir","Boreal Forest",0.313869097608415,0.3137579,0.438805943255001,-0.000111197608414992,31,"Boreal Forest (31)"
36014,"nesting_dir","Western Forest",0.31374241628199,0.3137579,0.438805943255001,1.54837180096901e-05,59,"Western Forest (59)"
36014,"nesting_dir","Aridlands",0.313755013037864,0.3137579,0.438805943255001,2.88696213585071e-06,34,"Aridlands (34)"
36014,"nesting_dir_local","Eastern Forest",0.446919403430205,0.3137579,0.438805943255001,-0.0081134601752037,56,"Eastern Forest (56)"
36014,"nesting_dir_local","Introduced",0.424415008389989,0.3137579,0.438805943255001,0.0143909348650123,8,"Introduced (8)"
36014,"nesting_dir_local","Habitat Generalist",0.458749304081844,0.3137579,0.438805943255001,-0.0199433608268434,23,"Habitat Generalist (23)"
36014,"nesting_dir_local","Forest Generalist",0.451190175302594,0.3137579,0.438805943255001,-0.0123842320475934,31,"Forest Generalist (31)"
36014,"nesting_dir_local","Grassland",0.424728940760081,0.3137579,0.438805943255001,0.0140770024949195,25,"Grassland (25)"
