"focal_rte","spp_excl_dir","nesting_group","excl_dir","dir_diff"
61034,0.465958823719558,"Deciduous forest",0.451264374874037,0.0146944488455211
61034,0.465958823719558,"Coniferous forest",0.441433302223631,0.0245255214959267
61034,0.465958823719558,"Grassland",0.439044514023836,0.0269143096957221
61038,0.464526612458539,"Woodland",0.441247003932441,0.023279608526098
61038,0.464526612458539,"Deciduous forest",0.449619786811112,0.014906825647427
61038,0.464526612458539,"Urban",0.435394985088982,0.0291316273695567
61038,0.464526612458539,"Coniferous forest",0.440391044953361,0.024135567505178
61038,0.464526612458539,"Grassland",0.437553041663,0.0269735707955386
61045,0.470070574269568,"Urban",0.443967606224927,0.0261029680446415
61045,0.470070574269568,"Woodland",0.476586930685315,-0.00651635641574722
61045,0.470070574269568,"Deciduous forest",0.469661929935449,0.000408644334119024
61045,0.470070574269568,"Coniferous forest",0.446504980880405,0.0235655933891631
61045,0.470070574269568,"Grassland",0.444509800630268,0.0255607736392997
61047,0.339218458985764,"Urban",0.329659932943883,0.00955852604188101
61047,0.339218458985764,"Woodland",0.314626489743491,0.0245919692422728
61047,0.339218458985764,"Deciduous forest",0.320552334966435,0.0186661240193286
61047,0.339218458985764,"Coniferous forest",0.327206695147426,0.0120117638383378
61047,0.339218458985764,"Grassland",0.326165688063613,0.013052770922151
61052,0.334643682257741,"Urban",0.32095276643549,0.0136909158222513
61052,0.334643682257741,"Woodland",0.306983623751366,0.0276600585063745
61052,0.334643682257741,"Deciduous forest",0.312726717301613,0.0219169649561277
61052,0.334643682257741,"Coniferous forest",0.317927649077743,0.0167160331799978
61052,0.334643682257741,"Grassland",0.316823130981665,0.0178205512760759
61053,0.332781797762888,"Urban",0.318351636960003,0.0144301608028849
61053,0.332781797762888,"Woodland",0.306617665658614,0.0261641321042738
61053,0.332781797762888,"Deciduous forest",0.310647524411598,0.0221342733512901
61053,0.332781797762888,"Coniferous forest",0.316502724623092,0.0162790731397956
61053,0.332781797762888,"Grassland",0.314986504518136,0.0177952932447515
61056,0.473838656306691,"Urban",0.451763535818927,0.0220751204877642
61056,0.473838656306691,"Woodland",0.47428003294523,-0.000441376638539104
61056,0.473838656306691,"Deciduous forest",0.468578634152437,0.00526002215425397
61056,0.473838656306691,"Coniferous forest",0.452224383276127,0.0216142730305639
61056,0.473838656306691,"Grassland",0.450553546313955,0.0232851099927364
61057,0.479045709736958,"Urban",0.448816597835252,0.0302291119017062
61057,0.479045709736958,"Woodland",0.474390148066656,0.00465556167030234
61057,0.479045709736958,"Deciduous forest",0.468903002914669,0.0101427068222887
61057,0.479045709736958,"Coniferous forest",0.450448417962967,0.028597291773991
61057,0.479045709736958,"Grassland",0.448825766820587,0.030219942916371
61058,0.334643682257741,"Urban",0.32095276643549,0.0136909158222513
61058,0.334643682257741,"Woodland",0.306983623751366,0.0276600585063745
61058,0.334643682257741,"Deciduous forest",0.312726717301613,0.0219169649561277
61058,0.334643682257741,"Coniferous forest",0.317927649077743,0.0167160331799978
61058,0.334643682257741,"Grassland",0.316823130981665,0.0178205512760759
61059,0.334605068103422,"Urban",0.318742311531591,0.0158627565718307
61059,0.334605068103422,"Woodland",0.307349584486058,0.0272554836173644
61059,0.334605068103422,"Deciduous forest",0.310947368467215,0.023657699636207
61059,0.334605068103422,"Coniferous forest",0.316397517720322,0.0182075503830996
61059,0.334605068103422,"Grassland",0.314464174087281,0.0201408940161407
61064,0.334643682257741,"Urban",0.32095276643549,0.0136909158222513
61064,0.334643682257741,"Woodland",0.306983623751366,0.0276600585063745
61064,0.334643682257741,"Deciduous forest",0.312726717301613,0.0219169649561277
61064,0.334643682257741,"Coniferous forest",0.317927649077743,0.0167160331799978
61064,0.334643682257741,"Grassland",0.316823130981665,0.0178205512760759
61065,0.334643682257741,"Urban",0.32095276643549,0.0136909158222513
61065,0.334643682257741,"Woodland",0.306983623751366,0.0276600585063745
61065,0.334643682257741,"Deciduous forest",0.312726717301613,0.0219169649561277
61065,0.334643682257741,"Coniferous forest",0.317927649077743,0.0167160331799978
61065,0.334643682257741,"Grassland",0.316823130981665,0.0178205512760759
61069,0.343664969709209,"Urban",0.334159895995044,0.00950507371416531
61069,0.343664969709209,"Woodland",0.321747761183964,0.0219172085252446
61069,0.343664969709209,"Deciduous forest",0.325892350312215,0.0177726193969945
61069,0.343664969709209,"Coniferous forest",0.333875455230438,0.00978951447877097
61069,0.343664969709209,"Grassland",0.332668658702799,0.01099631100641
61073,0.371560512978727,"Urban",0.356466348390192,0.015094164588535
61073,0.371560512978727,"Woodland",0.352319781336331,0.0192407316423965
61073,0.371560512978727,"Deciduous forest",0.355456869921402,0.0161036430573251
61073,0.371560512978727,"Coniferous forest",0.354578491076214,0.0169820219025131
61073,0.371560512978727,"Grassland",0.35645668115618,0.0151038318225475
61075,0.371560512978727,"Urban",0.356466348390192,0.015094164588535
61075,0.371560512978727,"Woodland",0.352319781336331,0.0192407316423965
61075,0.371560512978727,"Deciduous forest",0.355456869921402,0.0161036430573251
61075,0.371560512978727,"Coniferous forest",0.354578491076214,0.0169820219025131
61075,0.371560512978727,"Grassland",0.35645668115618,0.0151038318225475
61089,0.337881688701552,"Urban",0.32937082147845,0.00851086722310163
61089,0.337881688701552,"Woodland",0.325988355048831,0.0118933336527212
61089,0.337881688701552,"Deciduous forest",0.324661514526212,0.0132201741753403
61089,0.337881688701552,"Coniferous forest",0.329910545833531,0.00797114286802098
61089,0.337881688701552,"Grassland",0.329195381349404,0.00868630735214759
61093,0.566315303527253,"Urban",0.521065319999229,0.0452499835280238
61093,0.566315303527253,"Woodland",0.526638632864902,0.0396766706623509
61093,0.566315303527253,"Deciduous forest",0.532835254438226,0.0334800490890271
61093,0.566315303527253,"Coniferous forest",0.515296637267859,0.0510186662593941
61093,0.566315303527253,"Grassland",0.524166479837498,0.0421488236897554
61100,0.37813240983192,"Urban",0.35781513507391,0.0203172747580095
61100,0.37813240983192,"Woodland",0.354833633320819,0.0232987765111007
61100,0.37813240983192,"Deciduous forest",0.355336382060108,0.0227960277718118
61100,0.37813240983192,"Coniferous forest",0.357316002397302,0.0208164074346181
61100,0.37813240983192,"Grassland",0.358199011466793,0.0199333983651266
61111,0.471700377419848,"Urban",0.451307885980937,0.0203924914389109
61111,0.471700377419848,"Woodland",0.475158924317768,-0.00345854689792013
61111,0.471700377419848,"Deciduous forest",0.468058740935088,0.00364163648475968
61111,0.471700377419848,"Coniferous forest",0.451219436042828,0.0204809413770197
61111,0.471700377419848,"Grassland",0.449762803075746,0.0219375743441024
61121,0.465958823719558,"Urban",0.438389602605121,0.0275692211144365
61121,0.465958823719558,"Woodland",0.44295233941236,0.0230064843071978
61121,0.465958823719558,"Deciduous forest",0.451264374874037,0.0146944488455211
61121,0.465958823719558,"Coniferous forest",0.441433302223631,0.0245255214959267
61121,0.465958823719558,"Grassland",0.439044514023836,0.0269143096957221
61123,0.465958823719558,"Urban",0.438389602605121,0.0275692211144365
61123,0.465958823719558,"Woodland",0.44295233941236,0.0230064843071978
61123,0.465958823719558,"Deciduous forest",0.451264374874037,0.0146944488455211
61123,0.465958823719558,"Coniferous forest",0.441433302223631,0.0245255214959267
61123,0.465958823719558,"Grassland",0.439044514023836,0.0269143096957221
61136,0.465958823719558,"Urban",0.438389602605121,0.0275692211144365
61136,0.465958823719558,"Woodland",0.44295233941236,0.0230064843071978
61136,0.465958823719558,"Deciduous forest",0.451264374874037,0.0146944488455211
61136,0.465958823719558,"Coniferous forest",0.441433302223631,0.0245255214959267
61136,0.465958823719558,"Grassland",0.439044514023836,0.0269143096957221
61199,0.376948970172892,"Woodland",0.35399468674947,0.0229542834234218
61199,0.376948970172892,"Deciduous forest",0.353933024802569,0.023015945370323
61199,0.376948970172892,"Urban",0.356251319564684,0.0206976506082078
61199,0.376948970172892,"Coniferous forest",0.355963696805753,0.0209852733671391
61199,0.376948970172892,"Grassland",0.356677119884905,0.0202718502879869
63002,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63002,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63002,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63002,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63002,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63003,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63003,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63003,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63003,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63003,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63004,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63004,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63004,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63004,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63004,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63005,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63005,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63005,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63005,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63005,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63010,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63010,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63010,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63010,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63010,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63011,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63011,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63011,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63011,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63011,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63013,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63013,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63013,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63013,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63013,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63024,0.524187567304256,"Urban",0.468916697639399,0.0552708696648573
63024,0.524187567304256,"Woodland",0.47128290409536,0.0529046632088959
63024,0.524187567304256,"Deciduous forest",0.466616639501707,0.0575709278025489
63024,0.524187567304256,"Grassland",0.466726087414251,0.0574614798900052
63024,0.524187567304256,"Coniferous forest",0.467883714689357,0.0563038526148991
63030,0.463445458237424,"Urban",0.43128474008623,0.0321607181511936
63030,0.463445458237424,"Woodland",0.412178077343485,0.0512673808939385
63030,0.463445458237424,"Deciduous forest",0.420800663338203,0.0426447948992205
63030,0.463445458237424,"Coniferous forest",0.420858151727186,0.0425873065102375
63030,0.463445458237424,"Grassland",0.421887748905807,0.0415577093316167
63031,0.46465782135803,"Urban",0.433136034999839,0.0315217863581908
63031,0.46465782135803,"Woodland",0.420458878735022,0.0441989426230084
63031,0.46465782135803,"Deciduous forest",0.424986402052118,0.0396714193059117
63031,0.46465782135803,"Coniferous forest",0.424438663388428,0.0402191579696024
63031,0.46465782135803,"Grassland",0.424930145577141,0.0397276757808894
63101,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63101,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63101,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63101,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63101,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63106,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63106,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63106,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63106,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63106,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63107,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63107,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63107,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63107,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63107,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63119,0.546043850362425,"Urban",0.499364424908064,0.0466794254543613
63119,0.546043850362425,"Woodland",0.501670684466865,0.04437316589556
63119,0.546043850362425,"Deciduous forest",0.501295604655097,0.0447482457073276
63119,0.546043850362425,"Coniferous forest",0.499615830169913,0.0464280201925117
63119,0.546043850362425,"Grassland",0.499426181843218,0.0466176685192069
63205,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63205,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63205,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63205,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63205,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63224,0.532862329156592,"Urban",0.49538038838337,0.037481940773222
63224,0.532862329156592,"Woodland",0.539099746232963,-0.00623741707637138
63224,0.532862329156592,"Deciduous forest",0.512253967264015,0.0206083618925774
63224,0.532862329156592,"Coniferous forest",0.498402150958003,0.0344601781985889
63224,0.532862329156592,"Grassland",0.497389127646926,0.0354732015096655
63225,0.529840082820151,"Urban",0.473732004471153,0.0561080783489977
63225,0.529840082820151,"Woodland",0.478945983200285,0.0508940996198656
63225,0.529840082820151,"Deciduous forest",0.474306127893932,0.055533954926219
63225,0.529840082820151,"Coniferous forest",0.474815916265265,0.0550241665548856
63225,0.529840082820151,"Grassland",0.474159168558909,0.0556809142612416
64001,0.310379367775162,"Grassland",0.316054175916431,-0.00567480814126853
64001,0.310379367775162,"Urban",0.315435563667778,-0.00505619589261647
64001,0.310379367775162,"Woodland",0.317161375442295,-0.00678200766713294
64001,0.310379367775162,"Deciduous forest",0.317325606358272,-0.0069462385831095
64001,0.310379367775162,"Coniferous forest",0.316324461818145,-0.0059450940429831
64007,0.310058297807765,"Urban",0.315104132535315,-0.00504583472754966
64007,0.310058297807765,"Woodland",0.314650953929637,-0.00459265612187182
64007,0.310058297807765,"Deciduous forest",0.315124588933895,-0.00506629112612966
64007,0.310058297807765,"Grassland",0.315104435540113,-0.00504613773234808
64007,0.310058297807765,"Coniferous forest",0.314163486702127,-0.00410518889436245
64009,0.310058297807765,"Urban",0.315104132535315,-0.00504583472754966
64009,0.310058297807765,"Woodland",0.314650953929637,-0.00459265612187182
64009,0.310058297807765,"Deciduous forest",0.315124588933895,-0.00506629112612966
64009,0.310058297807765,"Grassland",0.315104435540113,-0.00504613773234808
64009,0.310058297807765,"Coniferous forest",0.314163486702127,-0.00410518889436245
64011,0.310515304779094,"Urban",0.316789368653252,-0.00627406387415808
64011,0.310515304779094,"Woodland",0.315004845247515,-0.00448954046842087
64011,0.310515304779094,"Deciduous forest",0.315620026277786,-0.00510472149869223
64011,0.310515304779094,"Grassland",0.316780696279951,-0.00626539150085731
64011,0.310515304779094,"Coniferous forest",0.315573207540246,-0.00505790276115203
64028,0.312250733089947,"Urban",0.316813222673699,-0.00456248958375194
64028,0.312250733089947,"Woodland",0.312299150972153,-4.84178822057757e-05
64028,0.312250733089947,"Deciduous forest",0.312804707283984,-0.000553974194036522
64028,0.312250733089947,"Grassland",0.318648666136904,-0.00639793304695696
64028,0.312250733089947,"Coniferous forest",0.314993781239596,-0.00274304814964887
64038,0.310652747210868,"Urban",0.316844257181986,-0.00619150997111839
64038,0.310652747210868,"Woodland",0.314721038657794,-0.0040682914469265
64038,0.310652747210868,"Deciduous forest",0.315375801859474,-0.00472305464860578
64038,0.310652747210868,"Grassland",0.320872609750735,-0.0102198625398672
64038,0.310652747210868,"Coniferous forest",0.316809347153527,-0.00615659994265932
64039,0.310652747210868,"Urban",0.316844257181986,-0.00619150997111839
64039,0.310652747210868,"Woodland",0.314721038657794,-0.0040682914469265
64039,0.310652747210868,"Deciduous forest",0.315375801859474,-0.00472305464860578
64039,0.310652747210868,"Grassland",0.320872609750735,-0.0102198625398672
64039,0.310652747210868,"Coniferous forest",0.316809347153527,-0.00615659994265932
64041,0.312250733089947,"Urban",0.316813222673699,-0.00456248958375194
64041,0.312250733089947,"Woodland",0.312299150972153,-4.84178822057757e-05
64041,0.312250733089947,"Deciduous forest",0.312804707283984,-0.000553974194036522
64041,0.312250733089947,"Grassland",0.318648666136904,-0.00639793304695696
64041,0.312250733089947,"Coniferous forest",0.314993781239596,-0.00274304814964887
64042,0.310515304779094,"Urban",0.316789368653252,-0.00627406387415808
64042,0.310515304779094,"Woodland",0.315004845247515,-0.00448954046842087
64042,0.310515304779094,"Deciduous forest",0.315620026277786,-0.00510472149869223
64042,0.310515304779094,"Grassland",0.316780696279951,-0.00626539150085731
64042,0.310515304779094,"Coniferous forest",0.315573207540246,-0.00505790276115203
64044,0.312250733089947,"Urban",0.316813222673699,-0.00456248958375194
64044,0.312250733089947,"Woodland",0.312299150972153,-4.84178822057757e-05
64044,0.312250733089947,"Deciduous forest",0.312804707283984,-0.000553974194036522
64044,0.312250733089947,"Grassland",0.318648666136904,-0.00639793304695696
64044,0.312250733089947,"Coniferous forest",0.314993781239596,-0.00274304814964887
64103,0.310058297807765,"Urban",0.315104132535315,-0.00504583472754966
64103,0.310058297807765,"Woodland",0.314650953929637,-0.00459265612187182
64103,0.310058297807765,"Deciduous forest",0.315124588933895,-0.00506629112612966
64103,0.310058297807765,"Grassland",0.315104435540113,-0.00504613773234808
64103,0.310058297807765,"Coniferous forest",0.314163486702127,-0.00410518889436245
65009,0.354422430511608,"Urban",0.335556748465156,0.018865682046452
65009,0.354422430511608,"Woodland",0.333234936004295,0.0211874945073126
65009,0.354422430511608,"Deciduous forest",0.334250404267128,0.0201720262444798
65009,0.354422430511608,"Coniferous forest",0.339322981176099,0.0150994493355092
65009,0.354422430511608,"Grassland",0.338406177179019,0.0160162533325893
65011,0.354422430511608,"Urban",0.335556748465156,0.018865682046452
65011,0.354422430511608,"Woodland",0.333234936004295,0.0211874945073126
65011,0.354422430511608,"Deciduous forest",0.334250404267128,0.0201720262444798
65011,0.354422430511608,"Coniferous forest",0.339322981176099,0.0150994493355092
65011,0.354422430511608,"Grassland",0.338406177179019,0.0160162533325893
65018,0.354422430511608,"Urban",0.335556748465156,0.018865682046452
65018,0.354422430511608,"Woodland",0.333234936004295,0.0211874945073126
65018,0.354422430511608,"Deciduous forest",0.334250404267128,0.0201720262444798
65018,0.354422430511608,"Coniferous forest",0.339322981176099,0.0150994493355092
65018,0.354422430511608,"Grassland",0.338406177179019,0.0160162533325893
66003,0.527898327178223,"Urban",0.48372269443301,0.0441756327452127
66003,0.527898327178223,"Woodland",0.491661198554675,0.0362371286235485
66003,0.527898327178223,"Grassland",0.478787275305862,0.0491110518723608
66003,0.527898327178223,"Deciduous forest",0.487316321505638,0.0405820056725851
66005,0.513600333615554,"Urban",0.480470385791893,0.0331299478236608
66005,0.513600333615554,"Woodland",0.479898110500409,0.0337022231151453
66005,0.513600333615554,"Deciduous forest",0.479449647091468,0.0341506865240858
66005,0.513600333615554,"Grassland",0.470491553974692,0.0431087796408616
66011,0.319272892661181,"Urban",0.307738102226727,0.0115347904344538
66011,0.319272892661181,"Woodland",0.294497114897023,0.0247757777641583
66011,0.319272892661181,"Deciduous forest",0.298111569271169,0.0211613233900116
66011,0.319272892661181,"Coniferous forest",0.304062302449781,0.0152105902113995
66011,0.319272892661181,"Grassland",0.303876530141317,0.0153963625198641
66015,0.325257102527269,"Urban",0.3119896316149,0.0132674709123695
66015,0.325257102527269,"Woodland",0.30056125702123,0.0246958455060387
66015,0.325257102527269,"Deciduous forest",0.303252250861833,0.0220048516654357
66015,0.325257102527269,"Coniferous forest",0.30955255306464,0.0157045494626288
66015,0.325257102527269,"Grassland",0.308714257749701,0.0165428447775677
66021,0.325257102527269,"Urban",0.3119896316149,0.0132674709123695
66021,0.325257102527269,"Woodland",0.30056125702123,0.0246958455060387
66021,0.325257102527269,"Deciduous forest",0.303252250861833,0.0220048516654357
66021,0.325257102527269,"Coniferous forest",0.30955255306464,0.0157045494626288
66021,0.325257102527269,"Grassland",0.308714257749701,0.0165428447775677
66025,0.513600333615554,"Urban",0.480470385791893,0.0331299478236608
66025,0.513600333615554,"Woodland",0.479898110500409,0.0337022231151453
66025,0.513600333615554,"Deciduous forest",0.479449647091468,0.0341506865240858
66025,0.513600333615554,"Grassland",0.470491553974692,0.0431087796408616
66039,0.325257102527269,"Urban",0.3119896316149,0.0132674709123695
66039,0.325257102527269,"Woodland",0.30056125702123,0.0246958455060387
66039,0.325257102527269,"Deciduous forest",0.303252250861833,0.0220048516654357
66039,0.325257102527269,"Coniferous forest",0.30955255306464,0.0157045494626288
66039,0.325257102527269,"Grassland",0.308714257749701,0.0165428447775677
66042,0.514965785708774,"Urban",0.494711255008587,0.0202545307001875
66042,0.514965785708774,"Woodland",0.491343873426088,0.0236219122826856
66042,0.514965785708774,"Deciduous forest",0.490928033639109,0.0240377520696654
66042,0.514965785708774,"Grassland",0.479872777204656,0.035093008504118
66049,0.510306947688644,"Urban",0.489303695660699,0.0210032520279448
66049,0.510306947688644,"Woodland",0.481290171625609,0.0290167760630346
66049,0.510306947688644,"Deciduous forest",0.480235169149019,0.0300717785396251
66049,0.510306947688644,"Coniferous forest",0.481470256038017,0.028836691650627
66049,0.510306947688644,"Grassland",0.479585059720913,0.0307218879677312
66064,0.515645153437432,"Urban",0.489243385172443,0.0264017682649891
66064,0.515645153437432,"Woodland",0.489265746584498,0.0263794068529336
66064,0.515645153437432,"Deciduous forest",0.48691987534972,0.028725278087712
66064,0.515645153437432,"Grassland",0.473999897886646,0.0416452555507858
66067,0.5147282000264,"Urban",0.487157881519176,0.0275703185072239
66067,0.5147282000264,"Woodland",0.488314083092394,0.0264141169340059
66067,0.5147282000264,"Deciduous forest",0.48620987308425,0.02851832694215
66067,0.5147282000264,"Grassland",0.479451083235945,0.0352771167904554
66073,0.492307048867907,"Urban",0.478816366791085,0.0134906820768217
66073,0.492307048867907,"Woodland",0.45890587361239,0.0334011752555167
66073,0.492307048867907,"Deciduous forest",0.464403615194777,0.0279034336731296
66073,0.492307048867907,"Coniferous forest",0.470201509738168,0.0221055391297388
66073,0.492307048867907,"Grassland",0.4699280105541,0.0223790383138074
66074,0.476508995139294,"Urban",0.467428759815246,0.00908023532404834
66074,0.476508995139294,"Woodland",0.44381250540793,0.0326964897313643
66074,0.476508995139294,"Deciduous forest",0.450228451658279,0.0262805434810154
66074,0.476508995139294,"Coniferous forest",0.457865141141402,0.0186438539978923
66074,0.476508995139294,"Grassland",0.456623819895571,0.0198851752437234
66075,0.325257102527269,"Urban",0.3119896316149,0.0132674709123695
66075,0.325257102527269,"Woodland",0.30056125702123,0.0246958455060387
66075,0.325257102527269,"Deciduous forest",0.303252250861833,0.0220048516654357
66075,0.325257102527269,"Coniferous forest",0.30955255306464,0.0157045494626288
66075,0.325257102527269,"Grassland",0.308714257749701,0.0165428447775677
66076,0.492307048867907,"Urban",0.478816366791085,0.0134906820768217
66076,0.492307048867907,"Woodland",0.45890587361239,0.0334011752555167
66076,0.492307048867907,"Deciduous forest",0.464403615194777,0.0279034336731296
66076,0.492307048867907,"Coniferous forest",0.470201509738168,0.0221055391297388
66076,0.492307048867907,"Grassland",0.4699280105541,0.0223790383138074
66085,0.515645153437432,"Urban",0.489243385172443,0.0264017682649891
66085,0.515645153437432,"Woodland",0.489265746584498,0.0263794068529336
66085,0.515645153437432,"Deciduous forest",0.48691987534972,0.028725278087712
66085,0.515645153437432,"Grassland",0.473999897886646,0.0416452555507858
66086,0.5555374630237,"Urban",0.498515530027073,0.0570219329966269
66086,0.5555374630237,"Woodland",0.47793987100733,0.0775975920163698
66086,0.5555374630237,"Deciduous forest",0.502329257108103,0.0532082059155973
66086,0.5555374630237,"Grassland",0.495671998463862,0.0598654645598381
66086,0.5555374630237,"Coniferous forest",0.496329638598174,0.0592078244255259
66107,0.566557868580956,"Urban",0.497950612758601,0.068607255822355
66107,0.566557868580956,"Woodland",0.505590589003952,0.0609672795770035
66107,0.566557868580956,"Deciduous forest",0.507549175206468,0.0590086933744881
66107,0.566557868580956,"Grassland",0.487552162462109,0.0790057061188473
66107,0.566557868580956,"Coniferous forest",0.501075520042288,0.0654823485386679
66168,0.5147282000264,"Urban",0.487157881519176,0.0275703185072239
66168,0.5147282000264,"Woodland",0.488314083092394,0.0264141169340059
66168,0.5147282000264,"Deciduous forest",0.48620987308425,0.02851832694215
66168,0.5147282000264,"Grassland",0.479451083235945,0.0352771167904554
67011,0.52235863139242,"Urban",0.467878585682032,0.0544800457103879
67011,0.52235863139242,"Woodland",0.483072689160673,0.039285942231747
67011,0.52235863139242,"Deciduous forest",0.480226508552324,0.0421321228400964
67011,0.52235863139242,"Grassland",0.473922929050351,0.0484357023420692
67011,0.52235863139242,"Coniferous forest",0.472423150224825,0.0499354811675947
67022,0.549366851060369,"Urban",0.54938265449557,-1.58034352013559e-05
67022,0.549366851060369,"Woodland",0.543905859199991,0.00546099186037807
67022,0.549366851060369,"Deciduous forest",0.547036485815668,0.0023303652447012
67022,0.549366851060369,"Grassland",0.548191780177235,0.00117507088313384
67022,0.549366851060369,"Coniferous forest",0.546407946219576,0.00295890484079253
67023,0.541836593905753,"Urban",0.539564528968692,0.00227206493706056
67023,0.541836593905753,"Woodland",0.532913325521335,0.00892326838441759
67023,0.541836593905753,"Deciduous forest",0.534973991144642,0.00686260276111084
67023,0.541836593905753,"Grassland",0.537506078395511,0.00433051551024211
67023,0.541836593905753,"Coniferous forest",0.535858654633654,0.00597793927209911
67065,0.540970947563161,"Urban",0.53590391924465,0.00506702831851102
67065,0.540970947563161,"Woodland",0.53129764691443,0.00967330064873095
67065,0.540970947563161,"Deciduous forest",0.532177012084426,0.00879393547873475
67065,0.540970947563161,"Grassland",0.535500710281287,0.0054702372818739
67065,0.540970947563161,"Coniferous forest",0.534143275275659,0.00682767228750236
68006,0.328102235262819,"Urban",0.317670509367921,0.0104317258948985
68006,0.328102235262819,"Woodland",0.303162166474608,0.0249400687882115
68006,0.328102235262819,"Deciduous forest",0.307808397968156,0.0202938372946634
68006,0.328102235262819,"Coniferous forest",0.312878151929526,0.0152240833332932
68006,0.328102235262819,"Grassland",0.311852144343903,0.0162500909189161
68007,0.322416931970177,"Urban",0.311888984039591,0.0105279479305859
68007,0.322416931970177,"Woodland",0.300461843154563,0.0219550888156143
68007,0.322416931970177,"Deciduous forest",0.30314135580195,0.0192755761682272
68007,0.322416931970177,"Coniferous forest",0.308205682869514,0.0142112491006627
68007,0.322416931970177,"Grassland",0.3077546817828,0.0146622501873769
68012,0.343633559021251,"Urban",0.33624461578131,0.0073889432399406
68012,0.343633559021251,"Woodland",0.331984437632757,0.0116491213884941
68012,0.343633559021251,"Deciduous forest",0.332580552293008,0.0110530067282434
68012,0.343633559021251,"Coniferous forest",0.336134721330795,0.00749883769045551
68012,0.343633559021251,"Grassland",0.335874518706507,0.00775904031474356
68014,0.344398625854078,"Urban",0.334219776690151,0.0101788491639266
68014,0.344398625854078,"Woodland",0.326164662773414,0.0182339630806644
68014,0.344398625854078,"Deciduous forest",0.328000849872695,0.0163977759813825
68014,0.344398625854078,"Coniferous forest",0.334681167481129,0.00971745837294885
68014,0.344398625854078,"Grassland",0.333705043782865,0.0106935820712126
68015,0.343633559021251,"Urban",0.33624461578131,0.0073889432399406
68015,0.343633559021251,"Woodland",0.331984437632757,0.0116491213884941
68015,0.343633559021251,"Deciduous forest",0.332580552293008,0.0110530067282434
