"country","stateroute","stops","common_label","deltaCover"
"US",83347,"26-50","Forest",-0.0079144201758842
"US",83348,"1-25","Forest",-0.0058744384392602
"US",83348,"26-50","Forest",-0.00667846607669616
"US",83349,"1-25","Agricultural",-0.00296857278525996
"US",83349,"26-50","Forest",-0.0048978458840266
"US",83350,"1-25","Forest",-0.00304414741025612
"US",83350,"26-50","Urban",0.00168974859398054
"US",83351,"1-25","Agricultural",-0.0134924720803336
"US",83351,"26-50","Grasslands",0.00847163419408344
"US",83352,"1-25","Grasslands",0.00747648707363336
"US",83352,"26-50","Grasslands",0.00815545029623724
"US",83353,"1-25","Shrubland",0.0137673391243391
"US",83353,"26-50","Shrubland",0.00746108548565049
"US",83354,"1-25","Shrubland",0.00494486532127552
"US",83354,"26-50","Shrubland",0.00417799676459328
"US",83355,"1-25","Agricultural",0.0115384126793099
"US",83355,"26-50","Agricultural",0.0105807392931003
"US",83356,"1-25","Grasslands",-0.00588962683358021
"US",83356,"26-50","Grasslands",-0.00876440572495332
"US",83357,"1-25","Forest",-0.0053681200285172
"US",83357,"26-50","Forest",-0.00997990332678388
"US",83358,"1-25","Agricultural",-0.00777742586800744
"US",83358,"26-50","Grasslands",0.00162112920492855
"US",83359,"1-25","Agricultural",-0.0186313975055545
"US",83359,"26-50","Agricultural",-0.015546457643275
"US",83360,"1-25","Agricultural",-0.0050971794302198
"US",83360,"26-50","Grasslands",0.004402954349806
"US",83361,"1-25","Grasslands",0.00897664486598808
"US",83361,"26-50","Grasslands",0.00771762803960752
"US",83362,"1-25","Grasslands",0.0102276411304532
"US",83362,"26-50","Agricultural",-0.00745795795290484
"US",83363,"1-25","Shrubland",0.0158951110401023
"US",83363,"26-50","Shrubland",0.023040763618936
"US",83364,"1-25","Agricultural",-0.0025637452610162
"US",83364,"26-50","Agricultural",-0.0074249156975828
"US",83365,"1-25","Shrubland",0.0102973275127768
"US",83365,"26-50","Shrubland",0.0105445855693457
"US",83366,"1-25","Grasslands",0.00858461915591932
"US",83366,"26-50","Agricultural",-0.00688105358752216
"US",83367,"1-25","Shrubland",0.0171160282992706
"US",83367,"26-50","Shrubland",0.0213900362041711
"US",83368,"1-25","Shrubland",0.00861260732847808
"US",83368,"26-50","Shrubland",0.0158379100010021
"US",83369,"1-25","Agricultural",-0.0045967323214274
"US",83369,"26-50","Agricultural",-0.0062937990348948
"US",83370,"1-25","Agricultural",-0.00728435765209796
"US",83370,"26-50","Agricultural",-0.00682497837178728
"US",83371,"1-25","Agricultural",-0.00594743322533824
"US",83371,"26-50","Agricultural",-0.00701398523780456
"US",83372,"1-25","Shrubland",0.0140875939896815
"US",83372,"26-50","Shrubland",0.020178330755084
"US",83373,"1-25","Agricultural",-0.00550966761262612
"US",83373,"26-50","Shrubland",0.00684498172692236
"US",83374,"1-25","Agricultural",-0.00437296315812436
"US",83374,"26-50","Agricultural",-0.00493392689934196
"US",83375,"1-25","Shrubland",0.00535792699181976
"US",83375,"26-50","Shrubland",0.0087917894400328
"US",83376,"1-25","Agricultural",-0.00361321200289684
"US",83376,"26-50","Agricultural",-0.00600220935946
"US",83377,"1-25",NA,0.0016567430448518
"US",83377,"26-50",NA,0.0012871304197914
"US",83378,"1-25","Agricultural",-0.00739321346093866
"US",83378,"26-50","Agricultural",-0.0060801318158697
"US",83390,"1-25","Grasslands",-0.00144366826746636
"US",83390,"26-50","Shrubland",-0.00454221918573956
"US",83391,"1-25","Shrubland",0.0155986413984603
"US",83391,"26-50","Shrubland",0.0147545243168752
"US",83392,"1-25","Forest",0.00165149671452908
"US",83392,"26-50","Grasslands",-0.0080768643055612
"US",83402,"1-25","Grasslands",-0.00713057292911841
"US",83402,"26-50","Wetlands",0.00318837587426123
"US",83407,"1-25","Wetlands",0.00341007438606024
"US",83407,"26-50","Grasslands",-0.00231649725781387
"US",83410,"1-25","Grasslands",-0.00381801950779224
"US",83410,"26-50","Grasslands",-0.0121256309227417
"US",83418,"1-25","Shrubland",0.00821312932824632
"US",83418,"26-50","Shrubland",0.00919921826152512
"US",83438,"1-25","Grasslands",-0.00981547508280918
"US",83438,"26-50","Grasslands",-0.0076243549906004
"US",83439,"1-25","Grasslands",-0.00604231285588632
"US",83439,"26-50","Shrubland",0.00573671805689352
"US",83901,"1-25","Wetlands",0.0098674909719526
"US",83901,"26-50","Wetlands",0.009216258242299
"US",83902,"1-25","Agricultural",0.0177238417872782
"US",83902,"26-50","Agricultural",0.0204543577034283
"US",83903,"1-25","Agricultural",0.0130409767540918
"US",83903,"26-50","Agricultural",0.0146162321993947
"US",85001,"1-25","Grasslands",0.001815789386899
"US",85001,"26-50","Barren",0.00391521430578472
"US",85002,"1-25","Water",-0.0120698913850098
"US",85002,"26-50","Water",-0.012834972361908
"US",85003,"1-25","Forest",0.0132701071648036
"US",85003,"26-50","Forest",0.00972034458979324
"US",85004,"1-25","Barren",-0.0143722856072647
"US",85004,"26-50","Barren",-0.00878394223444074
"US",85005,"1-25","Shrubland",-0.0147436098982011
"US",85005,"26-50","Grasslands",0.0108356930970897
"US",85006,"1-25","Forest",0.00549288823871548
"US",85006,"26-50","Forest",0.00346544289274836
"US",85007,"1-25","Shrubland",-0.0048402659502448
"US",85007,"26-50","Shrubland",-0.00338912209531452
"US",85008,"1-25","Forest",-0.00178911908117356
"US",85008,"26-50","Forest",-0.00270508253084212
"US",85009,"1-25","Barren",-0.0116463375929174
"US",85009,"26-50","Barren",-0.0140860136222564
"US",85010,"1-25","Shrubland",-0.0109849245225765
"US",85010,"26-50","Grasslands",0.019193210279865
"US",85011,"1-25","Shrubland",-0.003693146488581
"US",85011,"26-50","Shrubland",-0.0073424954183478
"US",85012,"1-25","Shrubland",0.00864728910740548
"US",85012,"26-50","Shrubland",0.00740373304610324
"US",85013,"1-25","Forest",0.00271998225133931
"US",85013,"26-50","Grasslands",0.00232745841958508
"US",85014,"1-25","Shrubland",0.00580988440945408
"US",85014,"26-50","Barren",-0.00958562388027168
"US",85015,"1-25","Grasslands",-0.00201153341598648
"US",85015,"26-50","Grasslands",-0.00114774365587471
"US",85016,"1-25","Barren",-0.0067176245564886
"US",85016,"26-50","Barren",-0.00445437001442972
"US",85017,"1-25","Shrubland",0.00964855824194436
"US",85017,"26-50","Barren",-0.00268983719583632
"US",85019,"1-25","Grasslands",-0.00242491254372814
"US",85019,"26-50","Urban",0.00391321320018816
"US",85020,"1-25","Forest",0.00446277875050504
"US",85020,"26-50","Forest",0.0040765989294372
"US",85021,"1-25","Grasslands",-0.00993656157825307
"US",85021,"26-50","Grasslands",-0.00666922589943563
"US",85022,"1-25","Forest",0.00535800265086963
"US",85022,"26-50","Grasslands",-0.00412329599722149
"US",85023,"1-25","Barren",-0.00462874932055148
"US",85023,"26-50","Shrubland",0.0059802929960436
"US",85024,"1-25","Grasslands",-0.00579775234174386
"US",85024,"26-50","Grasslands",-0.00419890660751402
"US",85025,"1-25","Shrubland",0.0252592122640288
"US",85025,"26-50","Grasslands",-0.0143527793636788
"US",85034,"1-25","Grasslands",-0.00342577442716208
"US",85034,"26-50","Grasslands",-0.0017045290408833
"US",85102,"1-25","Grasslands",-0.00406371326283096
"US",85102,"26-50","Grasslands",0.00255038644269684
"US",85103,"1-25","Forest",0.00941788231586476
"US",85103,"26-50","Forest",0.00727535168489992
"US",85104,"1-25","Shrubland",0.00314236338316472
"US",85104,"26-50","Shrubland",0.00654782979878028
"US",85105,"1-25","Agricultural",0.0106865289480459
"US",85105,"26-50","Agricultural",0.0122333490600517
"US",85106,"1-25","Grasslands",-0.0016311971270878
"US",85106,"26-50","Urban",0.00189190433523043
"US",85107,"1-25","Forest",-0.0013546443292996
"US",85107,"26-50","Forest",-0.00340343926826764
"US",85108,"1-25","Shrubland",-0.0111862628569911
"US",85108,"26-50","Shrubland",-0.0043243060919544
"US",85109,"1-25","Barren",-0.0176645466013629
"US",85109,"26-50","Shrubland",0.00785972906968368
"US",85110,"1-25","Shrubland",0.014845757816751
"US",85110,"26-50","Barren",-0.0041835244620993
"US",85112,"1-25","Shrubland",0.008260210241159
"US",85112,"26-50","Shrubland",0.00448525994056088
"US",85113,"1-25","Forest",0.00517234251265649
"US",85113,"26-50","Forest",0.00238278413743029
"US",85114,"1-25","Barren",-0.0136242394523412
"US",85114,"26-50","Barren",-0.00793095891823607
"US",85115,"1-25","Grasslands",-0.00201425717175205
"US",85115,"26-50","Shrubland",0.00433793177910848
"US",85116,"1-25","Shrubland",0.0086232597384334
"US",85116,"26-50","Shrubland",0.0100867406112681
"US",85117,"1-25","Shrubland",0.0102035826144294
"US",85117,"26-50","Shrubland",0.0178094307065485
"US",85118,"1-25","Grasslands",-0.0036453817442105
"US",85118,"26-50","Shrubland",0.0101808138306505
"US",85119,"1-25","Shrubland",0.00408419907866572
"US",85119,"26-50","Shrubland",0.00657891997397528
"US",85120,"1-25","Grasslands",-0.00644367698594006
"US",85120,"26-50","Forest",0.0049937692088071
"US",85121,"1-25","Forest",0.00995466509142132
"US",85121,"26-50","Forest",0.0090175813389532
"US",85122,"1-25","Shrubland",0.00926835940593348
"US",85122,"26-50","Shrubland",0.0134636278317817
"US",85123,"1-25","Grasslands",-0.00383042778851354
"US",85123,"26-50","Shrubland",-0.00645226400180672
"US",85151,"1-25","Grasslands",-0.00541800716977662
"US",85151,"26-50","Grasslands",-0.003458636758775
"US",85152,"1-25","Wetlands",0.0105035569545923
"US",85152,"26-50","Wetlands",0.0136715786402101
"US",85153,"1-25","Grasslands",-0.00231297076575183
"US",85153,"26-50","Forest",0.00253375299478555
"US",85155,"1-25","Grasslands",0.0196924473281553
"US",85155,"26-50","Grasslands",0.00461415064832107
"US",85157,"1-25","Shrubland",-0.00239047698630344
"US",85157,"26-50","Shrubland",-0.00397686704719096
"US",85158,"1-25","Shrubland",0.00628956237909416
"US",85158,"26-50","Forest",-0.00222081912151428
"US",85159,"1-25","Barren",-0.00512611729506156
"US",85159,"26-50","Wetlands",0.00429999753858271
"US",85164,"1-25","Shrubland",0.0100582766216849
"US",85164,"26-50","Shrubland",0.00528665956189904
"US",85166,"1-25","Forest",0.0042316184658458
"US",85166,"26-50","Shrubland",0.0037012099106358
"US",85167,"1-25","Shrubland",0.0238948033719394
"US",85167,"26-50","Shrubland",0.0251752092982966
"US",85169,"1-25","Grasslands",0.0143488987402776
"US",85169,"26-50","Grasslands",0.010078362915865
"US",85172,"1-25","Grasslands",-0.0117126845710176
"US",85172,"26-50","Grasslands",-0.0143139380087886
"US",85174,"1-25","Forest",0.00459725999837504
"US",85174,"26-50","Forest",0.00350247553885144
"US",85203,"1-25","Forest",0.0106018236253836
"US",85203,"26-50","Forest",0.00809280274505436
"US",85218,"1-25","Grasslands",-0.00546668558753017
"US",85218,"26-50","Grasslands",-0.0048555490672158
"US",85251,"1-25","Barren",-0.00352388815769753
"US",85251,"26-50","Shrubland",0.0170754101879553
"US",85257,"1-25","Shrubland",-0.00401158827539196
"US",85257,"26-50","Grasslands",-0.00208800106593418
"US",85263,"1-25","Forest",0.00660250861381264
"US",85263,"26-50","Forest",0.00423689947858972
"US",85267,"1-25","Shrubland",0.0150677884467582
"US",85267,"26-50","Shrubland",0.0213624230567104
"US",85268,"1-25","Shrubland",-0.00421135109087844
"US",85268,"26-50","Forest",-0.00168151655302268
"US",85301,"1-25","Forest",0.00377706438885039
"US",85301,"26-50","Shrubland",-0.00897384393018856
"US",85302,"1-25","Shrubland",0.0109676030999567
"US",85302,"26-50","Grasslands",-0.0079027474760284
"US",85303,"1-25","Forest",0.0168479363292977
"US",85303,"26-50","Forest",0.00972798293226244
"US",85304,"1-25","Shrubland",0.013353207542679
"US",85304,"26-50","Shrubland",0.0206152601947183
"US",85305,"1-25","Shrubland",-0.00803549876685732
"US",85305,"26-50","Grasslands",0.00735852590282866
"US",85306,"1-25","Forest",-0.0052387186353268
"US",85306,"26-50","Grasslands",-0.0048695302987791
"US",85307,"1-25","Forest",0.00823020337516228
"US",85307,"26-50","Forest",0.0043009546643754
"US",85308,"1-25","Shrubland",0.00743298016982632
"US",85308,"26-50","Shrubland",0.00458515107990928
"US",85309,"1-25","Barren",-0.019606764527091
"US",85309,"26-50","Barren",-0.0167751155527795
"US",85310,"1-25","Grasslands",0.0104677520841041
"US",85310,"26-50","Grasslands",0.0171306810248047
"US",85313,"1-25","Shrubland",0.0017257936545568
"US",85313,"26-50","Forest",0.00316535373236404
"US",85314,"1-25","Barren",-0.00441005387921405
"US",85314,"26-50","Barren",-0.00150182805077818
"US",85315,"1-25","Grasslands",0.0190609656656084
"US",85315,"26-50","Grasslands",0.0204547016986142
"US",85316,"1-25","Forest",-0.00223773128656864
"US",85316,"26-50","Shrubland",-0.00241648906337632
"US",85317,"1-25","Shrubland",0.0205576447249382
"US",85317,"26-50","Grasslands",-0.0042680274805495
"US",85318,"1-25","Grasslands",-0.00211521763528001
"US",85318,"26-50","Grasslands",-0.000843231008290376
"US",85319,"1-25","Forest",0.00262170801868316
"US",85319,"26-50","Forest",0.00235157255536124
"US",85320,"1-25","Forest",0.00652333970640828
"US",85320,"26-50","Shrubland",-0.00567435109442616
"US",85321,"1-25","Shrubland",0.010461199831681
"US",85321,"26-50","Grasslands",-0.00873713740143093
"US",85322,"1-25","Shrubland",0.0089281280509118
"US",85322,"26-50","Grasslands",-0.00451156136059444
"US",85323,"1-25","Agricultural",0.00877790321536256
"US",85323,"26-50","Agricultural",0.00463919050173235
"US",85368,"1-25","Shrubland",-0.00414665388426556
"US",85368,"26-50","Grasslands",0.00190516565275452
"US",85901,"1-25","Grasslands",-0.00435589766810053
"US",85901,"26-50","Wetlands",0.000312698658144768
"US",85902,"1-25","Forest",0.0132527383646392
"US",85902,"26-50","Forest",0.0137148595302474
"US",85903,"1-25","Forest",0.00181985184142457
"US",85903,"26-50","Forest",0.00138818224092723
"US",85904,"1-25","Agricultural",-0.00214083925265357
"US",85904,"26-50","Agricultural",-0.00714998675644403
"US",85907,"1-25","Forest",0.0101659636289986
"US",85907,"26-50","Forest",0.00648013186849968
"US",85909,"1-25","Forest",0.00257796946478911
"US",85909,"26-50","Forest",0.0125613398837512
"US",87001,"1-25","Agricultural",-0.00152616197275568
"US",87001,"26-50","Urban",0.00151604768917311
"US",87002,"1-25","Agricultural",-0.00408271959389176
"US",87002,"26-50","Agricultural",-0.00406533063147456
"US",87003,"1-25","Forest",-0.00282860273359088
"US",87003,"26-50","Forest",-0.00212566592360296
"US",87004,"1-25","Forest",-0.00272799289435148
"US",87004,"26-50","Agricultural",-0.00311840458540994
"US",87005,"1-25","Urban",0.00186952959284473
"US",87005,"26-50","Forest",-0.00173442776978364
"US",87006,"1-25","Agricultural",-0.00261083061948579
"US",87006,"26-50","Agricultural",-0.00368053985986892
"US",87007,"1-25","Agricultural",-0.0028286045504046
"US",87007,"26-50","Urban",0.00187920657700052
"US",87008,"1-25","Agricultural",-0.00307188890156267
"US",87008,"26-50","Agricultural",-0.00293613005928156
"US",87009,"1-25","Agricultural",-0.00491823493144652
"US",87009,"26-50","Agricultural",-0.0047597439429544
"US",87010,"1-25","Agricultural",-0.004720506673346
"US",87010,"26-50","Agricultural",-0.00379828249425276
"US",87011,"1-25","Urban",0.00177997292997412
"US",87011,"26-50","Urban",0.00161304878988323
"US",87012,"1-25","Urban",0.00179319902208161
"US",87012,"26-50","Urban",0.00203354269498204
"US",87013,"1-25","Urban",0.00121466792086231
"US",87013,"26-50","Urban",0.00128634404468835
"US",87014,"1-25","Urban",0.00156249041087484
"US",87014,"26-50","Urban",0.00159238908071689
"US",87015,"1-25","Urban",0.00151705594963549
"US",87015,"26-50","Urban",0.00113532352179714
"US",87017,"1-25","Forest",-0.00199399147154756
"US",87017,"26-50","Forest",-0.00150977188677052
"US",87018,"1-25","Urban",0.00152342771235279
"US",87018,"26-50","Urban",0.00137747515066135
"US",87019,"1-25","Agricultural",-0.00218063859466704
"US",87019,"26-50","Wetlands",0.00167490928245347
"US",87020,"1-25","Urban",0.00124475563725146
"US",87020,"26-50","Forest",-0.00167383658101772
"US",87021,"1-25","Agricultural",-0.00249094470600364
"US",87021,"26-50","Forest",-0.00198976128243052
"US",87022,"1-25","Urban",0.00282188908253887
"US",87022,"26-50","Urban",0.00315318281059032
"US",87023,"1-25","Forest",-0.00218326119345022
"US",87023,"26-50","Wetlands",0.00111655878498394
"US",87116,"1-25","Agricultural",-0.00200437467917386
"US",87116,"26-50","Urban",0.00177671233347185
"US",87120,"1-25","Urban",0.00144477155832681
"US",87120,"26-50","Urban",0.00194253418056486
"US",87121,"1-25","Forest",-0.00217119453924912
"US",87121,"26-50","Agricultural",-0.00237664403359044
"US",88001,"1-25","Urban",0.00404592583739206
"US",88001,"26-50","Urban",0.00218076368261597
"US",88002,"1-25","Urban",0.00726177960431998
"US",88002,"26-50","Urban",0.00509030673776898
"US",88004,"1-25","Agricultural",-0.00225140243544888
"US",88004,"26-50","Agricultural",-0.00274583963691376
"US",88005,"1-25","Urban",0.00262660307959105
"US",88005,"26-50","Urban",0.00176415687178591
"US",88006,"1-25","Urban",0.00157075325728554
"US",88006,"26-50","Agricultural",-0.0020917337831386
"US",88007,"1-25","Urban",0.00234816530721577
"US",88007,"26-50","Agricultural",-0.00133649447451952
"US",88008,"1-25","Urban",0.00204226103048669
"US",88008,"26-50","Urban",0.00138000240562228
"US",88009,"1-25","Urban",0.00901170552001424
"US",88009,"26-50","Urban",0.00755792409222012
"US",88010,"1-25","Forest",-0.00213460394729152
"US",88010,"26-50","Forest",-0.00294454790484092
"US",88011,"1-25","Forest",-0.00478260869565216
"US",88011,"26-50","Forest",-0.0043316062176166
"US",88012,"1-25","Urban",0.00567503180919893
"US",88012,"26-50","Forest",-0.00408457667639668
"US",88013,"1-25","Forest",-0.00469040885471876
"US",88013,"26-50","Forest",-0.00474975871434024
"US",88014,"1-25","Forest",-0.00333054038051188
"US",88014,"26-50","Forest",-0.00264983904757036
"US",88015,"1-25","Forest",-0.00157210746192428
"US",88015,"26-50","Urban",0.00165139592540692
"US",88016,"1-25","Urban",0.00471086348080756
"US",88016,"26-50","Urban",0.00654099613050688
"US",88018,"1-25","Urban",0.00173478064417429
"US",88018,"26-50","Urban",0.00314604118287144
"US",88019,"1-25","Forest",-0.0047448244266066
"US",88019,"26-50","Forest",-0.0036182087873416
"US",88022,"1-25","Forest",-0.00414806434701028
"US",88022,"26-50","Forest",-0.00639925585094296
"US",88023,"1-25","Forest",-0.0049550146794204
"US",88023,"26-50","Forest",-0.00232736183409012
"US",88025,"1-25","Forest",-0.00542720230182548
"US",88025,"26-50","Forest",-0.0061500938086304
"US",88026,"1-25","Agricultural",-0.00330180999262004
"US",88026,"26-50","Forest",-0.00368138868443368
"US",88027,"1-25","Forest",-0.00653540592694148
"US",88027,"26-50","Forest",-0.00639085081885516
"US",88028,"1-25","Forest",-0.0069457175404668
"US",88028,"26-50","Forest",-0.00606011390227484
"US",88029,"1-25","Forest",-0.00542453585425788
"US",88029,"26-50","Forest",-0.00483995058405232
"US",88030,"1-25","Agricultural",-0.00191313048482776
"US",88030,"26-50","Forest",-0.0026984202136894
"US",88031,"1-25","Forest",-0.00256816053215732
"US",88031,"26-50","Forest",-0.00424148406255644
"US",88032,"1-25","Forest",-0.0080750859874468
"US",88032,"26-50","Forest",-0.0107480647769095
"US",88033,"1-25","Grasslands",0.0055997893376104
"US",88033,"26-50","Forest",-0.00415360581289736
"US",88034,"1-25","Forest",-0.00482934809403224
"US",88034,"26-50","Forest",-0.0043613264034528
"US",88035,"1-25","Forest",-0.0040682127433
"US",88035,"26-50","Forest",-0.0018602423159962
"US",88036,"1-25","Forest",-0.00345217970956848
"US",88036,"26-50","Forest",-0.00197516353792864
"US",88037,"1-25","Forest",-0.00267969384020496
"US",88037,"26-50","Urban",0.00215988598574822
"US",88038,"1-25","Agricultural",-0.00200702806389736
"US",88038,"26-50","Urban",0.00222978649553703
"US",88039,"1-25","Forest",-0.00249581091182192
"US",88039,"26-50","Forest",-0.00354118720466276
"US",88040,"1-25","Forest",-0.00408526468194836
"US",88040,"26-50","Forest",-0.00614663944246636
"US",88041,"1-25","Agricultural",-0.00251376520078488
"US",88041,"26-50","Agricultural",-0.0026987853839508
"US",88042,"1-25","Agricultural",-0.00312476340967892
"US",88042,"26-50","Agricultural",-0.00479746096600028
"US",88043,"1-25","Agricultural",-0.00291151277813452
"US",88043,"26-50","Agricultural",-0.00454639215840652
"US",88044,"1-25","Agricultural",-0.00350840753454496
"US",88044,"26-50","Shrubland",0.00564150612371356
"US",88045,"1-25","Agricultural",-0.0049442935461832
"US",88045,"26-50","Urban",0.0075728604844812
"US",88046,"1-25","Agricultural",-0.00521170635402252
"US",88046,"26-50","Agricultural",-0.00387190396095116
"US",88047,"1-25","Agricultural",-0.00379605184533316
"US",88047,"26-50","Agricultural",-0.00469774000426876
"US",88049,"1-25","Forest",-0.0035766630096136
"US",88049,"26-50","Forest",-0.00316080073618652
"US",88050,"1-25","Forest",-0.00322891692052992
"US",88050,"26-50","Shrubland",0.00451024297440156
"US",88051,"1-25","Forest",-0.00722331165025976
"US",88051,"26-50","Forest",-0.0071041001762706
"US",88052,"1-25","Forest",-0.00419336908997576
"US",88052,"26-50","Forest",-0.00416316844873408
"US",88116,"1-25","Urban",0.00551062681068644
"US",88116,"26-50","Forest",-0.00121075766377768
"US",88127,"1-25","Forest",-0.00591311527469036
"US",88127,"26-50","Forest",-0.00596663844260332
"US",88134,"1-25","Forest",-0.00639732055370472
"US",88134,"26-50","Forest",-0.00441826235281172
"US",88900,"1-25","Forest",-0.00205726433747852
"US",88900,"26-50","Forest",-0.0018532437115914
"US",88904,"1-25","Forest",-0.00213974515206956
"US",88904,"26-50","Forest",-0.00169487804342576
"US",88907,"1-25","Urban",0.0010963027661018
"US",88907,"26-50","Forest",-0.000995067642277561
"US",88909,"1-25","Forest",-0.00342721049009312
"US",88909,"26-50","Forest",-0.00422651663405088
"US",88910,"1-25","Forest",-0.00527865045012904
"US",88910,"26-50","Forest",-0.00275364817630372
"US",88913,"1-25","Urban",0.00595832419677368
"US",88913,"26-50","Urban",0.00560906911240953
"US",88918,"1-25","Agricultural",-0.00111852169124396
"US",88918,"26-50","Agricultural",-0.00125049601578671
"US",88921,"1-25","Urban",0.000729334656090876
"US",88921,"26-50","Urban",0.000717499917281542
"US",88923,"1-25","Urban",0.000753227316600574
"US",88923,"26-50","Urban",0.00210275060681081
"US",89001,"1-25","Forest",-0.0118491802376003
"US",89001,"26-50","Forest",-0.0159569872149694
"US",89002,"1-25","Urban",0.00589380244573384
"US",89002,"26-50","Urban",0.00566246865638915
"US",89003,"1-25","Forest",-0.00605432951722956
"US",89003,"26-50","Forest",-0.0036696257901094
"US",89004,"1-25","Forest",-0.00231792247311456
"US",89004,"26-50","Barren",-0.00241094409821698
"US",89005,"1-25","Forest",-0.0030764607308636
"US",89005,"26-50","Grasslands",0.0130669619091476
"US",89006,"1-25","Grasslands",-0.0034867509228384
"US",89006,"26-50","Grasslands",-0.00438134412525708
"US",89007,"1-25","Shrubland",0.00606729333216201
"US",89007,"26-50","Shrubland",0.00772897829289009
"US",89008,"1-25","Shrubland",0.00712640088050032
"US",89008,"26-50","Shrubland",0.00663265841966678
"US",89009,"1-25","Forest",-0.00530973568822964
"US",89009,"26-50","Forest",-0.00931427429028388
"US",89010,"1-25","Forest",-0.00902153281418664
"US",89010,"26-50","Forest",-0.00874245155841412
"US",89011,"1-25","Urban",0.0119893346998582
"US",89011,"26-50","Urban",0.00868475902845716
"US",89012,"1-25","Shrubland",0.00255691793523095
"US",89012,"26-50","Barren",-0.00246162170324139
"US",89013,"1-25","Forest",-0.0168175218160123
"US",89013,"26-50","Forest",-0.00580061556940171
"US",89014,"1-25","Grasslands",-0.00207383286631681
"US",89014,"26-50","Grasslands",-0.00243879995128354
"US",89015,"1-25","Grasslands",0.00491752542938135
"US",89015,"26-50","Grasslands",0.00344292224906655
"US",89016,"1-25","Agricultural",-0.00219384134038352
"US",89016,"26-50","Shrubland",0.00995168050991232
"US",89017,"1-25","Forest",-0.006007179319297
"US",89017,"26-50","Forest",-0.00715313361010336
"US",89018,"1-25","Forest",-0.00504763662695764
"US",89018,"26-50","Barren",-0.00785532691902521
"US",89019,"1-25","Barren",-0.00331065722012975
"US",89019,"26-50","Barren",-0.00486031133058798
"US",89020,"1-25","Wetlands",0.00261970952739744
"US",89020,"26-50","Shrubland",-0.00812115160592444
"US",89021,"1-25","Agricultural",-0.0103258226616956
"US",89021,"26-50","Agricultural",-0.0044234324899946
"US",89022,"1-25","Grasslands",0.00822102541580952
"US",89022,"26-50","Grasslands",0.0069703090843687
"US",89023,"1-25","Grasslands",0.00739893840021032
"US",89023,"26-50","Grasslands",0.00894043901490456
"US",89024,"1-25","Forest",-0.0109433318386896
"US",89024,"26-50","Urban",0.0130026721607859
"US",89025,"1-25","Forest",-0.0113667038137692
"US",89025,"26-50","Forest",-0.0079738242906676
"US",89026,"1-25","Shrubland",-0.00872358497850764
"US",89026,"26-50","Grasslands",0.0148094982982478
"US",89027,"1-25","Forest",-0.00545476440087272
"US",89027,"26-50","Forest",-0.00613277803772532
"US",89028,"1-25","Barren",-0.00291875425605058
"US",89028,"26-50","Shrubland",0.00483997949161232
"US",89029,"1-25","Shrubland",0.00892804738059196
"US",89029,"26-50","Shrubland",0.0223315050601774
"US",89030,"1-25","Shrubland",0.00698331388806428
"US",89030,"26-50","Shrubland",0.00424168229006352
"US",89031,"1-25","Forest",-0.00636533711907588
"US",89031,"26-50","Shrubland",0.00491215717704514
"US",89032,"1-25","Forest",-0.0077579432518048
"US",89032,"26-50","Forest",-0.0056539327955094
"US",89033,"1-25","Forest",-0.00831479194906428
"US",89033,"26-50","Barren",-0.00751822107107674
"US",89034,"1-25","Forest",-0.00783123595421028
"US",89034,"26-50","Forest",-0.00839860428814104
"US",89035,"1-25","Shrubland",0.00640327867745604
"US",89035,"26-50","Shrubland",0.00256193605591197
"US",89036,"1-25","Shrubland",0.00854780070485993
"US",89036,"26-50","Forest",-0.00397039714478848
"US",89037,"1-25","Shrubland",-0.00511934688655004
"US",89037,"26-50","Grasslands",-0.00147565815176044
"US",89038,"1-25","Agricultural",-0.00358103827497816
"US",89038,"26-50","Grasslands",0.00313219842295012
"US",89039,"1-25","Grasslands",0.00622546501591694
"US",89039,"26-50","Grasslands",0.0164716952452644
"US",89040,"1-25","Wetlands",0.00733630330400741
"US",89040,"26-50","Wetlands",0.0052011561247465
"US",89041,"1-25","Forest",-0.0081307742301712
"US",89041,"26-50","Forest",-0.0098331576293716
"US",89042,"1-25","Forest",-0.0119301713614726
"US",89042,"26-50","Forest",-0.0121933932007697
"US",89043,"1-25","Barren",-0.00337967707628348
"US",89043,"26-50","Barren",-0.00262354129400455
"US",89044,"1-25","Shrubland",-0.00978728251274312
"US",89044,"26-50","Grasslands",0.0122642858870396
"US",89045,"1-25","Shrubland",-0.008374982769808
"US",89045,"26-50","Grasslands",0.00328770965576885
"US",89046,"1-25","Agricultural",-0.00391485591155324
"US",89046,"26-50","Grasslands",0.00786830174444674
"US",89047,"1-25","Grasslands",0.00791394915952653
"US",89047,"26-50","Forest",-0.00273944224253888
"US",89048,"1-25","Shrubland",0.00153339420819202
"US",89048,"26-50","Shrubland",0.00165926789385918
"US",89049,"1-25","Shrubland",0.00548564259553906
"US",89049,"26-50","Shrubland",0.00458001783657883
"US",89050,"1-25","Grasslands",-0.00650323955744104
"US",89050,"26-50","Grasslands",-0.0039291735926171
"US",89051,"1-25","Shrubland",0.0093442082715439
"US",89051,"26-50","Shrubland",0.00868681294744638
"US",89052,"1-25","Barren",-0.00247871772539544
"US",89052,"26-50","Shrubland",0.00423688545679944
"US",89053,"1-25","Forest",-0.00369829683698296
