"focal_rte","Foraging","excl_dir","dir_core","dir_diff"
53025,"swoops",0.30403318911774,0.3038817,-0.000151489117739823
53026,"ground glean",0.29862893956149,0.2893319,-0.00929703956148953
53026,"bark glean",0.288230859114556,0.2893319,0.00110104088544405
53026,"hover/glean",0.289025483246605,0.2893319,0.000306416753394878
53026,"hawks",0.289423077460811,0.2893319,-9.11774608107208e-05
53026,"foliage glean",0.283942904700473,0.2893319,0.00538899529952691
53026,"aerial foraging",0.286963043755989,0.2893319,0.00236885624401106
53026,"swoops",0.28927583248054,0.2893319,5.60675194595794e-05
53027,"ground glean",0.302427112149282,0.2943856,-0.00804151214928189
53027,"bark glean",0.293002802148689,0.2943856,0.00138279785131123
53027,"hover/glean",0.294243036556051,0.2943856,0.000142563443948751
53027,"hawks",0.295077382482617,0.2943856,-0.00069178248261742
53027,"foliage glean",0.288981912860796,0.2943856,0.00540368713920425
53027,"aerial foraging",0.293371053247413,0.2943856,0.00101454675258683
53027,"swoops",0.294318733717346,0.2943856,6.68662826544542e-05
53028,"ground glean",0.30337071599891,0.3008336,-0.00253711599890982
53028,"bark glean",0.299895867233862,0.3008336,0.000937732766137622
53028,"hawks",0.301703465611271,0.3008336,-0.000869865611270781
53028,"hover/glean",0.300813455091197,0.3008336,2.01449088030881e-05
53028,"foliage glean",0.296861150863012,0.3008336,0.00397244913698758
53028,"aerial foraging",0.300190218302972,0.3008336,0.000643381697028378
53028,"swoops",0.301043015761585,0.3008336,-0.000209415761585119
53036,"ground glean",0.303818642609294,0.3021025,-0.00171614260929404
53036,"bark glean",0.301236759974329,0.3021025,0.000865740025670858
53036,"hawks",0.303057806462124,0.3021025,-0.000955306462124217
53036,"hover/glean",0.30221063158479,0.3021025,-0.00010813158479045
53036,"foliage glean",0.297249154079671,0.3021025,0.00485334592032888
53036,"aerial foraging",0.301841209965861,0.3021025,0.000261290034139494
53036,"swoops",0.302315861485286,0.3021025,-0.000213361485286057
53041,"ground glean",0.460428325999927,0.4573959,-0.00303242599992676
53041,"bark glean",0.461437548695854,0.4573959,-0.00404164869585388
53041,"aerial foraging",0.462876170544677,0.4573959,-0.00548027054467648
53041,"hover/glean",0.457955717130995,0.4573959,-0.000559817130995177
53041,"hawks",0.459711439897092,0.4573959,-0.00231553989709155
53041,"foliage glean",0.453820717658647,0.4573959,0.00357518234135257
53041,"swoops",0.457511820176679,0.4573959,-0.00011592017667944
53064,"ground glean",0.310365408429415,0.3054188,-0.00494660842941524
53064,"bark glean",0.304856220620187,0.3054188,0.0005625793798128
53064,"hover/glean",0.30478409660787,0.3054188,0.000634703392130342
53064,"hawks",0.306152682325149,0.3054188,-0.00073388232514876
53064,"foliage glean",0.303884135189723,0.3054188,0.00153466481027664
53064,"aerial foraging",0.302259983706534,0.3054188,0.00315881629346609
53064,"swoops",0.305499979401648,0.3054188,-8.11794016479239e-05
53086,"ground glean",0.303818642609294,0.3021025,-0.00171614260929404
53086,"bark glean",0.301236759974329,0.3021025,0.000865740025670858
53086,"hawks",0.303057806462124,0.3021025,-0.000955306462124217
53086,"hover/glean",0.30221063158479,0.3021025,-0.00010813158479045
53086,"foliage glean",0.297249154079671,0.3021025,0.00485334592032888
53086,"aerial foraging",0.301841209965861,0.3021025,0.000261290034139494
53086,"swoops",0.302315861485286,0.3021025,-0.000213361485286057
53087,"ground glean",0.305035545272872,0.3032456,-0.00178994527287157
53087,"bark glean",0.302361157251598,0.3032456,0.000884442748401881
53087,"hawks",0.304383160384316,0.3032456,-0.00113756038431589
53087,"hover/glean",0.303380865054117,0.3032456,-0.000135265054116707
53087,"foliage glean",0.298299513979363,0.3032456,0.00494608602063656
53087,"aerial foraging",0.302958031972688,0.3032456,0.00028756802731239
53087,"swoops",0.303459326498644,0.3032456,-0.000213726498643541
54002,"ground glean",0.530367080788571,0.5508767,0.020509619211429
54002,"foliage glean",0.568643662326603,0.5508767,-0.0177669623266034
54002,"bark glean",0.551984659400604,0.5508767,-0.00110795940060393
54002,"aerial foraging",0.547725477848771,0.5508767,0.00315122215122909
54002,"hover/glean",0.549105624352015,0.5508767,0.00177107564798507
54002,"hawks",0.550973069823212,0.5508767,-9.63698232120391e-05
54002,"swoops",0.548240818708872,0.5508767,0.00263588129112846
54012,"ground glean",0.556134157671995,0.5617407,0.00560654232800517
54012,"foliage glean",0.577918902309084,0.5617407,-0.0161782023090845
54012,"bark glean",0.562453237283706,0.5617407,-0.000712537283705683
54012,"aerial foraging",0.552247226778394,0.5617407,0.00949347322160621
54012,"hover/glean",0.560355396217793,0.5617407,0.00138530378220703
54012,"hawks",0.563384870583871,0.5617407,-0.00164417058387123
54012,"swoops",0.558397648877705,0.5617407,0.00334305112229538
54022,"ground glean",0.571158333977857,0.573966,0.00280766602214322
54022,"foliage glean",0.593316125637952,0.573966,-0.0193501256379524
54022,"bark glean",0.572980427851362,0.573966,0.000985572148638147
54022,"aerial foraging",0.562790157592396,0.573966,0.0111758424076037
54022,"hover/glean",0.573136924644129,0.573966,0.000829075355871067
54022,"hawks",0.573882956829537,0.573966,8.30431704631485e-05
54022,"swoops",0.570676245350252,0.573966,0.00328975464974846
54025,"ground glean",0.315001652454182,0.3151291,0.000127447545818338
54025,"foliage glean",0.314439515996816,0.3151291,0.000689584003184363
54025,"bark glean",0.314688154121339,0.3151291,0.000440945878661114
54025,"aerial foraging",0.312953324358727,0.3151291,0.00217577564127291
54025,"hawks",0.313811880955659,0.3151291,0.0013172190443409
54025,"hover/glean",0.318919192345174,0.3151291,-0.00379009234517447
54025,"swoops",0.315082910011417,0.3151291,4.61899885827455e-05
55007,"ground glean",0.410028505277814,0.4417296,0.0317010947221855
55007,"aerial foraging",0.449441511912624,0.4417296,-0.00771191191262405
55007,"hawks",0.440551329696868,0.4417296,0.00117827030313167
55007,"hover/glean",0.441822386435538,0.4417296,-9.27864355377284e-05
55007,"foliage glean",0.445828245480662,0.4417296,-0.00409864548066186
55007,"swoops",0.441950325104777,0.4417296,-0.000220725104776553
55007,"bark glean",0.440881136109505,0.4417296,0.000848463890495033
55045,"ground glean",0.397106996380724,0.4385379,0.0414309036192759
55045,"aerial foraging",0.449313703426582,0.4385379,-0.0107758034265824
55045,"hawks",0.438547558245586,0.4385379,-9.65824558601946e-06
55045,"hover/glean",0.438649988376699,0.4385379,-0.000112088376699238
55045,"foliage glean",0.441527740327519,0.4385379,-0.00298984032751887
55045,"swoops",0.438717486688013,0.4385379,-0.000179586688012989
55045,"bark glean",0.43759219479618,0.4385379,0.000945705203819758
55114,"ground glean",0.397106996380724,0.4385379,0.0414309036192759
55114,"aerial foraging",0.449313703426582,0.4385379,-0.0107758034265824
55114,"hawks",0.438547558245586,0.4385379,-9.65824558601946e-06
55114,"hover/glean",0.438649988376699,0.4385379,-0.000112088376699238
55114,"foliage glean",0.441527740327519,0.4385379,-0.00298984032751887
55114,"swoops",0.438717486688013,0.4385379,-0.000179586688012989
55114,"bark glean",0.43759219479618,0.4385379,0.000945705203819758
56041,"ground glean",0.35426397384927,0.3578756,0.00361162615072974
56041,"foliage glean",0.355833604122102,0.3578756,0.00204199587789761
56041,"bark glean",0.358914437900836,0.3578756,-0.00103883790083581
56041,"aerial foraging",0.351992809995385,0.3578756,0.00588279000461533
56041,"hover/glean",0.35608581180871,0.3578756,0.00178978819129016
56041,"hawks",0.366276306854993,0.3578756,-0.00840070685499306
56044,"ground glean",0.35426397384927,0.3578756,0.00361162615072974
56044,"foliage glean",0.355833604122102,0.3578756,0.00204199587789761
56044,"bark glean",0.358914437900836,0.3578756,-0.00103883790083581
56044,"aerial foraging",0.351992809995385,0.3578756,0.00588279000461533
56044,"hover/glean",0.35608581180871,0.3578756,0.00178978819129016
56044,"hawks",0.366276306854993,0.3578756,-0.00840070685499306
58001,"ground glean",0.530392274969953,0.5706833,0.0402910250300466
58001,"foliage glean",0.589272504411272,0.5706833,-0.0185892044112715
58001,"bark glean",0.57455643092609,0.5706833,-0.00387313092609043
58001,"aerial foraging",0.56203492159922,0.5706833,0.00864837840078048
58001,"hover/glean",0.57378220649922,0.5706833,-0.00309890649922029
58001,"hawks",0.573567424599919,0.5706833,-0.0028841245999186
58003,"ground glean",0.530392274969953,0.5706833,0.0402910250300466
58003,"foliage glean",0.589272504411272,0.5706833,-0.0185892044112715
58003,"bark glean",0.57455643092609,0.5706833,-0.00387313092609043
58003,"aerial foraging",0.56203492159922,0.5706833,0.00864837840078048
58003,"hover/glean",0.57378220649922,0.5706833,-0.00309890649922029
58003,"hawks",0.573567424599919,0.5706833,-0.0028841245999186
58004,"ground glean",0.515214842211566,0.6072143,0.0919994577884344
58004,"foliage glean",0.626101500513982,0.6072143,-0.018887200513982
58004,"bark glean",0.607531195272568,0.6072143,-0.000316895272568396
58004,"aerial foraging",0.610750952494159,0.6072143,-0.00353665249415924
58004,"hover/glean",0.611308184142658,0.6072143,-0.00409388414265766
58004,"hawks",0.620435929028386,0.6072143,-0.0132216290283855
58005,"ground glean",0.533503383061003,0.5730957,0.0395923169389972
58005,"foliage glean",0.589047338589889,0.5730957,-0.015951638589889
58005,"bark glean",0.577794535077399,0.5730957,-0.00469883507739899
58005,"aerial foraging",0.566333735731611,0.5730957,0.00676196426838871
58005,"hover/glean",0.576413148639648,0.5730957,-0.00331744863964778
58005,"hawks",0.57498086903781,0.5730957,-0.00188516903780978
58006,"ground glean",0.515214842211566,0.6072143,0.0919994577884344
58006,"foliage glean",0.626101500513982,0.6072143,-0.018887200513982
58006,"bark glean",0.607531195272568,0.6072143,-0.000316895272568396
58006,"aerial foraging",0.610750952494159,0.6072143,-0.00353665249415924
58006,"hover/glean",0.611308184142658,0.6072143,-0.00409388414265766
58006,"hawks",0.620435929028386,0.6072143,-0.0132216290283855
58007,"ground glean",0.537664258377935,0.5745326,0.0368683416220648
58007,"foliage glean",0.590273230294265,0.5745326,-0.0157406302942648
58007,"bark glean",0.58063320788681,0.5745326,-0.00610060788681022
58007,"aerial foraging",0.565857706879509,0.5745326,0.00867489312049075
58007,"hover/glean",0.576027085797368,0.5745326,-0.00149448579736788
58007,"hawks",0.576998201887198,0.5745326,-0.00246560188719847
58008,"ground glean",0.515214842211566,0.6072143,0.0919994577884344
58008,"foliage glean",0.626101500513982,0.6072143,-0.018887200513982
58008,"bark glean",0.607531195272568,0.6072143,-0.000316895272568396
58008,"aerial foraging",0.610750952494159,0.6072143,-0.00353665249415924
58008,"hover/glean",0.611308184142658,0.6072143,-0.00409388414265766
58008,"hawks",0.620435929028386,0.6072143,-0.0132216290283855
58009,"ground glean",0.558546024172637,0.5938624,0.0353163758273626
58009,"foliage glean",0.609054284295734,0.5938624,-0.0151918842957345
58009,"bark glean",0.600735109445979,0.5938624,-0.00687270944597851
58009,"aerial foraging",0.582064342760948,0.5938624,0.011798057239052
58009,"hover/glean",0.597144510155499,0.5938624,-0.00328211015549917
58009,"hawks",0.596730945551377,0.5938624,-0.00286854555137694
58010,"ground glean",0.562805154225173,0.5968124,0.0340072457748271
58010,"foliage glean",0.614828041328081,0.5968124,-0.0180156413280813
58010,"bark glean",0.603552054127482,0.5968124,-0.00673965412748179
58010,"aerial foraging",0.585840667319917,0.5968124,0.0109717326800833
58010,"hover/glean",0.598663331848867,0.5968124,-0.00185093184886731
58010,"hawks",0.597994252059411,0.5968124,-0.00118185205941101
58011,"ground glean",0.558546024172637,0.5938624,0.0353163758273626
58011,"foliage glean",0.609054284295734,0.5938624,-0.0151918842957345
58011,"bark glean",0.600735109445979,0.5938624,-0.00687270944597851
58011,"aerial foraging",0.582064342760948,0.5938624,0.011798057239052
58011,"hover/glean",0.597144510155499,0.5938624,-0.00328211015549917
58011,"hawks",0.596730945551377,0.5938624,-0.00286854555137694
58012,"ground glean",0.567130781956869,0.5849635,0.0178327180431315
58012,"foliage glean",0.59780146942568,0.5849635,-0.0128379694256803
58012,"bark glean",0.591186363400781,0.5849635,-0.00622286340078149
58012,"aerial foraging",0.569147820991323,0.5849635,0.0158156790086769
58012,"hover/glean",0.589518716763836,0.5849635,-0.00455521676383586
58012,"hawks",0.585486015355903,0.5849635,-0.000522515355903419
58013,"ground glean",0.530392274969953,0.5706833,0.0402910250300466
58013,"foliage glean",0.589272504411272,0.5706833,-0.0185892044112715
58013,"bark glean",0.57455643092609,0.5706833,-0.00387313092609043
58013,"aerial foraging",0.56203492159922,0.5706833,0.00864837840078048
58013,"hover/glean",0.57378220649922,0.5706833,-0.00309890649922029
58013,"hawks",0.573567424599919,0.5706833,-0.0028841245999186
58014,"ground glean",0.530392274969953,0.5706833,0.0402910250300466
58014,"foliage glean",0.589272504411272,0.5706833,-0.0185892044112715
58014,"bark glean",0.57455643092609,0.5706833,-0.00387313092609043
58014,"aerial foraging",0.56203492159922,0.5706833,0.00864837840078048
58014,"hover/glean",0.57378220649922,0.5706833,-0.00309890649922029
58014,"hawks",0.573567424599919,0.5706833,-0.0028841245999186
58015,"ground glean",0.544327344626538,0.5806302,0.0363028553734625
58015,"foliage glean",0.599534574859529,0.5806302,-0.018904374859529
58015,"bark glean",0.584905495425472,0.5806302,-0.00427529542547178
58015,"aerial foraging",0.567432305637519,0.5806302,0.0131978943624808
58015,"hover/glean",0.585215750160617,0.5806302,-0.00458555016061724
58015,"hawks",0.584147544022901,0.5806302,-0.00351734402290094
58017,"ground glean",0.37965034272156,0.3835506,0.00390025727844046
58017,"foliage glean",0.394151106321135,0.3835506,-0.010600506321135
58017,"bark glean",0.385837060437953,0.3835506,-0.00228646043795289
58017,"aerial foraging",0.373387600388444,0.3835506,0.0101629996115563
58017,"hover/glean",0.381514733114147,0.3835506,0.00203586688585256
58017,"hawks",0.385667575960933,0.3835506,-0.00211697596093346
58018,"ground glean",0.567130781956869,0.5849635,0.0178327180431315
58018,"foliage glean",0.59780146942568,0.5849635,-0.0128379694256803
58018,"bark glean",0.591186363400781,0.5849635,-0.00622286340078149
58018,"aerial foraging",0.569147820991323,0.5849635,0.0158156790086769
58018,"hover/glean",0.589518716763836,0.5849635,-0.00455521676383586
58018,"hawks",0.585486015355903,0.5849635,-0.000522515355903419
58019,"ground glean",0.387322007903609,0.3833824,-0.00393960790360937
58019,"foliage glean",0.391154657130621,0.3833824,-0.00777225713062107
58019,"bark glean",0.384761151911572,0.3833824,-0.00137875191157155
58019,"aerial foraging",0.369220738213808,0.3833824,0.0141616617861922
58019,"hover/glean",0.382589590136286,0.3833824,0.000792809863714328
58019,"hawks",0.385687241511668,0.3833824,-0.00230484151166827
58020,"ground glean",0.390747239993423,0.3850404,-0.00570683999342314
58020,"bark glean",0.386177985728245,0.3850404,-0.00113758572824502
58020,"aerial foraging",0.369952817989325,0.3850404,0.0150875820106754
58020,"hover/glean",0.384218405380602,0.3850404,0.000821994619397637
58020,"hawks",0.387446314458884,0.3850404,-0.0024059144588835
58020,"foliage glean",0.392854578285074,0.3850404,-0.00781417828507402
58021,"ground glean",0.396540320824045,0.3914296,-0.00511072082404462
58021,"bark glean",0.393063420698961,0.3914296,-0.00163382069896145
58021,"aerial foraging",0.37693942787167,0.3914296,0.0144901721283297
58021,"hover/glean",0.390898306254557,0.3914296,0.000531293745442807
58021,"hawks",0.394507213633921,0.3914296,-0.00307761363392073
58021,"foliage glean",0.397750129542738,0.3914296,-0.0063205295427376
58022,"ground glean",0.398685282037751,0.3936455,-0.00503978203775135
58022,"bark glean",0.395785832448284,0.3936455,-0.00214033244828449
58022,"aerial foraging",0.378364687553099,0.3936455,0.0152808124469009
58022,"hover/glean",0.39332649306391,0.3936455,0.000319006936089605
58022,"hawks",0.396699415815323,0.3936455,-0.00305391581532255
58022,"foliage glean",0.4000534343546,0.3936455,-0.00640793435459985
58116,"ground glean",0.567130781956869,0.5849635,0.0178327180431315
58116,"foliage glean",0.59780146942568,0.5849635,-0.0128379694256803
58116,"bark glean",0.591186363400781,0.5849635,-0.00622286340078149
58116,"aerial foraging",0.569147820991323,0.5849635,0.0158156790086769
58116,"hover/glean",0.589518716763836,0.5849635,-0.00455521676383586
58116,"hawks",0.585486015355903,0.5849635,-0.000522515355903419
59003,"ground glean",0.520036999336119,0.6133939,0.0933569006638808
59003,"foliage glean",0.631989625873629,0.6133939,-0.0185957258736291
59003,"bark glean",0.618363884653227,0.6133939,-0.00496998465322718
59003,"aerial foraging",0.616597139891284,0.6133939,-0.00320323989128435
59003,"hawks",0.623275184214411,0.6133939,-0.0098812842144107
59003,"hover/glean",0.615692483629679,0.6133939,-0.00229858362967861
59010,"ground glean",0.451574391394903,0.5342981,0.0827237086050965
59010,"foliage glean",0.57287663866323,0.5342981,-0.0385785386632296
59010,"bark glean",0.531079878589553,0.5342981,0.0032182214104467
59010,"aerial foraging",0.538417592233761,0.5342981,-0.00411949223376051
59010,"hover/glean",0.535838329150894,0.5342981,-0.0015402291508938
59010,"hawks",0.540441237220369,0.5342981,-0.00614313722036919
59020,"ground glean",0.466433093680002,0.4848484,0.0184153063199982
59020,"foliage glean",0.524494317136366,0.4848484,-0.0396459171363664
59020,"bark glean",0.464342553205044,0.4848484,0.020505846794956
59020,"aerial foraging",0.487579583276235,0.4848484,-0.00273118327623545
59020,"hover/glean",0.480335295395157,0.4848484,0.00451310460484272
59020,"hawks",0.485990220953012,0.4848484,-0.00114182095301202
59021,"ground glean",0.46241898348773,0.4825185,0.0200995165122699
59021,"foliage glean",0.524444610757712,0.4825185,-0.0419261107577121
59021,"bark glean",0.461883410596172,0.4825185,0.0206350894038283
59021,"aerial foraging",0.483076069492382,0.4825185,-0.000557569492381838
59021,"hover/glean",0.478798607707761,0.4825185,0.00371989229223901
59021,"hawks",0.483655678013322,0.4825185,-0.00113717801332236
60003,"ground glean",0.406439565909603,0.429341,0.0229014340903971
60003,"bark glean",0.426890689253383,0.429341,0.00245031074661717
60003,"aerial foraging",0.444944341619135,0.429341,-0.0156033416191354
60003,"hover/glean",0.428204294790664,0.429341,0.00113670520933623
60003,"hawks",0.421770708453867,0.429341,0.00757029154613281
60003,"foliage glean",0.433651366953696,0.429341,-0.00431036695369608
60003,"swoops",0.430244378871271,0.429341,-0.000903378871271399
60004,"ground glean",0.406439565909603,0.429341,0.0229014340903971
60004,"bark glean",0.426890689253383,0.429341,0.00245031074661717
60004,"aerial foraging",0.444944341619135,0.429341,-0.0156033416191354
60004,"hover/glean",0.428204294790664,0.429341,0.00113670520933623
60004,"hawks",0.421770708453867,0.429341,0.00757029154613281
60004,"foliage glean",0.433651366953696,0.429341,-0.00431036695369608
60004,"swoops",0.430244378871271,0.429341,-0.000903378871271399
60009,"ground glean",0.406439565909603,0.429341,0.0229014340903971
60009,"bark glean",0.426890689253383,0.429341,0.00245031074661717
60009,"aerial foraging",0.444944341619135,0.429341,-0.0156033416191354
60009,"hover/glean",0.428204294790664,0.429341,0.00113670520933623
60009,"hawks",0.421770708453867,0.429341,0.00757029154613281
60009,"foliage glean",0.433651366953696,0.429341,-0.00431036695369608
60009,"swoops",0.430244378871271,0.429341,-0.000903378871271399
60010,"ground glean",0.406439565909603,0.429341,0.0229014340903971
60010,"bark glean",0.426890689253383,0.429341,0.00245031074661717
60010,"aerial foraging",0.444944341619135,0.429341,-0.0156033416191354
60010,"hover/glean",0.428204294790664,0.429341,0.00113670520933623
60010,"hawks",0.421770708453867,0.429341,0.00757029154613281
60010,"foliage glean",0.433651366953696,0.429341,-0.00431036695369608
60010,"swoops",0.430244378871271,0.429341,-0.000903378871271399
60013,"ground glean",0.42291161373326,0.4439579,0.0210462862667402
60013,"bark glean",0.444329290137487,0.4439579,-0.000371390137486882
60013,"hover/glean",0.442104861387958,0.4439579,0.00185303861204195
60013,"hawks",0.441624699345511,0.4439579,0.00233320065448872
60013,"foliage glean",0.448067833608068,0.4439579,-0.00410993360806838
60013,"aerial foraging",0.451942653586792,0.4439579,-0.00798475358679207
60013,"swoops",0.444330707980128,0.4439579,-0.000372807980128009
60019,"ground glean",0.424793245406884,0.4476223,0.0228290545931158
60019,"bark glean",0.44771877286323,0.4476223,-9.64728632297795e-05
60019,"hover/glean",0.446048452251018,0.4476223,0.00157384774898189
60019,"hawks",0.445227130463618,0.4476223,0.00239516953638225
60019,"foliage glean",0.452401508487147,0.4476223,-0.0047792084871468
60019,"aerial foraging",0.45619650105249,0.4476223,-0.00857420105248968
60019,"swoops",0.448116873651421,0.4476223,-0.000494573651420971
60020,"ground glean",0.418056131142647,0.4314587,0.0134025688573534
60020,"bark glean",0.430858606649153,0.4314587,0.000600093350846986
60020,"hover/glean",0.430596663316496,0.4314587,0.000862036683503542
60020,"hawks",0.428770592589329,0.4314587,0.00268810741067116
60020,"foliage glean",0.433231378967849,0.4314587,-0.00177267896784916
60020,"aerial foraging",0.43779022777421,0.4314587,-0.00633152777420959
60020,"swoops",0.432442403987103,0.4314587,-0.000983703987102902
60114,"ground glean",0.417035253445583,0.4373561,0.0203208465544175
60114,"bark glean",0.436468049253507,0.4373561,0.000888050746492786
60114,"hover/glean",0.436392567130044,0.4373561,0.000963532869955763
60114,"hawks",0.435410485097604,0.4373561,0.0019456149023957
60114,"foliage glean",0.441524223905068,0.4373561,-0.00416812390506782
60114,"aerial foraging",0.44427234362194,0.4373561,-0.00691624362194015
60114,"swoops",0.438026050842949,0.4373561,-0.000669950842948519
61030,"ground glean",0.447864101679825,0.4784498,0.0305856983201753
61030,"foliage glean",0.524621316919436,0.4784498,-0.0461715169194365
61030,"bark glean",0.462120698803882,0.4784498,0.0163291011961177
61030,"aerial foraging",0.479394072397279,0.4784498,-0.000944272397278567
61030,"hawks",0.479485250376799,0.4784498,-0.00103545037679886
61030,"hover/glean",0.474001762973287,0.4784498,0.00444803702671287
61034,"ground glean",0.460177379780133,0.4826861,0.0225087202198671
61034,"foliage glean",0.523494149358181,0.4826861,-0.0408080493581805
61034,"bark glean",0.464337344682302,0.4826861,0.0183487553176979
61034,"aerial foraging",0.48313219531459,0.4826861,-0.000446095314589889
61034,"hover/glean",0.478600652686746,0.4826861,0.00408544731325394
61034,"hawks",0.484151037309813,0.4826861,-0.00146493730981284
61038,"ground glean",0.451080886415509,0.478816,0.0277351135844909
61038,"foliage glean",0.523410386894879,0.478816,-0.0445943868948785
61038,"bark glean",0.462385167262377,0.478816,0.0164308327376229
61038,"aerial foraging",0.479495476218191,0.478816,-0.000679476218190533
61038,"hover/glean",0.474216854039405,0.478816,0.00459914596059546
61038,"hawks",0.479935776218933,0.478816,-0.0011197762189325
61045,"ground glean",0.440659968880593,0.4803827,0.0397227311194073
61045,"foliage glean",0.523706013465358,0.4803827,-0.0433233134653584
61045,"bark glean",0.476550909169795,0.4803827,0.00383179083020529
61045,"aerial foraging",0.481092279867911,0.4803827,-0.000709579867911203
61045,"hover/glean",0.475480510988438,0.4803827,0.00490218901156159
61045,"hawks",0.480229917584909,0.4803827,0.000152782415091091
61047,"ground glean",0.349284904610913,0.3424808,-0.00680410461091291
61047,"foliage glean",0.34446937873172,0.3424808,-0.00198857873172048
61047,"bark glean",0.336559498795212,0.3424808,0.00592130120478784
61047,"aerial foraging",0.345018753426528,0.3424808,-0.00253795342652841
61047,"hover/glean",0.339697204522634,0.3424808,0.00278359547736556
61047,"hawks",0.343067349460869,0.3424808,-0.000586549460869057
61052,"ground glean",0.334963377439684,0.3390063,0.00404292256031624
61052,"foliage glean",0.34231769018437,0.3390063,-0.00331139018437032
61052,"bark glean",0.33464225114364,0.3390063,0.00436404885636016
61052,"aerial foraging",0.342339203304819,0.3390063,-0.00333290330481922
61052,"hover/glean",0.336973853468103,0.3390063,0.0020324465318971
61052,"hawks",0.340621466288013,0.3390063,-0.00161516628801295
61053,"ground glean",0.331125019105876,0.3371791,0.00605408089412396
61053,"foliage glean",0.341245808116921,0.3371791,-0.00406670811692067
61053,"bark glean",0.33266947253056,0.3371791,0.00450962746944
61053,"aerial foraging",0.340686519242357,0.3371791,-0.00350741924235748
61053,"hover/glean",0.334947747947346,0.3371791,0.00223135205265446
61053,"hawks",0.339314814516032,0.3371791,-0.00213571451603151
61056,"ground glean",0.448614982327115,0.4877378,0.0391228176728851
61056,"foliage glean",0.517066531591069,0.4877378,-0.0293287315910689
61056,"bark glean",0.483076780026059,0.4877378,0.00466101997394092
61056,"aerial foraging",0.492841552893713,0.4877378,-0.00510375289371262
61056,"hover/glean",0.486231465247358,0.4877378,0.00150633475264245
61056,"hawks",0.488471396769494,0.4877378,-0.000733596769494249
61057,"ground glean",0.449449401453847,0.4913384,0.0418889985461532
61057,"foliage glean",0.530371274662687,0.4913384,-0.0390328746626867
61057,"bark glean",0.486958868200985,0.4913384,0.0043795317990154
61057,"aerial foraging",0.49255555303134,0.4913384,-0.00121715303133979
61057,"hover/glean",0.487735200000928,0.4913384,0.0036031999990716
61057,"hawks",0.492183622179289,0.4913384,-0.000845222179288785
61058,"ground glean",0.334963377439684,0.3390063,0.00404292256031624
61058,"foliage glean",0.34231769018437,0.3390063,-0.00331139018437032
61058,"bark glean",0.33464225114364,0.3390063,0.00436404885636016
61058,"aerial foraging",0.342339203304819,0.3390063,-0.00333290330481922
61058,"hover/glean",0.336973853468103,0.3390063,0.0020324465318971
61058,"hawks",0.340621466288013,0.3390063,-0.00161516628801295
61059,"ground glean",0.329916915828994,0.3388092,0.00889228417100579
61059,"foliage glean",0.343637388897841,0.3388092,-0.00482818889784109
61059,"bark glean",0.33459827327344,0.3388092,0.00421092672656015
61059,"aerial foraging",0.341760443066523,0.3388092,-0.00295124306652267
61059,"hover/glean",0.336885502197057,0.3388092,0.00192369780294316
61059,"hawks",0.341647269903672,0.3388092,-0.00283806990367164
61064,"ground glean",0.334963377439684,0.3390063,0.00404292256031624
61064,"foliage glean",0.34231769018437,0.3390063,-0.00331139018437032
61064,"bark glean",0.33464225114364,0.3390063,0.00436404885636016
61064,"aerial foraging",0.342339203304819,0.3390063,-0.00333290330481922
61064,"hover/glean",0.336973853468103,0.3390063,0.0020324465318971
61064,"hawks",0.340621466288013,0.3390063,-0.00161516628801295
61065,"ground glean",0.334963377439684,0.3390063,0.00404292256031624
61065,"foliage glean",0.34231769018437,0.3390063,-0.00331139018437032
61065,"bark glean",0.33464225114364,0.3390063,0.00436404885636016
61065,"aerial foraging",0.342339203304819,0.3390063,-0.00333290330481922
61065,"hover/glean",0.336973853468103,0.3390063,0.0020324465318971
61065,"hawks",0.340621466288013,0.3390063,-0.00161516628801295
61069,"ground glean",0.356734673001608,0.3479401,-0.00879457300160774
61069,"foliage glean",0.349135034035756,0.3479401,-0.00119493403575593
61069,"bark glean",0.342044152956175,0.3479401,0.00589594704382496
61069,"aerial foraging",0.350034502686261,0.3479401,-0.0020944026862606
61069,"hover/glean",0.344606289168904,0.3479401,0.00333381083109585
61069,"hawks",0.349144135310351,0.3479401,-0.00120403531035135
61073,"ground glean",0.369973845974337,0.3755353,0.00556145402566322
61073,"bark glean",0.375328578352543,0.3755353,0.000206721647456776
61073,"aerial foraging",0.367146280355168,0.3755353,0.00838901964483185
61073,"hover/glean",0.374786611880128,0.3755353,0.000748688119871888
61073,"hawks",0.38012203778621,0.3755353,-0.0045867377862096
61073,"foliage glean",0.383844646701817,0.3755353,-0.00830934670181721
61075,"ground glean",0.369973845974337,0.3755353,0.00556145402566322
61075,"bark glean",0.375328578352543,0.3755353,0.000206721647456776
61075,"aerial foraging",0.367146280355168,0.3755353,0.00838901964483185
61075,"hover/glean",0.374786611880128,0.3755353,0.000748688119871888
61075,"hawks",0.38012203778621,0.3755353,-0.0045867377862096
61075,"foliage glean",0.383844646701817,0.3755353,-0.00830934670181721
61089,"ground glean",0.358285193739702,0.3414761,-0.0168090937397017
61089,"foliage glean",0.339140294440003,0.3414761,0.00233580555999652
61089,"bark glean",0.337554984491704,0.3414761,0.00392111550829638
61089,"aerial foraging",0.339813606023489,0.3414761,0.00166249397651075
