"stateroute","country","class","deltaCover"
4063,"Canada",51,0.00931403566282696
4064,"Canada",51,0.0210378653600599
4073,"Canada",51,0.013391459683713
4105,"Canada",NA,NA
4110,"Canada",NA,NA
4114,"Canada",NA,NA
4115,"Canada",61,-0.0167461736220879
4116,"Canada",41,-0.000467875254776984
4121,"Canada",NA,NA
4122,"Canada",51,0.027012302248848
4123,"Canada",73,-4.66469938040703e-05
4125,"Canada",74,-0.00178978768204948
4130,"Canada",51,0.044348987055204
4131,"Canada",51,0.014213451125677
4139,"Canada",NA,NA
4141,"Canada",21,5.07094248537003e-05
4143,"Canada",21,0.00081968363017639
4152,"Canada",51,0.007792124280599
4153,"Canada",51,0.010879791669643
4154,"Canada",51,0.00752159173617495
4155,"Canada",21,0.00309087540562007
4164,"Canada",51,0.01240559412088
4196,"Canada",25,-0.00544038416490982
4205,"Canada",21,0.0032408044592781
4209,"Canada",NA,NA
4221,"Canada",NA,NA
4222,"Canada",NA,NA
4225,"Canada",25,-0.00318566276398623
4229,"Canada",NA,NA
4230,"Canada",41,-0.031449081454303
4231,"Canada",51,0.013104618299902
4240,"Canada",NA,NA
4241,"Canada",51,0.011746147124553
4252,"Canada",51,0.022565703986252
4253,"Canada",51,0.00916888611143496
4254,"Canada",51,0.00788597072167796
4255,"Canada",51,0.00394864028239295
4304,"Canada",NA,NA
4310,"Canada",NA,NA
4315,"Canada",51,0.032860952735172
4322,"Canada",51,0.017682670376422
4330,"Canada",41,-0.037182619573504
4331,"Canada",51,0.029132124011755
4340,"Canada",NA,NA
4352,"Canada",51,0.024069074113804
4404,"Canada",NA,NA
4430,"Canada",51,0.106977768419914
4440,"Canada",NA,NA
4001,"Canada",61,-0.017866218604687
4002,"Canada",61,-0.0078254951629353
4003,"Canada",61,-0.04045391563333
4004,"Canada",61,-0.093917159484854
4006,"Canada",61,-0.066839754395895
4007,"Canada",61,-0.015196369446293
4009,"Canada",51,0.020719277661583
4011,"Canada",61,-0.02550080545086
4012,"Canada",61,-0.0259865837888099
4013,"Canada",61,-0.00361137043098397
4018,"Canada",51,0.059806071776779
4019,"Canada",51,0.0215910246415619
4020,"Canada",51,0.011540960413967
4026,"Canada",51,0.019025972315914
4027,"Canada",51,0.012498496647523
4028,"Canada",51,0.00906628349209598
4036,"Canada",41,-0.024290101727427
4037,"Canada",51,0.00910737615420099
4038,"Canada",51,0.018462425475557
4046,"Canada",25,-0.00189339732722749
4049,"Canada",25,-0.00593772313437412
4077,"Canada",21,2.08250467002001e-06
4078,"Canada",25,-0.00205709025783665
4079,"Canada",25,-0.00274447691089325
4101,"Canada",61,-0.0152623746038071
4102,"Canada",61,-0.034452145084754
4103,"Canada",61,-0.0320136692909649
4104,"Canada",61,-0.0496350448580752
4106,"Canada",61,-0.028037826086098
4107,"Canada",61,-0.011646043464698
4108,"Canada",61,-0.028977249267104
4109,"Canada",21,0.00058841709856878
4111,"Canada",61,-0.040646169880146
4112,"Canada",61,-0.0123589388968171
4113,"Canada",61,-0.012054152962254
4119,"Canada",51,0.012352906380227
4120,"Canada",51,0.01019445186562
4126,"Canada",51,0.028260473732544
4127,"Canada",51,0.00939624739457001
4128,"Canada",51,0.00620728952398597
4129,"Canada",51,0.026681574671408
4136,"Canada",51,0.037952099684441
4137,"Canada",41,-0.022896949203748
4138,"Canada",51,0.010438896310819
4147,"Canada",25,-0.00506453258791461
4149,"Canada",21,0.00026043485071233
4157,"Canada",25,-0.00576108312999531
4201,"Canada",61,-0.015564993117378
4202,"Canada",61,-0.00462441095122099
4203,"Canada",61,-0.0528830690592255
4204,"Canada",61,-0.0108291160433923
4206,"Canada",61,-0.047809920036332
4207,"Canada",61,-0.01982807953148
4208,"Canada",61,-0.018361038834988
4211,"Canada",61,-0.00889045446994499
4212,"Canada",61,-0.015332621914796
4213,"Canada",51,0.015907079911756
4214,"Canada",61,-0.0034102068372921
4218,"Canada",51,0.015346544077056
4219,"Canada",51,0.0325289245098099
4220,"Canada",51,0.0207867341949139
4227,"Canada",51,0.014131659232598
4228,"Canada",51,0.00929882032612706
4237,"Canada",51,0.016015819464527
4239,"Canada",51,0.00981608109020404
4301,"Canada",61,-0.027605709668732
4302,"Canada",61,-0.00925047153377698
4306,"Canada",61,-0.0273127191838251
4307,"Canada",61,-0.00724797205641503
4308,"Canada",61,-0.019139739873536
4309,"Canada",51,0.0488508641477909
4311,"Canada",61,-0.033852387570967
4312,"Canada",61,-0.030097843640163
4313,"Canada",61,-0.00246139171695203
4314,"Canada",51,-0.00100753903727502
4319,"Canada",51,0.022142055217316
4320,"Canada",25,0.0245469253205323
4321,"Canada",51,0.0555210168560329
4326,"Canada",51,0.03197510987162
4327,"Canada",51,0.0209119340252191
4328,"Canada",41,-0.009075602644655
4336,"Canada",51,0.014490211982375
4337,"Canada",51,0.01437598705261
4338,"Canada",51,0.0099734397385846
4339,"Canada",41,-0.016806982407991
4401,"Canada",61,-0.027605709668732
4408,"Canada",61,-0.027938188066508
4412,"Canada",61,-0.018792380294354
4501,"Canada",51,0.015688043652328
4508,"Canada",61,-0.02333986260932
4608,"Canada",61,-0.033553795042167
4612,"Canada",61,-0.00019679456384003
4712,"Canada",61,-0.000149799499131076
4928,"Canada",51,0.00878817124214598
79007,"Canada",NA,NA
79009,"Canada",61,-0.029124860114353
79017,"Canada",NA,NA
79027,"Canada",61,-0.00666146601263701
79033,"Canada",NA,NA
79034,"Canada",51,0.050825465821843
79035,"Canada",51,0.024763120561855
79042,"Canada",51,0.037113899421472
79043,"Canada",51,0.019598677195531
79050,"Canada",NA,NA
79058,"Canada",NA,NA
79059,"Canada",21,0
79059,"Canada",31,0
79059,"Canada",41,0
79059,"Canada",42,0
79059,"Canada",45,0
79059,"Canada",46,0
79059,"Canada",71,0
79059,"Canada",73,0
79059,"Canada",74,0
79059,"Canada",91,0
79066,"Canada",41,-3.99835267805848e-06
79075,"Canada",21,0
79075,"Canada",31,0
79075,"Canada",41,0
79075,"Canada",42,0
79075,"Canada",45,0
79075,"Canada",46,0
79075,"Canada",62,0
79075,"Canada",71,0
79075,"Canada",73,0
79075,"Canada",74,0
79075,"Canada",91,0
79108,"Canada",61,-0.019124195403779
79109,"Canada",61,-0.0244533969120371
79117,"Canada",61,-0.047282755951229
79118,"Canada",61,-0.279937990376964
79126,"Canada",NA,NA
79127,"Canada",61,-0.0059403966909199
79134,"Canada",51,0.078752103832211
79135,"Canada",51,0.026847233488472
79142,"Canada",51,0.013387858025664
79143,"Canada",51,0.046534086002089
79149,"Canada",NA,NA
79150,"Canada",41,-0.000429884110407897
79209,"Canada",61,-0.037170566173251
79217,"Canada",NA,NA
79227,"Canada",61,-0.0075178900100005
79243,"Canada",51,0.045392372552338
79250,"Canada",25,-0.0206117453812126
79309,"Canada",61,-0.048743489809293
79405,"Canada",51,0.0755821656735881
79406,"Canada",61,-0.039006405510181
79407,"Canada",NA,NA
79001,"Canada",NA,NA
79002,"Canada",51,0.016662017997274
79003,"Canada",61,-0.0047914698339857
79004,"Canada",61,-0.0071754450245226
79005,"Canada",61,-0.013809300140912
79006,"Canada",61,-0.0169290586257863
79010,"Canada",NA,NA
79012,"Canada",21,0.0002960543501607
79013,"Canada",61,-0.0184835551888813
79014,"Canada",61,-0.0203115771535907
79015,"Canada",51,0.02193344228427
79016,"Canada",61,-0.0453908568535729
79020,"Canada",61,-0.0163255345881509
79021,"Canada",21,0.00112333183299285
79022,"Canada",51,0.00372889800141796
79024,"Canada",21,0.00055328472713641
79025,"Canada",61,-0.0791396087990812
79028,"Canada",NA,NA
79029,"Canada",51,0.013172178915891
79030,"Canada",51,0.00317515955036907
79031,"Canada",45,-0.00378037952126181
79032,"Canada",51,0.0122761839616951
79036,"Canada",NA,NA
79037,"Canada",51,0.00298047873576501
79038,"Canada",51,0.00432916786291804
79039,"Canada",51,0.037054656633811
79040,"Canada",51,0.035333352266504
79041,"Canada",51,0.011462803051667
79044,"Canada",21,0.00023240741965411
79045,"Canada",21,0.0003284402180843
79048,"Canada",74,-0.00040707184631357
79049,"Canada",25,-0.00475011123549621
79052,"Canada",21,0.00015083255601643
79054,"Canada",25,-0.00515747117542366
79055,"Canada",21,0.0144533877247989
79056,"Canada",73,0.000662800331400197
79057,"Canada",21,0.00158204438798357
79061,"Canada",25,-0.00437010633991252
79064,"Canada",21,0
79064,"Canada",31,0
79064,"Canada",41,0
79064,"Canada",42,0
79064,"Canada",45,0
79064,"Canada",46,0
79064,"Canada",62,0
79064,"Canada",71,0
79064,"Canada",73,0
79064,"Canada",74,0
79064,"Canada",91,0
79069,"Canada",21,0
79069,"Canada",31,0
79069,"Canada",41,0
79069,"Canada",42,0
79069,"Canada",45,0
79069,"Canada",46,0
79069,"Canada",62,0
79069,"Canada",71,0
79069,"Canada",73,0
79069,"Canada",74,0
79069,"Canada",91,0
79071,"Canada",21,0.0001409473620331
79078,"Canada",21,0
79078,"Canada",31,0
79078,"Canada",41,0
79078,"Canada",42,0
79078,"Canada",45,0
79078,"Canada",46,0
79078,"Canada",62,0
79078,"Canada",71,0
79078,"Canada",73,0
79078,"Canada",74,0
79078,"Canada",91,0
79087,"Canada",21,0.000887627173381239
79102,"Canada",21,0.00127237413787297
79103,"Canada",61,-0.013344078022977
79104,"Canada",61,-0.005577453799641
79105,"Canada",61,-0.00888875827749702
79106,"Canada",61,-0.0318189273413154
79107,"Canada",51,0.017574187427592
79111,"Canada",61,-0.000740919706853499
79112,"Canada",61,-0.0113881659343837
79113,"Canada",61,-0.000407920943772001
79114,"Canada",21,0.00013998643511727
79115,"Canada",61,-0.018937862640442
79116,"Canada",61,-0.0428062172594996
79120,"Canada",61,-0.000814999126085281
79121,"Canada",21,0.000393829366222891
79122,"Canada",21,6.02420525671991e-06
79123,"Canada",51,0.00841975150094698
79124,"Canada",61,-0.150087232909926
79125,"Canada",61,-0.03236904985101
79128,"Canada",51,0.001272883684901
79129,"Canada",51,0.0060358003264
79130,"Canada",51,0.011836234237361
79131,"Canada",51,0.00719015970163506
79132,"Canada",51,0.019515713185241
79133,"Canada",51,0.055634818509433
79136,"Canada",74,-0.00336187424489201
79137,"Canada",25,-0.0162442277700031
79139,"Canada",51,0.0316753387718059
79140,"Canada",51,0.036599165008389
79141,"Canada",51,0.016755079856856
79144,"Canada",NA,NA
79147,"Canada",74,-0.000436439757489603
79204,"Canada",61,-0.025499626358044
79210,"Canada",NA,NA
79221,"Canada",21,0.000887153666998461
79222,"Canada",51,0.003057577276395
79225,"Canada",61,-0.0800611356481888
79229,"Canada",51,0.008588692188228
79230,"Canada",51,0.00320130285133402
79237,"Canada",51,0.00293222217545597
79402,"Canada",61,-0.022102271843755
79403,"Canada",51,0.019337568819994
79418,"Canada",61,-0.022634493505108
45002,"Canada",21,0.0055121438189878
45003,"Canada",21,0.00214898003040409
45007,"Canada",51,0.000474985634581038
45009,"Canada",61,-0.0083052147239264
45011,"Canada",21,0.00028190544256176
45013,"Canada",21,0.0082335196522047
45014,"Canada",21,0.0144948833994959
45016,"Canada",51,0.0286934882158449
45018,"Canada",61,-0.0028454718777684
45020,"Canada",61,-0.0018670990028717
45021,"Canada",51,0.012833917249054
45022,"Canada",74,-0.030198294006868
45024,"Canada",51,0.00663173337119199
45026,"Canada",51,0.0035503677796771
45030,"Canada",51,0.000986292209963047
45032,"Canada",21,0.0375397490204174
45033,"Canada",21,0.0032178918561857
45037,"Canada",21,3.68235965606e-06
45041,"Canada",73,-0.014048168439804
45042,"Canada",51,0.009955125736492
45043,"Canada",51,0.012807050696361
45047,"Canada",41,-1.92571367008121e-06
45048,"Canada",41,-1.90043253900374e-06
45049,"Canada",51,0.00358311171777603
45054,"Canada",21,0.000449396524666898
45055,"Canada",21,0
45055,"Canada",31,0
45055,"Canada",41,0
45055,"Canada",42,0
45055,"Canada",45,0
45055,"Canada",46,0
45055,"Canada",62,0
45055,"Canada",71,0
45055,"Canada",73,0
45055,"Canada",74,0
45055,"Canada",91,0
45061,"Canada",41,-9.6978160520067e-06
45062,"Canada",41,-0.000410753658474039
45065,"Canada",21,1.32041589328002e-05
45072,"Canada",21,0
45072,"Canada",31,0
45072,"Canada",41,0
45072,"Canada",42,0
45072,"Canada",45,0
45072,"Canada",46,0
45072,"Canada",62,0
45072,"Canada",71,0
45072,"Canada",73,0
45072,"Canada",74,0
45072,"Canada",91,0
45077,"Canada",21,0.000480953798240999
45105,"Canada",21,0.00090366171256445
45107,"Canada",51,0.00808274406741094
45109,"Canada",61,-0.046235349513473
45111,"Canada",51,0.039991886617449
45113,"Canada",42,0.020821874754459
45116,"Canada",71,-0.00275303961045959
45118,"Canada",74,-0.012640248788255
45120,"Canada",42,0.0290411836974521
45121,"Canada",51,0.00235360161342302
45124,"Canada",51,0.00663173337119199
45141,"Canada",42,0.00475199946166399
45142,"Canada",42,0.0029547800461733
45154,"Canada",21,0.0004494211028176
45203,"Canada",21,0.00655747331744537
45207,"Canada",61,-0.0077909752321031
45209,"Canada",61,-0.0165078218452409
45211,"Canada",51,0.028375718600799
45213,"Canada",73,-0.0040350862884546
45214,"Canada",51,0.00844408789791001
45216,"Canada",74,-0.000909119718588829
45220,"Canada",74,-0.00401636694321751
45302,"Canada",51,0.014484257738347
45303,"Canada",21,0.00128875178216236
45305,"Canada",61,-0.00460974193389802
45307,"Canada",51,0.0316498154678579
45309,"Canada",51,0.011165653732273
45313,"Canada",NA,NA
45314,"Canada",21,0.0139887150530998
45320,"Canada",61,-0.00078693606244358
45012,"Canada",21,0.0029278387689751
45100,"Canada",21,0.0035091761930614
45101,"Canada",74,-0.00452627060002
45112,"Canada",21,0.00098263634360342
45212,"Canada",21,0.00447200125102306
68032,"Canada",25,-0.00693038783399521
68034,"Canada",NA,NA
68054,"Canada",21,0.00417961504179612
68055,"Canada",21,0.00053747158012379
68065,"Canada",41,-0.001228686894857
68066,"Canada",51,0.01486954561292
68079,"Canada",21,0.00136954124349566
68081,"Canada",21,0.000114733283360614
68090,"Canada",25,0.00038307875363973
68091,"Canada",NA,NA
68092,"Canada",21,0
68092,"Canada",31,0
68092,"Canada",41,0
68092,"Canada",42,0
68092,"Canada",45,0
68092,"Canada",46,0
68092,"Canada",62,0
68092,"Canada",71,0
68092,"Canada",73,0
68092,"Canada",91,0
68131,"Canada",41,-0.048134788121217
68191,"Canada",21,0.00014822172429989
68231,"Canada",25,0.00531215364510099
68253,"Canada",21,0.0009193792001401
68256,"Canada",21,0.00038656689744128
68263,"Canada",41,-0.00153632340179999
68264,"Canada",41,-7.89464095579673e-05
68280,"Canada",41,-0.00149292603248796
68284,"Canada",25,-0.00475024279018705
68289,"Canada",41,-0.000333400515734938
68290,"Canada",NA,NA
68330,"Canada",41,-0.00025366507303004
68354,"Canada",21,0.00076217077189187
68430,"Canada",41,-0.00126541338184794
68035,"Canada",41,-0.0121914456135539
68036,"Canada",41,-0.00364354488890395
68046,"Canada",21,0.0108940493038627
68059,"Canada",21,0.0422536921038573
68060,"Canada",21,0.00422585157312
68068,"Canada",21,0.00057026526532665
68072,"Canada",21,0.0002954649071829
68078,"Canada",25,-0.00744625981293988
68175,"Canada",NA,NA
68236,"Canada",41,-0.00792200002865795
68255,"Canada",41,-0.001368297076347
68258,"Canada",21,0.00109880065808821
68259,"Canada",25,-0.00530184286826681
68260,"Canada",21,0.00242248833542999
68261,"Canada",25,-0.00351687834396345
68268,"Canada",NA,NA
68271,"Canada",21,0.0002662535235181
68275,"Canada",25,-0.00388849042399957
68285,"Canada",41,-0.00824991390306706
68286,"Canada",41,-0.00857942672396805
68358,"Canada",21,0.00120500567638298
68001,"Canada",21,0.0173390646453034
68002,"Canada",25,-0.0231669401032305
68003,"Canada",21,0.055071993390771
68004,"Canada",21,0.0215670254127458
68005,"Canada",21,0.0322553661720389
68006,"Canada",21,0.085452778064075
68007,"Canada",21,0.0105426973391683
68008,"Canada",25,-0.0283983475727729
68009,"Canada",21,0.0196682881327502
68010,"Canada",21,0.0081384467679145
68016,"Canada",21,0.0147518789972457
68018,"Canada",21,0.0238323739569379
68019,"Canada",21,0.0304670815440789
68020,"Canada",21,0.0108101619450871
68022,"Canada",21,0.0056467506224804
68027,"Canada",21,0.0107280370342117
68028,"Canada",41,-0.014225999751682
68033,"Canada",41,-0.00280201648006795
68037,"Canada",41,-0.00992227550851599
68038,"Canada",25,-0.0097135153490623
68040,"Canada",41,-0.006825025092004
68041,"Canada",21,0.021851529393141
68043,"Canada",41,-0.03440268101734
68044,"Canada",41,-0.00132319731518393
68045,"Canada",41,-0.018160388241989
68047,"Canada",21,0.0072096537079385
68048,"Canada",21,0.00096045433666013
68049,"Canada",21,0.000422220121624603
68051,"Canada",NA,NA
68052,"Canada",41,-0.007445794365049
68058,"Canada",41,-0.011575733278259
68064,"Canada",21,0.0100622781390381
68071,"Canada",41,-0.000287729852277985
68073,"Canada",21,0.00023769059814839
68074,"Canada",41,-0.058072546086266
68077,"Canada",41,-8.99129408179489e-05
68080,"Canada",41,-0.00807046163981795
68082,"Canada",21,1.1365573677331e-05
68117,"Canada",NA,NA
68121,"Canada",21,0.0121069571676158
68127,"Canada",21,0.0093496811558485
68142,"Canada",41,-0.004796485291932
68180,"Canada",21,5.77045144165109e-06
68201,"Canada",21,0.064164967029117
68202,"Canada",21,0.010928407240897
68204,"Canada",51,-0.00505606892696309
68206,"Canada",21,0.0443173076923078
68208,"Canada",21,0.0311934419248376
68209,"Canada",21,0.0115336232788548
68210,"Canada",51,-0.00392013433532501
68217,"Canada",NA,NA
68219,"Canada",21,0.0214377241166946
68220,"Canada",21,0.0173419645187858
68222,"Canada",21,0.0095135015344677
68228,"Canada",41,-0.014927265718517
68233,"Canada",41,-0.0133239661278319
68238,"Canada",41,-0.00727159152395396
68241,"Canada",41,-0.00531630644997105
68245,"Canada",41,-0.00700091484597398
68247,"Canada",41,-0.00704876950523792
68248,"Canada",21,0.000916056128894499
68251,"Canada",41,-0.00869171252248802
68252,"Canada",41,-0.00827647725354996
68274,"Canada",21,0.00390571481332192
68278,"Canada",21,0.00322992434951723
68292,"Canada",41,-0.000151097498723995
68294,"Canada",41,-0.0108763169600811
68297,"Canada",21,0.0049160357582341
68299,"Canada",21,0.00448813133953777
68300,"Canada",21,0.0337503882816082
68301,"Canada",21,0.062157602411237
68303,"Canada",21,0.0122140716201294
68306,"Canada",21,0.0449057423088174
68316,"Canada",21,0.0130519849367808
68317,"Canada",21,0.0147429660858712
68319,"Canada",21,0.0153172304941635
68327,"Canada",NA,NA
68338,"Canada",41,-0.011625244893948
68352,"Canada",41,-0.026151510396567
68373,"Canada",41,-5.99832046999094e-06
68452,"Canada",41,-0.019116973820094
68901,"Canada",NA,NA
68902,"Canada",21,0.0641100985027233
68907,"Canada",21,0.0355646195692266
76025,"Canada",41,-0.00373858476608302
76026,"Canada",41,-0.000879649254786008
76030,"Canada",41,-0.0024348271821909
76043,"Canada",41,-0.014270749892168
76047,"Canada",NA,NA
76051,"Canada",41,-0.00469427058257099
76072,"Canada",NA,NA
76073,"Canada",NA,NA
76125,"Canada",41,-0.00390939612499197
76132,"Canada",41,-0.00170875880195598
76143,"Canada",41,-0.00099221924277304
76172,"Canada",NA,NA
76226,"Canada",74,-0.000244010736472404
76243,"Canada",41,-0.0141364128949211
76247,"Canada",NA,NA
76343,"Canada",41,-0.00947796412700808
76345,"Canada",41,-0.00903757915966796
76346,"Canada",NA,NA
76443,"Canada",41,-0.030421283615537
68011,"Canada",21,0.00524219709143901
68012,"Canada",21,0.0047991810218753
68013,"Canada",21,0.0264772462399703
68014,"Canada",21,0.00622869486678961
68015,"Canada",21,0.0035270610040784
68024,"Canada",21,0.0029008971180788
68025,"Canada",41,-0.003876605816241
68026,"Canada",41,-0.00843756767610504
68050,"Canada",41,-0.00286582939494107
68113,"Canada",21,0.0098582807914574
68211,"Canada",41,-0.00219000616903098
68212,"Canada",41,-0.010025611100304
68214,"Canada",21,0.0028090375464555
68215,"Canada",41,-0.00389611232924703
68223,"Canada",21,0.0034062753837927
68224,"Canada",21,0.004364767809682
68225,"Canada",41,-0.00594871964233401
68226,"Canada",41,-0.00859245132824393
68312,"Canada",41,-0.00798927100296998
68313,"Canada",21,0.0183413274116835
68314,"Canada",41,-0.008581066170676
68323,"Canada",41,-0.00291025780531501
68325,"Canada",74,-0.00951837368634353
68326,"Canada",41,-0.00935682427350104
68350,"Canada",41,-0.00374292108922003
76001,"Canada",41,-0.00793923930457496
76002,"Canada",41,-0.0141835348572
76003,"Canada",41,-0.00813756566025203
76004,"Canada",21,0.0123119015047879
76005,"Canada",21,0.0117706660783377
76006,"Canada",41,-0.0701091833682319
76008,"Canada",21,0.0406381633472604
76009,"Canada",41,-0.041798169842074
76012,"Canada",41,-0.00511750816876799
76014,"Canada",41,-0.00908549716527696
76016,"Canada",41,-0.00195934118395902
76017,"Canada",41,-0.0254498007370231
76018,"Canada",41,-0.0397779175292751
76019,"Canada",41,-0.014249175601636
76021,"Canada",NA,NA
76031,"Canada",25,-0.00166174563202682
76034,"Canada",25,0.00033670171085281
76046,"Canada",41,-0.00565121885472997
76049,"Canada",25,-0.000429571457094282
76052,"Canada",25,0.000535523429150028
76053,"Canada",41,-0.00850957949738701
76054,"Canada",41,-0.00518536534796399
76071,"Canada",25,-0.00289241827034547
76074,"Canada",25,0.000442684683109969
76076,"Canada",41,-0.00168786127167597
76077,"Canada",73,1.46491630096095e-05
76079,"Canada",NA,NA
76093,"Canada",25,-0.00178530796562407
76094,"Canada",25,-0.00200304509167115
76095,"Canada",21,5.86494211301993e-06
76104,"Canada",21,0.0199175521592732
76109,"Canada",NA,NA
76112,"Canada",74,-0.00145963305985947
76113,"Canada",41,-0.00666117521525
76116,"Canada",41,-0.023426313196432
76117,"Canada",41,-0.015440410709319
76118,"Canada",41,-0.000398260101183046
76120,"Canada",NA,NA
76127,"Canada",74,-0.0036551476662967
76129,"Canada",74,-0.00046140663107244
76133,"Canada",74,-0.000355696192690147
76134,"Canada",74,-0.000148920327624721
76135,"Canada",73,0.00139557720541107
76148,"Canada",41,-0.00102223745061603
76151,"Canada",21,4.13988881441405e-05
76155,"Canada",NA,NA
76176,"Canada",41,-0.000450137817526008
76201,"Canada",41,-0.00929810030192102
76204,"Canada",41,-0.010007226863104
76212,"Canada",73,0.00414435158983942
76213,"Canada",41,-0.003482933625236
76216,"Canada",41,-0.012570805225715
76227,"Canada",74,-0.000145704021014682
76302,"Canada",41,-0.049804903353858
76304,"Canada",41,-0.018864456870529
76309,"Canada",41,-0.030599612102891
76317,"Canada",41,-0.018182876386545
76318,"Canada",21,0.042823411887572
76320,"Canada",41,-0.020126600840747
76355,"Canada",NA,NA
76417,"Canada",41,-0.0186119683446709
56001,"Canada",74,-8.1018085729599e-05
56002,"Canada",41,-0.013868906594115
56003,"Canada",41,-0.0110400899311139
56005,"Canada",21,0.0173966339267671
56007,"Canada",73,2.84396774128098e-05
56009,"Canada",NA,NA
56010,"Canada",41,-0.014634942137564
56018,"Canada",51,0.0160511233283556
56021,"Canada",41,-0.00955075912748704
56022,"Canada",NA,NA
56023,"Canada",NA,NA
56024,"Canada",41,-0.000412041041005007
56025,"Canada",NA,NA
56033,"Canada",41,-0.00327323355075204
56034,"Canada",41,-0.006317983195961
56036,"Canada",41,-0.00725078163272097
56037,"Canada",NA,NA
56038,"Canada",41,-0.0161070501986199
56040,"Canada",41,-0.00133401217976792
56101,"Canada",25,0.00875295391374051
56105,"Canada",21,0.017176455623469
56110,"Canada",41,-0.014198302236395
56117,"Canada",21,0.0066819482830735
56137,"Canada",NA,NA
56217,"Canada",41,-0.00692076760690397
57041,"Canada",NA,NA
65035,"Canada",NA,NA
76010,"Canada",41,-0.0128355188763459
76022,"Canada",41,-0.0179238113775619
76023,"Canada",41,-0.00842452903521301
76024,"Canada",41,-0.015322396543455
76037,"Canada",74,-0.00161198240252544
76040,"Canada",41,-0.00466376408038394
76041,"Canada",41,-0.01025720313607
76055,"Canada",41,-0.00704959975403308
76056,"Canada",25,0.00046399131250308
76057,"Canada",41,-0.006986209472847
76058,"Canada",41,-0.00187413130289393
76059,"Canada",41,-0.022009624197983
76060,"Canada",41,-0.010892382184331
76061,"Canada",41,-0.010288901583192
76062,"Canada",41,-0.029045541847066
76063,"Canada",41,-0.00880157739707599
76069,"Canada",41,-0.0187316530412549
76082,"Canada",21,0.0113127663901713
76083,"Canada",25,-0.00424590770827847
76086,"Canada",74,-0.0069132517172639
76098,"Canada",41,-0.000329852744310077
76099,"Canada",25,-0.00402756107724661
76110,"Canada",41,-0.00679757831008199
76121,"Canada",21,0.0142539939782486
76139,"Canada",25,-0.00138310069337022
76140,"Canada",41,-0.00459905127625893
76156,"Canada",41,-0.000368214775243958
76157,"Canada",41,-0.00313439985604602
76159,"Canada",41,-0.023095447077623
76161,"Canada",41,-0.00120439002099004
76162,"Canada",41,-0.008747451359851
76163,"Canada",25,-0.0069656642780724
76164,"Canada",NA,NA
76182,"Canada",73,0.00024390870112198
76183,"Canada",21,0.00057124734813192
76190,"Canada",41,-0.013902996444895
76221,"Canada",41,-0.00953705463086896
76225,"Canada",41,-0.003566547374382
76237,"Canada",74,-0.00112171070042791
76238,"Canada",74,-0.000323970194742084
76257,"Canada",41,-0.00100438612657194
76261,"Canada",41,-0.015261451558367
76262,"Canada",41,-0.0248686343277791
76264,"Canada",NA,NA
76281,"Canada",74,-0.00374054325273035
76284,"Canada",25,-0.00222798313690087
76286,"Canada",74,-0.00146319766049387
76310,"Canada",41,-0.0131061545239389
76321,"Canada",41,-0.014850081159526
76324,"Canada",41,-0.00321857967466899
76337,"Canada",41,-0.00326897198909293
76341,"Canada",41,-0.00707858451230092
76362,"Canada",41,-0.014723901230295
76364,"Canada",41,-0.015246506387542
76381,"Canada",41,-0.00488417721393197
76390,"Canada",41,-0.00997920064337199
76439,"Canada",41,-0.00459461657314797
76464,"Canada",41,-0.00753639544518003
76537,"Canada",41,-0.00218129324732697
76621,"Canada",41,-0.00966026423663902
56013,"Canada",21,0.0163303085899406
56014,"Canada",21,0.0143948171379002
56015,"Canada",21,0.0139958870437651
56016,"Canada",21,0.0138387084703622
56026,"Canada",21,0.0208591356495665
56029,"Canada",41,-0.0169012785714
56030,"Canada",41,-0.014451214312845
56031,"Canada",41,-0.00763816683995799
56032,"Canada",21,0.0144798170970472
56041,"Canada",41,-0.0339743024904471
56042,"Canada",41,-0.014685577504758
56125,"Canada",41,-0.000853879190749973
57036,"Canada",21,5.86689195530149e-06
57037,"Canada",21,0
57037,"Canada",31,0
57037,"Canada",41,0
57037,"Canada",42,0
57037,"Canada",45,0
57037,"Canada",46,0
57037,"Canada",62,0
57037,"Canada",71,0
57037,"Canada",73,0
57037,"Canada",74,0
57037,"Canada",91,0
57039,"Canada",21,0
57039,"Canada",25,0
57039,"Canada",31,0
57039,"Canada",41,0
57039,"Canada",42,0
57039,"Canada",45,0
57039,"Canada",46,0
57039,"Canada",62,0
57039,"Canada",71,0
57039,"Canada",73,0
57039,"Canada",74,0
57039,"Canada",91,0
57040,"Canada",21,0
57040,"Canada",25,0
57040,"Canada",31,0
57040,"Canada",41,0
57040,"Canada",42,0
57040,"Canada",45,0
57040,"Canada",46,0
57040,"Canada",62,0
57040,"Canada",71,0
57040,"Canada",73,0
57040,"Canada",74,0
57040,"Canada",91,0
57042,"Canada",21,0
57042,"Canada",31,0
57042,"Canada",41,0
57042,"Canada",42,0
57042,"Canada",45,0
57042,"Canada",46,0
57042,"Canada",62,0
57042,"Canada",71,0
57042,"Canada",73,0
57042,"Canada",91,0
65001,"Canada",21,0.0061952807229895
65002,"Canada",25,-0.00814000476629607
65003,"Canada",41,-0.000407383661911953
65006,"Canada",41,-0.00659969201437305
65007,"Canada",41,-0.010304686279765
65009,"Canada",41,-0.00510351940402798
