"scale","focal_rte","max_lc_class","max_lc","trend_tmax","trend_tmin","dir_all","dir_core"
3,60114,"Shrubland",0.183727939234553,-0.0101854537701448,0.0387378659779385,0.368112253552625,0.371683976020131
3,61030,"Forest",-0.0742033468489181,0.0452780540548004,0.0279149244569395,0.451475138591056,0.432858706162933
3,61034,"Forest",-0.0442298954754411,0.0611584633722289,0.0285341630950062,0.394664373676001,0.394946183777002
3,61038,"Forest",-0.0742033468489181,0.0452780540548004,0.0279149244569395,0.451475138591056,0.432858706162933
3,61045,"Agricultural",-0.0841663875865148,0.0484235527448782,0.0763299000918738,0.423833790200708,0.442419051178335
3,61047,"Wetlands",0.0972105003906115,0.0518009303075013,0.0330020555819166,0.463113216531099,0.462892497368795
3,61052,"Agricultural",-0.168239434823637,0.0581618725802146,0.0738901880187504,0.403239995857327,0.410439253631134
3,61053,"Agricultural",-0.16875125127762,0.0548739059867944,0.0594565804857271,0.415081115387981,0.433686386809309
3,61056,"Agricultural",-0.0875456265544933,0.0524169437244638,0.0723066458280867,0.430066602889265,0.414493326965688
3,61057,"Agricultural",-0.0890550316035784,0.0539404787900574,0.0713332690190347,0.437877300905357,0.432251125850031
3,61058,"Agricultural",-0.168239434823637,0.0581618725802146,0.0738901880187504,0.403239995857327,0.410439253631134
3,61059,"Agricultural",-0.119270932765122,0.0569784751647356,0.0592573442546912,0.409971836238765,0.427055031620547
3,61064,"Agricultural",-0.167069320425465,0.0540016957221056,0.0544502974351983,0.436275299194893,0.463483611819681
3,61065,"Agricultural",-0.167069320425465,0.0540016957221056,0.0544502974351983,0.436275299194893,0.463483611819681
3,61069,"Forest",-0.0667618165602032,0.0730908259983851,0.0289563565081698,0.343140416255067,0.344529260832552
3,61073,"Forest",-0.0559307964096333,0.0519655064188209,0.036467675128341,0.409297783613793,0.449360506353538
3,61075,"Forest",-0.0724732947640181,0.0513388231138958,0.029486888704707,0.403585234435861,0.429358010556187
3,61089,"Forest",-0.0404349225249086,0.0878351278382165,0.047510644871279,0.339283935122181,0.337900002892116
