"aou","propFor","min_for","max_for","patchArea","std_patch","for_range"
5990,0.384960288171723,0.000948158447082659,0.871428246591271,1088.57847179563,2253.69402226179,0.870480088144188
6010,0.233957800452139,0.0049473565263166,0.522368900963872,112.226032011509,86.0801434970113,0.517421544437556
6040,0.186899098576534,0.00187580469098312,0.557457990910049,132.989947772285,203.918575646474,0.555582186219066
6050,0.0113820022960551,6.28092842984087e-05,0.0443906171742389,25.3807199550189,33.6783569171555,0.0443278078899405
6070,0.519726329096708,0.0659468869140492,0.892414253263568,2460.14826958609,8509.64564577271,0.826467366349519
6080,0.541584735098699,0.130371258345246,0.859422292662195,700.212465603172,1650.7471445861,0.729051034316949
6090,0.406411004057868,0.0905449770564369,0.862339096102932,796.945618114131,1132.07176670977,0.771794119046495
6100,0.418581503982975,0.092939983359459,0.769487932001428,293.047714460906,400.451506680197,0.676547948641969
6110,0.335816144315917,0.0299289271914172,0.742334299570312,257.455656113612,401.018063065977,0.712405372378895
6120,0.304539918398265,0.000738643595002713,0.785442981819969,512.603620455168,1161.54431100957,0.784704338224966
6121,0.0190077322215242,0.00617479285982504,0.0322742071950675,23.9783426798807,7.60338958184485,0.0260994143352425
6130,0.357493629014624,0.00178332752312844,0.825031249593201,539.231321961316,1437.94236640105,0.823247922070072
6140,0.421566809934302,0.0118570470348636,0.858666887001656,1086.37740707879,4221.35817884356,0.846809839966792
6150,0.411985074282151,0.0455040250195705,0.881282067933382,978.512649295819,1871.35507994806,0.835778042913812
6160,0.261454020777885,0.00287076347700602,0.820752686745384,586.253468723928,1905.69201320111,0.817881923268378
6170,0.361586519654103,0.00632182888770657,0.820548670146085,403.261729379352,1022.39507943527,0.814226841258378
6190,0.439631352105765,0.04432071702179,0.851638549295826,1028.26298187214,4143.37884682641,0.807317832274036
6200,0.172002535368725,6.53786434102943e-05,0.49531983040631,111.370600392401,123.985379619973,0.495254451762899
6220,0.145594602283684,8.95104627423485e-05,0.553261935333279,96.9056175935656,153.263236781651,0.553172424870537
6240,0.451536415932218,0.0569074906220291,0.841245068363868,742.10392887308,1980.11599540763,0.784337577741839
6260,0.619644791716284,0.227262342965404,0.886292704668243,6837.26959159072,9002.13910141183,0.659030361702839
6270,0.361531190618653,0.00733996237117867,0.828614545322742,827.734083175075,3972.39333907115,0.821274582951564
6280,0.461335379286688,0.112833536571132,0.811437063874334,342.021067951347,390.741710239176,0.698603527303203
6290,0.70529919255804,0.388948571504851,0.895346716589216,2075.01159957136,4526.86375649959,0.506398145084365
6291,0.636949612885422,0.119323595376128,0.91523544376468,4899.80546730988,13004.0326322541,0.795911848388552
6292,0.47092243453083,0.122998304936508,0.895964953384285,1059.50809549397,1233.62855516342,0.772966648447777
6310,0.396490221526406,0.0347484894269019,0.780292477415323,275.367755666327,380.805127848892,0.745543987988422
6320,0.426468109925403,0.196219921251908,0.6438723772226,284.350252442833,164.621735020161,0.447652455970692
