"max_bins","stateroute","year_bin","n_years","n_bins"
5,72002,2012,5,5
5,72004,1992,4,5
5,72004,1997,5,5
5,72004,2002,5,5
5,72004,2007,5,5
5,72004,2012,5,5
5,72005,1992,5,5
5,72005,1997,5,5
5,72005,2002,4,5
5,72005,2007,4,5
5,72005,2012,5,5
5,72006,1992,5,5
5,72006,1997,5,5
5,72006,2002,5,5
5,72006,2007,5,5
5,72006,2012,5,5
5,72008,1992,5,5
5,72008,1997,5,5
5,72008,2002,5,5
5,72008,2007,4,5
5,72008,2012,5,5
5,72010,1992,5,5
5,72010,1997,5,5
5,72010,2002,5,5
5,72010,2007,5,5
5,72010,2012,5,5
5,72014,1992,4,5
5,72014,1997,4,5
5,72014,2002,4,5
5,72014,2007,4,5
5,72014,2012,5,5
5,72016,1992,5,5
5,72016,1997,5,5
5,72016,2002,5,5
5,72016,2007,5,5
5,72016,2012,5,5
5,72019,1992,3,5
5,72019,1997,3,5
5,72019,2002,3,5
5,72019,2007,4,5
5,72019,2012,3,5
5,72021,1992,5,5
5,72021,1997,4,5
5,72021,2002,5,5
5,72021,2007,5,5
5,72021,2012,5,5
5,72022,1992,5,5
5,72022,1997,5,5
5,72022,2002,5,5
5,72022,2007,5,5
5,72022,2012,4,5
5,72023,1992,5,5
5,72023,1997,3,5
5,72023,2002,5,5
5,72023,2007,5,5
5,72023,2012,5,5
5,72025,1992,3,5
5,72025,1997,5,5
5,72025,2002,5,5
5,72025,2007,5,5
5,72025,2012,5,5
5,72028,1992,3,5
5,72028,1997,3,5
5,72028,2002,4,5
5,72028,2007,4,5
5,72028,2012,5,5
5,72029,1992,5,5
5,72029,1997,5,5
5,72029,2002,5,5
5,72029,2007,5,5
5,72029,2012,5,5
5,72030,1992,4,5
5,72030,1997,4,5
5,72030,2002,4,5
5,72030,2007,5,5
5,72030,2012,5,5
5,72031,1992,5,5
5,72031,1997,5,5
5,72031,2002,5,5
5,72031,2007,5,5
5,72031,2012,4,5
5,72033,1992,5,5
5,72033,1997,5,5
5,72033,2002,5,5
5,72033,2007,5,5
5,72033,2012,5,5
5,72034,1992,5,5
5,72034,1997,5,5
5,72034,2002,5,5
5,72034,2007,4,5
5,72034,2012,5,5
5,72035,1992,5,5
5,72035,1997,5,5
5,72035,2002,5,5
5,72035,2007,5,5
5,72035,2012,5,5
5,72036,1992,5,5
5,72036,1997,4,5
5,72036,2002,5,5
5,72036,2007,5,5
5,72036,2012,5,5
5,72038,1992,5,5
5,72038,1997,5,5
5,72038,2002,5,5
5,72038,2007,3,5
5,72038,2012,4,5
5,72039,1992,5,5
5,72039,1997,5,5
5,72039,2002,5,5
5,72039,2007,3,5
5,72039,2012,5,5
5,72042,1992,4,5
5,72042,1997,3,5
5,72042,2002,5,5
5,72042,2007,5,5
5,72042,2012,4,5
5,72047,1992,5,5
5,72047,1997,5,5
5,72047,2002,5,5
5,72047,2007,5,5
5,72047,2012,5,5
5,72048,1992,5,5
5,72048,1997,5,5
5,72048,2002,3,5
5,72048,2007,5,5
5,72048,2012,5,5
5,72049,1992,5,5
5,72049,1997,5,5
5,72049,2002,5,5
5,72049,2007,5,5
5,72049,2012,5,5
5,72050,1992,5,5
5,72050,1997,5,5
5,72050,2002,5,5
5,72050,2007,5,5
5,72050,2012,5,5
5,72052,1992,5,5
5,72052,1997,3,5
5,72052,2002,5,5
5,72052,2007,5,5
5,72052,2012,5,5
5,72054,1992,5,5
5,72054,1997,5,5
5,72054,2002,5,5
5,72054,2007,5,5
5,72054,2012,5,5
5,72056,1992,5,5
5,72056,1997,5,5
5,72056,2002,5,5
5,72056,2007,5,5
5,72056,2012,5,5
5,72057,1992,3,5
5,72057,1997,5,5
5,72057,2002,5,5
5,72057,2007,5,5
5,72057,2012,5,5
5,72058,1992,5,5
5,72058,1997,4,5
5,72058,2002,3,5
5,72058,2007,5,5
5,72058,2012,5,5
5,72060,1992,5,5
5,72060,1997,5,5
5,72060,2002,5,5
5,72060,2007,5,5
5,72060,2012,5,5
5,72061,1992,5,5
5,72061,1997,5,5
5,72061,2002,5,5
5,72061,2007,5,5
5,72061,2012,5,5
5,72062,1992,5,5
5,72062,1997,5,5
5,72062,2002,5,5
5,72062,2007,5,5
5,72062,2012,5,5
5,72063,1992,5,5
5,72063,1997,4,5
5,72063,2002,5,5
5,72063,2007,4,5
5,72063,2012,5,5
5,72064,1992,5,5
5,72064,1997,5,5
5,72064,2002,5,5
5,72064,2007,5,5
5,72064,2012,5,5
5,72068,1992,5,5
5,72068,1997,5,5
5,72068,2002,3,5
5,72068,2007,4,5
5,72068,2012,5,5
5,72071,1992,5,5
5,72071,1997,4,5
5,72071,2002,5,5
5,72071,2007,5,5
5,72071,2012,5,5
5,72072,1992,4,5
5,72072,1997,5,5
5,72072,2002,5,5
5,72072,2007,5,5
5,72072,2012,5,5
5,72076,1992,4,5
5,72076,1997,5,5
5,72076,2002,5,5
5,72076,2007,5,5
5,72076,2012,4,5
5,72083,1992,5,5
5,72083,1997,5,5
5,72083,2002,5,5
5,72083,2007,5,5
5,72083,2012,5,5
5,72084,1992,5,5
5,72084,1997,5,5
5,72084,2002,5,5
5,72084,2007,5,5
5,72084,2012,5,5
5,72085,1992,5,5
5,72085,1997,5,5
5,72085,2002,3,5
5,72085,2007,5,5
5,72085,2012,5,5
5,72086,1992,5,5
5,72086,1997,5,5
5,72086,2002,5,5
5,72086,2007,5,5
5,72086,2012,5,5
5,72088,1992,4,5
5,72088,1997,5,5
5,72088,2002,5,5
5,72088,2007,5,5
5,72088,2012,3,5
5,72090,1992,5,5
5,72090,1997,5,5
5,72090,2002,5,5
5,72090,2007,5,5
5,72090,2012,5,5
5,72091,1992,5,5
5,72091,1997,5,5
5,72091,2002,5,5
5,72091,2007,5,5
5,72091,2012,5,5
5,72097,1992,5,5
5,72097,1997,4,5
5,72097,2002,5,5
5,72097,2007,3,5
5,72097,2012,4,5
5,72126,1992,4,5
5,72126,1997,5,5
5,72126,2002,5,5
5,72126,2007,5,5
5,72126,2012,5,5
5,72127,1992,5,5
5,72127,1997,4,5
5,72127,2002,4,5
5,72127,2007,4,5
5,72127,2012,5,5
5,72132,1992,5,5
5,72132,1997,5,5
5,72132,2002,5,5
5,72132,2007,5,5
5,72132,2012,5,5
5,72151,1992,3,5
5,72151,1997,5,5
5,72151,2002,5,5
5,72151,2007,5,5
5,72151,2012,5,5
5,72155,1992,5,5
5,72155,1997,5,5
5,72155,2002,5,5
5,72155,2007,5,5
5,72155,2012,5,5
5,72165,1992,5,5
5,72165,1997,5,5
5,72165,2002,5,5
5,72165,2007,5,5
5,72165,2012,5,5
5,72182,1992,5,5
5,72182,1997,5,5
5,72182,2002,4,5
5,72182,2007,5,5
5,72182,2012,5,5
5,72189,1992,5,5
5,72189,1997,4,5
5,72189,2002,3,5
5,72189,2007,4,5
5,72189,2012,5,5
5,72192,1992,5,5
5,72192,1997,5,5
5,72192,2002,4,5
5,72192,2007,5,5
5,72192,2012,5,5
5,72193,1992,5,5
5,72193,1997,4,5
5,72193,2002,5,5
5,72193,2007,5,5
5,72193,2012,5,5
5,72194,1992,5,5
5,72194,1997,5,5
5,72194,2002,5,5
5,72194,2007,5,5
5,72194,2012,5,5
5,72195,1992,5,5
5,72195,1997,5,5
5,72195,2002,5,5
5,72195,2007,5,5
5,72195,2012,5,5
5,72196,1992,5,5
5,72196,1997,3,5
5,72196,2002,3,5
5,72196,2007,5,5
5,72196,2012,5,5
5,80002,1992,5,5
5,80002,1997,5,5
5,80002,2002,4,5
5,80002,2007,5,5
5,80002,2012,4,5
5,80003,1992,5,5
5,80003,1997,5,5
5,80003,2002,5,5
5,80003,2007,5,5
5,80003,2012,5,5
5,80010,1992,4,5
5,80010,1997,5,5
5,80010,2002,3,5
5,80010,2007,5,5
5,80010,2012,3,5
5,80015,1992,3,5
5,80015,1997,5,5
5,80015,2002,4,5
5,80015,2007,3,5
5,80015,2012,3,5
5,80018,1992,4,5
5,80018,1997,5,5
5,80018,2002,4,5
5,80018,2007,5,5
5,80018,2012,5,5
5,80021,1992,5,5
5,80021,1997,4,5
5,80021,2002,5,5
5,80021,2007,5,5
5,80021,2012,5,5
5,80112,1992,3,5
5,80112,1997,4,5
5,80112,2002,3,5
5,80112,2007,3,5
5,80112,2012,4,5
5,81001,1992,3,5
5,81001,1997,5,5
5,81001,2002,5,5
5,81001,2007,5,5
5,81001,2012,5,5
5,81003,1992,5,5
5,81003,1997,5,5
5,81003,2002,5,5
5,81003,2007,5,5
5,81003,2012,5,5
5,81010,1992,5,5
5,81010,1997,5,5
5,81010,2002,5,5
5,81010,2007,5,5
5,81010,2012,5,5
5,81029,1992,5,5
5,81029,1997,5,5
5,81029,2002,5,5
5,81029,2007,5,5
5,81029,2012,5,5
5,81031,1992,5,5
5,81031,1997,3,5
5,81031,2002,3,5
5,81031,2007,3,5
5,81031,2012,5,5
5,81032,1992,5,5
5,81032,1997,5,5
5,81032,2002,3,5
5,81032,2007,4,5
5,81032,2012,4,5
5,81041,1992,5,5
5,81041,1997,5,5
5,81041,2002,5,5
5,81041,2007,5,5
5,81041,2012,5,5
5,81043,1992,3,5
5,81043,1997,4,5
5,81043,2002,5,5
5,81043,2007,4,5
5,81043,2012,4,5
5,82001,1992,5,5
5,82001,1997,5,5
5,82001,2002,4,5
5,82001,2007,5,5
5,82001,2012,5,5
5,82003,1992,4,5
5,82003,1997,5,5
5,82003,2002,5,5
5,82003,2007,4,5
5,82003,2012,4,5
5,82004,1992,5,5
5,82004,1997,4,5
5,82004,2002,5,5
5,82004,2007,3,5
5,82004,2012,5,5
5,82006,1992,5,5
5,82006,1997,5,5
5,82006,2002,5,5
5,82006,2007,5,5
5,82006,2012,5,5
5,82009,1992,5,5
5,82009,1997,5,5
5,82009,2002,5,5
5,82009,2007,4,5
5,82009,2012,5,5
5,82010,1992,5,5
5,82010,1997,5,5
5,82010,2002,5,5
5,82010,2007,5,5
5,82010,2012,5,5
5,82013,1992,4,5
5,82013,1997,5,5
5,82013,2002,4,5
5,82013,2007,5,5
5,82013,2012,5,5
5,82015,1992,5,5
5,82015,1997,4,5
5,82015,2002,3,5
5,82015,2007,5,5
5,82015,2012,5,5
5,82016,1992,5,5
5,82016,1997,5,5
5,82016,2002,5,5
5,82016,2007,5,5
5,82016,2012,5,5
5,82018,1992,5,5
5,82018,1997,5,5
5,82018,2002,5,5
5,82018,2007,5,5
5,82018,2012,3,5
5,82019,1992,4,5
5,82019,1997,4,5
5,82019,2002,3,5
5,82019,2007,3,5
5,82019,2012,5,5
5,82020,1992,5,5
5,82020,1997,5,5
5,82020,2002,5,5
5,82020,2007,5,5
5,82020,2012,5,5
5,82022,1992,5,5
5,82022,1997,5,5
5,82022,2002,4,5
5,82022,2007,5,5
5,82022,2012,3,5
5,82023,1992,5,5
5,82023,1997,5,5
5,82023,2002,4,5
5,82023,2007,5,5
5,82023,2012,5,5
5,82025,1992,5,5
5,82025,1997,4,5
5,82025,2002,5,5
5,82025,2007,5,5
5,82025,2012,5,5
5,82026,1992,4,5
5,82026,1997,5,5
5,82026,2002,4,5
5,82026,2007,5,5
5,82026,2012,5,5
5,82027,1992,5,5
5,82027,1997,5,5
5,82027,2002,4,5
5,82027,2007,3,5
5,82027,2012,4,5
5,82029,1992,5,5
5,82029,1997,5,5
5,82029,2002,4,5
5,82029,2007,3,5
5,82029,2012,5,5
5,82031,1992,5,5
5,82031,1997,5,5
5,82031,2002,5,5
5,82031,2007,3,5
5,82031,2012,4,5
5,82032,1992,5,5
5,82032,1997,5,5
5,82032,2002,5,5
5,82032,2007,3,5
5,82032,2012,4,5
5,82033,1992,5,5
5,82033,1997,5,5
5,82033,2002,5,5
5,82033,2007,3,5
5,82033,2012,3,5
5,82034,1992,5,5
5,82034,1997,5,5
5,82034,2002,5,5
5,82034,2007,5,5
5,82034,2012,5,5
5,82041,1992,4,5
5,82041,1997,3,5
5,82041,2002,5,5
5,82041,2007,5,5
5,82041,2012,5,5
5,82042,1992,5,5
5,82042,1997,5,5
5,82042,2002,5,5
5,82042,2007,5,5
5,82042,2012,5,5
5,82128,1992,5,5
5,82128,1997,5,5
5,82128,2002,5,5
5,82128,2007,5,5
5,82128,2012,3,5
5,82130,1992,5,5
5,82130,1997,3,5
5,82130,2002,5,5
5,82130,2007,5,5
5,82130,2012,5,5
5,82139,1992,4,5
5,82139,1997,5,5
5,82139,2002,4,5
5,82139,2007,5,5
5,82139,2012,5,5
5,83001,1992,5,5
5,83001,1997,5,5
5,83001,2002,4,5
5,83001,2007,5,5
5,83001,2012,4,5
5,83011,1992,5,5
5,83011,1997,4,5
5,83011,2002,5,5
5,83011,2007,4,5
5,83011,2012,5,5
5,83013,1992,5,5
5,83013,1997,5,5
5,83013,2002,5,5
5,83013,2007,5,5
5,83013,2012,3,5
5,83015,1992,5,5
5,83015,1997,4,5
5,83015,2002,5,5
5,83015,2007,4,5
5,83015,2012,5,5
5,83017,1992,5,5
5,83017,1997,4,5
5,83017,2002,5,5
5,83017,2007,5,5
5,83017,2012,5,5
5,83020,1992,3,5
5,83020,1997,3,5
5,83020,2002,5,5
5,83020,2007,5,5
5,83020,2012,5,5
5,83024,1992,5,5
5,83024,1997,3,5
5,83024,2002,5,5
5,83024,2007,5,5
5,83024,2012,5,5
5,83029,1992,3,5
5,83029,1997,5,5
5,83029,2002,5,5
5,83029,2007,4,5
5,83029,2012,4,5
5,83030,1992,5,5
5,83030,1997,4,5
5,83030,2002,3,5
5,83030,2007,4,5
5,83030,2012,5,5
5,83033,1992,5,5
5,83033,1997,5,5
5,83033,2002,5,5
5,83033,2007,5,5
5,83033,2012,5,5
5,83034,1992,4,5
5,83034,1997,3,5
5,83034,2002,4,5
5,83034,2007,5,5
5,83034,2012,4,5
5,83041,1992,3,5
5,83041,1997,4,5
5,83041,2002,5,5
5,83041,2007,5,5
5,83041,2012,4,5
5,83042,1992,5,5
5,83042,1997,5,5
5,83042,2002,5,5
5,83042,2007,5,5
5,83042,2012,5,5
5,83043,1992,3,5
5,83043,1997,5,5
5,83043,2002,4,5
5,83043,2007,4,5
5,83043,2012,4,5
5,83044,1992,5,5
5,83044,1997,5,5
5,83044,2002,5,5
5,83044,2007,4,5
5,83044,2012,5,5
5,83045,1992,5,5
5,83045,1997,5,5
5,83045,2002,5,5
5,83045,2007,4,5
5,83045,2012,5,5
5,83054,1992,3,5
5,83054,1997,4,5
5,83054,2002,5,5
5,83054,2007,5,5
5,83054,2012,5,5
5,83060,1992,5,5
5,83060,1997,3,5
5,83060,2002,5,5
5,83060,2007,5,5
5,83060,2012,5,5
5,83064,1992,5,5
5,83064,1997,5,5
5,83064,2002,5,5
5,83064,2007,5,5
5,83064,2012,5,5
5,83065,1992,5,5
5,83065,1997,4,5
5,83065,2002,4,5
5,83065,2007,4,5
5,83065,2012,5,5
5,83070,1992,4,5
5,83070,1997,5,5
5,83070,2002,5,5
5,83070,2007,3,5
5,83070,2012,5,5
5,83074,1992,4,5
5,83074,1997,4,5
5,83074,2002,5,5
5,83074,2007,3,5
5,83074,2012,4,5
5,83075,1992,5,5
5,83075,1997,3,5
5,83075,2002,5,5
5,83075,2007,5,5
5,83075,2012,5,5
5,83081,1992,3,5
5,83081,1997,5,5
5,83081,2002,4,5
5,83081,2007,5,5
5,83081,2012,4,5
5,83082,1992,5,5
5,83082,1997,5,5
5,83082,2002,5,5
5,83082,2007,5,5
5,83082,2012,5,5
5,83092,1992,5,5
5,83092,1997,4,5
5,83092,2002,4,5
5,83092,2007,5,5
5,83092,2012,5,5
5,83094,1992,4,5
5,83094,1997,4,5
5,83094,2002,4,5
5,83094,2007,4,5
5,83094,2012,5,5
5,83097,1992,4,5
5,83097,1997,5,5
5,83097,2002,3,5
5,83097,2007,5,5
5,83097,2012,5,5
5,83105,1992,5,5
5,83105,1997,5,5
5,83105,2002,4,5
5,83105,2007,3,5
5,83105,2012,3,5
5,83139,1992,3,5
5,83139,1997,4,5
5,83139,2002,5,5
5,83139,2007,5,5
5,83139,2012,3,5
5,83140,1992,5,5
5,83140,1997,5,5
5,83140,2002,5,5
5,83140,2007,5,5
5,83140,2012,5,5
5,83304,1992,3,5
5,83304,1997,3,5
5,83304,2002,5,5
5,83304,2007,3,5
5,83304,2012,5,5
5,83311,1992,3,5
5,83311,1997,5,5
5,83311,2002,5,5
5,83311,2007,5,5
5,83311,2012,5,5
5,83314,1992,3,5
5,83314,1997,4,5
5,83314,2002,4,5
5,83314,2007,3,5
5,83314,2012,5,5
5,83315,1992,3,5
5,83315,1997,5,5
5,83315,2002,5,5
5,83315,2007,4,5
5,83315,2012,5,5
5,83324,1992,3,5
5,83324,1997,5,5
5,83324,2002,5,5
5,83324,2007,5,5
5,83324,2012,3,5
5,83326,1992,3,5
5,83326,1997,4,5
5,83326,2002,3,5
5,83326,2007,5,5
5,83326,2012,5,5
5,83346,1992,3,5
5,83346,1997,5,5
5,83346,2002,5,5
5,83346,2007,5,5
5,83346,2012,4,5
5,83350,1992,3,5
5,83350,1997,3,5
5,83350,2002,4,5
5,83350,2007,5,5
5,83350,2012,5,5
5,83363,1992,3,5
5,83363,1997,5,5
5,83363,2002,5,5
5,83363,2007,4,5
5,83363,2012,5,5
5,83365,1992,3,5
5,83365,1997,4,5
5,83365,2002,3,5
5,83365,2007,5,5
5,83365,2012,5,5
5,85004,1992,5,5
5,85004,1997,5,5
5,85004,2002,5,5
5,85004,2007,5,5
5,85004,2012,4,5
5,85008,1992,4,5
5,85008,1997,5,5
5,85008,2002,5,5
5,85008,2007,4,5
5,85008,2012,5,5
5,85010,1992,5,5
5,85010,1997,3,5
5,85010,2002,5,5
5,85010,2007,5,5
5,85010,2012,3,5
5,85011,1992,5,5
5,85011,1997,5,5
5,85011,2002,5,5
5,85011,2007,5,5
5,85011,2012,5,5
5,85012,1992,4,5
5,85012,1997,4,5
5,85012,2002,5,5
5,85012,2007,5,5
5,85012,2012,5,5
5,85015,1992,5,5
5,85015,1997,5,5
5,85015,2002,5,5
5,85015,2007,4,5
5,85015,2012,4,5
5,85016,1992,3,5
5,85016,1997,3,5
5,85016,2002,4,5
5,85016,2007,3,5
5,85016,2012,5,5
5,85019,1992,5,5
5,85019,1997,5,5
5,85019,2002,5,5
5,85019,2007,4,5
5,85019,2012,5,5
5,85020,1992,5,5
5,85020,1997,5,5
5,85020,2002,4,5
5,85020,2007,5,5
5,85020,2012,4,5
5,85021,1992,5,5
5,85021,1997,5,5
5,85021,2002,5,5
5,85021,2007,5,5
5,85021,2012,5,5
5,85022,1992,5,5
5,85022,1997,4,5
5,85022,2002,5,5
5,85022,2007,4,5
5,85022,2012,5,5
5,85104,1992,5,5
5,85104,1997,3,5
5,85104,2002,5,5
5,85104,2007,5,5
5,85104,2012,4,5
5,85108,1992,5,5
5,85108,1997,5,5
5,85108,2002,5,5
5,85108,2007,5,5
5,85108,2012,5,5
5,85109,1992,5,5
5,85109,1997,5,5
5,85109,2002,5,5
5,85109,2007,5,5
5,85109,2012,5,5
5,85113,1992,3,5
5,85113,1997,4,5
5,85113,2002,4,5
5,85113,2007,4,5
5,85113,2012,4,5
5,85116,1992,4,5
5,85116,1997,4,5
5,85116,2002,4,5
5,85116,2007,3,5
5,85116,2012,4,5
5,85119,1992,5,5
5,85119,1997,5,5
5,85119,2002,5,5
5,85119,2007,4,5
5,85119,2012,5,5
5,85121,1992,5,5
5,85121,1997,4,5
5,85121,2002,5,5
5,85121,2007,5,5
5,85121,2012,5,5
5,85123,1992,4,5
5,85123,1997,4,5
5,85123,2002,5,5
5,85123,2007,5,5
5,85123,2012,5,5
5,85153,1992,5,5
5,85153,1997,5,5
5,85153,2002,5,5
5,85153,2007,5,5
5,85153,2012,4,5
5,85155,1992,5,5
5,85155,1997,4,5
5,85155,2002,4,5
5,85155,2007,5,5
5,85155,2012,5,5
5,85161,1992,5,5
5,85161,1997,5,5
5,85161,2002,5,5
5,85161,2007,4,5
5,85161,2012,4,5
5,85164,1992,3,5
5,85164,1997,5,5
5,85164,2002,5,5
5,85164,2007,3,5
5,85164,2012,4,5
5,85169,1992,5,5
5,85169,1997,5,5
5,85169,2002,5,5
5,85169,2007,5,5
5,85169,2012,4,5
5,85171,1992,3,5
5,85171,1997,5,5
5,85171,2002,4,5
5,85171,2007,4,5
5,85171,2012,4,5
5,85174,1992,4,5
5,85174,1997,5,5
5,85174,2002,5,5
5,85174,2007,3,5
5,85174,2012,5,5
5,87005,1992,5,5
5,87005,1997,5,5
5,87005,2002,5,5
5,87005,2007,5,5
5,87005,2012,3,5
5,87006,1992,5,5
5,87006,1997,5,5
5,87006,2002,4,5
5,87006,2007,5,5
5,87006,2012,3,5
5,87007,1992,4,5
5,87007,1997,4,5
5,87007,2002,3,5
5,87007,2007,5,5
5,87007,2012,5,5
5,87009,1992,4,5
5,87009,1997,5,5
5,87009,2002,4,5
5,87009,2007,4,5
5,87009,2012,4,5
5,87010,1992,5,5
5,87010,1997,5,5
5,87010,2002,5,5
5,87010,2007,3,5
5,87010,2012,5,5
5,87011,1992,3,5
5,87011,1997,4,5
5,87011,2002,5,5
5,87011,2007,5,5
5,87011,2012,3,5
5,87014,1992,5,5
5,87014,1997,5,5
5,87014,2002,3,5
5,87014,2007,5,5
5,87014,2012,5,5
5,87015,1992,5,5
5,87015,1997,5,5
5,87015,2002,5,5
5,87015,2007,4,5
5,87015,2012,5,5
5,88003,1992,5,5
5,88003,1997,3,5
5,88003,2002,3,5
5,88003,2007,5,5
5,88003,2012,5,5
5,88004,1992,5,5
5,88004,1997,5,5
5,88004,2002,5,5
5,88004,2007,5,5
5,88004,2012,4,5
5,88005,1992,5,5
5,88005,1997,5,5
5,88005,2002,5,5
5,88005,2007,5,5
5,88005,2012,5,5
5,88007,1992,5,5
5,88007,1997,5,5
5,88007,2002,5,5
5,88007,2007,4,5
5,88007,2012,5,5
5,88008,1992,5,5
5,88008,1997,5,5
5,88008,2002,5,5
5,88008,2007,3,5
5,88008,2012,3,5
5,88014,1992,5,5
5,88014,1997,5,5
5,88014,2002,5,5
5,88014,2007,5,5
5,88014,2012,5,5
5,88021,1992,5,5
5,88021,1997,5,5
5,88021,2002,4,5
5,88021,2007,4,5
5,88021,2012,5,5
5,88022,1992,4,5
5,88022,1997,3,5
5,88022,2002,4,5
5,88022,2007,4,5
5,88022,2012,3,5
5,88023,1992,5,5
5,88023,1997,5,5
5,88023,2002,5,5
5,88023,2007,5,5
5,88023,2012,5,5
5,88026,1992,5,5
5,88026,1997,4,5
5,88026,2002,3,5
5,88026,2007,4,5
5,88026,2012,4,5
5,88028,1992,4,5
5,88028,1997,5,5
5,88028,2002,5,5
5,88028,2007,5,5
5,88028,2012,5,5
5,88029,1992,5,5
5,88029,1997,4,5
5,88029,2002,5,5
5,88029,2007,5,5
5,88029,2012,5,5
5,88030,1992,5,5
5,88030,1997,5,5
5,88030,2002,5,5
5,88030,2007,4,5
5,88030,2012,5,5
5,88037,1992,4,5
5,88037,1997,5,5
5,88037,2002,4,5
5,88037,2007,3,5
5,88037,2012,5,5
5,88040,1992,5,5
5,88040,1997,4,5
5,88040,2002,4,5
5,88040,2007,4,5
5,88040,2012,5,5
5,88041,1992,5,5
5,88041,1997,5,5
5,88041,2002,4,5
5,88041,2007,4,5
5,88041,2012,4,5
5,88043,1992,5,5
5,88043,1997,5,5
5,88043,2002,5,5
5,88043,2007,5,5
5,88043,2012,4,5
5,88044,1992,5,5
5,88044,1997,5,5
5,88044,2002,5,5
5,88044,2007,5,5
5,88044,2012,5,5
5,88127,1992,4,5
5,88127,1997,4,5
5,88127,2002,4,5
5,88127,2007,3,5
5,88127,2012,5,5
5,89001,1992,4,5
5,89001,1997,5,5
5,89001,2002,5,5
5,89001,2007,5,5
5,89001,2012,5,5
5,89002,1992,5,5
5,89002,1997,5,5
5,89002,2002,5,5
5,89002,2007,5,5
5,89002,2012,5,5
5,89003,1992,5,5
5,89003,1997,5,5
5,89003,2002,4,5
5,89003,2007,4,5
5,89003,2012,5,5
5,89004,1992,5,5
5,89004,1997,5,5
5,89004,2002,5,5
5,89004,2007,5,5
5,89004,2012,5,5
5,89005,1992,4,5
5,89005,1997,5,5
5,89005,2002,5,5
5,89005,2007,5,5
5,89005,2012,5,5
5,89009,1992,4,5
5,89009,1997,5,5
5,89009,2002,5,5
5,89009,2007,5,5
5,89009,2012,4,5
5,89017,1992,5,5
5,89017,1997,3,5
5,89017,2002,5,5
5,89017,2007,3,5
5,89017,2012,5,5
5,89023,1992,5,5
5,89023,1997,5,5
5,89023,2002,5,5
5,89023,2007,5,5
5,89023,2012,3,5
5,89025,1992,3,5
5,89025,1997,5,5
5,89025,2002,4,5
5,89025,2007,3,5
5,89025,2012,5,5
5,89027,1992,5,5
5,89027,1997,5,5
5,89027,2002,4,5
5,89027,2007,4,5
5,89027,2012,5,5
5,89029,1992,5,5
5,89029,1997,5,5
5,89029,2002,4,5
5,89029,2007,5,5
5,89029,2012,5,5
5,89030,1992,3,5
5,89030,1997,5,5
5,89030,2002,5,5
5,89030,2007,4,5
5,89030,2012,5,5
5,89036,1992,5,5
5,89036,1997,4,5
5,89036,2002,3,5
5,89036,2007,5,5
5,89036,2012,5,5
5,89043,1992,5,5
5,89043,1997,5,5
5,89043,2002,5,5
5,89043,2007,5,5
5,89043,2012,5,5
5,89044,1992,5,5
5,89044,1997,4,5
5,89044,2002,4,5
5,89044,2007,4,5
5,89044,2012,5,5
5,89049,1992,3,5
5,89049,1997,4,5
5,89049,2002,5,5
5,89049,2007,4,5
5,89049,2012,5,5
5,89053,1992,4,5
5,89053,1997,3,5
5,89053,2002,5,5
5,89053,2007,5,5
5,89053,2012,5,5
5,89066,1992,4,5
5,89066,1997,5,5
5,89066,2002,5,5
5,89066,2007,5,5
5,89066,2012,5,5
5,89072,1992,4,5
5,89072,1997,4,5
5,89072,2002,3,5
5,89072,2007,5,5
5,89072,2012,5,5
5,89075,1992,4,5
5,89075,1997,5,5
5,89075,2002,5,5
5,89075,2007,5,5
5,89075,2012,5,5
5,89079,1992,4,5
5,89079,1997,5,5
5,89079,2002,5,5
5,89079,2007,5,5
5,89079,2012,5,5
5,89111,1992,5,5
5,89111,1997,5,5
5,89111,2002,5,5
5,89111,2007,5,5
5,89111,2012,4,5
5,89145,1992,5,5
5,89145,1997,5,5
5,89145,2002,5,5
5,89145,2007,4,5
5,89145,2012,3,5
5,90001,1992,4,5
5,90001,1997,5,5
5,90001,2002,5,5
5,90001,2007,3,5
5,90001,2012,5,5
5,90003,1992,3,5
5,90003,1997,3,5
5,90003,2002,5,5
5,90003,2007,5,5
5,90003,2012,5,5
5,90016,1992,5,5
5,90016,1997,5,5
5,90016,2002,5,5
5,90016,2007,5,5
5,90016,2012,5,5
5,90019,1992,5,5
5,90019,1997,5,5
5,90019,2002,5,5
5,90019,2007,5,5
5,90019,2012,4,5
5,90024,1992,4,5
5,90024,1997,4,5
5,90024,2002,5,5
5,90024,2007,5,5
5,90024,2012,3,5
5,90025,1992,3,5
5,90025,1997,3,5
5,90025,2002,3,5
5,90025,2007,4,5
5,90025,2012,4,5
5,90026,1992,5,5
5,90026,1997,5,5
5,90026,2002,5,5
5,90026,2007,5,5
5,90026,2012,5,5
5,90027,1992,5,5
5,90027,1997,4,5
5,90027,2002,5,5
5,90027,2007,5,5
5,90027,2012,4,5
5,90028,1992,5,5
5,90028,1997,3,5
5,90028,2002,3,5
5,90028,2007,5,5
5,90028,2012,5,5
5,90029,1992,5,5
5,90029,1997,4,5
5,90029,2002,4,5
5,90029,2007,3,5
5,90029,2012,5,5
5,90030,1992,4,5
5,90030,1997,4,5
5,90030,2002,5,5
5,90030,2007,5,5
5,90030,2012,3,5
5,90031,1992,4,5
5,90031,1997,3,5
5,90031,2002,5,5
